# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1915398086 1.7677561315 
0.5746194259 4.7981952141 
0.9576990432 8.0944622863 
1.3407786604 11.7531894148 
1.7238582777 13.2726607906 
2.106937895 11.7720902823 
2.4900175123 10.1611179212 
2.8730971295 8.9120013257 
3.2561767468 6.9243903768 
3.6392563641 5.459822443 
4.0223359813 4.7424998331 
4.4054155986 3.7403404294 
4.7884952159 3.0756695166 
5.1715748331 2.317150176 
5.5546544504 1.7257334025 
5.9377340677 1.3190746168 
6.3208136849 0.997473166 
6.7038933022 0.6713241457 
7.0869729195 0.5663016234 
7.4700525368 0.4756364 
7.853132154 0.4990651727 
8.2362117713 0.4817677128 
8.6192913886 0.5492961778 
9.0023710058 0.5707601269 
9.3854506231 0.6370203939 
9.7685302404 0.7466074077 
10.1516098576 0.8045933223 
10.5346894749 0.8476503619 
10.9177690922 0.9299398279 
11.3008487095 0.9938973577 
11.6839283267 1.0748413311 
12.067007944 1.1591064725 
12.4500875613 1.2121596951 
12.8331671785 1.1818292403 
13.2162467958 1.2489635172 
13.5993264131 1.3123754195 
13.9824060303 1.2600293267 
14.3654856476 1.2871644551 
14.7485652649 1.2509846067 
15.1316448822 1.308162196 
15.5147244994 1.2389739682 
15.8978041167 1.251832724 
16.280883734 1.2151488448 
16.6639633512 1.1552536988 
17.0470429685 1.1562868754 
17.4301225858 1.1569680687 
17.813202203 1.1363562615 
18.1962818203 1.0783077363 
18.5793614376 1.0821463069 
18.9624410548 1.0018326818 
19.3455206721 0.980803134 
19.7286002894 0.9926271705 
20.1116799067 0.9804002442 
20.4947595239 0.9257714363 
20.8778391412 0.9065924723 
21.2609187585 0.902720613 
21.6439983757 0.8584978352 
22.027077993 0.8606204616 
22.4101576103 0.8479788592 
22.7932372275 0.8247087498 
