# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.127379462 0.0 
0.3821383859 1.5488814689 
0.6368973099 1.3314945961 
0.8916562338 3.4187023413 
1.1464151577 5.0359807322 
1.4011740817 6.7912495175 
1.6559330056 8.3663991155 
1.9106919296 8.3615159377 
2.1654508535 7.3280413583 
2.4202097775 7.5215055833 
2.6749687014 6.0161488676 
2.9297276254 5.6987393759 
3.1844865493 5.5328203715 
3.4392454732 4.8165399975 
3.6940043972 4.5247303344 
3.9487633211 3.9649360579 
4.2035222451 3.7688817138 
4.458281169 3.3230445733 
4.713040093 2.8856149404 
4.9677990169 2.6669901775 
5.2225579409 2.3243457835 
5.4773168648 2.055869347 
5.7320757887 1.9723851578 
5.9868347127 1.8190243443 
6.2415936366 1.5431480561 
6.4963525606 1.5430596011 
6.7511114845 1.4099452574 
7.0058704085 1.4988221295 
7.2606293324 1.4177424142 
7.5153882563 1.3869340767 
7.7701471803 1.4256812947 
8.0249061042 1.4725733459 
8.2796650282 1.5452972265 
8.5344239521 1.5381477096 
8.7891828761 1.7660400581 
9.0439418 1.7769192061 
9.298700724 1.7686002062 
9.5534596479 1.8040302295 
9.8082185718 1.9699738224 
10.0629774958 2.0135569391 
10.3177364197 2.0122974039 
10.5724953437 2.2130589493 
10.8272542676 2.1208157408 
11.0820131916 2.1587575261 
11.3367721155 2.225251579 
11.5915310395 2.1960151691 
11.8462899634 2.2730617518 
12.1010488873 2.1842378798 
12.3558078113 2.1580891583 
12.6105667352 2.129299392 
12.8653256592 2.1601204505 
13.1200845831 2.0856791059 
13.3748435071 2.0729799512 
13.629602431 1.9684340829 
13.884361355 1.9025407098 
14.1391202789 1.8490704864 
14.3938792028 1.78759391 
14.6486381268 1.6989965395 
14.9033970507 1.6407050318 
15.1581559747 1.5928255058 
