# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.163119485 8.7924249978 
0.4893584551 3.5588386896 
0.8155974252 5.63023706 
1.1418363953 7.7230760116 
1.4680753654 7.5912740418 
1.7943143355 7.7779144211 
2.1205533056 5.8962325116 
2.4467922757 5.159263189 
2.7730312458 3.815453244 
3.0992702159 2.936215728 
3.425509186 2.1516206188 
3.7517481561 1.6905670231 
4.0779871262 1.4279098166 
4.4042260963 1.1814318781 
4.7304650664 0.836046751 
5.0567040365 0.7662376847 
5.3829430066 0.731805263 
5.7091819767 0.7319048012 
6.0354209468 0.6991704396 
6.3616599169 0.8052659179 
6.687898887 0.7948742663 
7.0141378571 0.7892263246 
7.3403768272 0.9299865808 
7.6666157973 0.9843058763 
7.9928547674 0.9951078819 
8.3190937375 1.111634119 
8.6453327076 1.0919243195 
8.9715716777 1.1147146721 
9.2978106478 1.1894006733 
9.6240496179 1.184221674 
9.950288588 1.1566769539 
10.2765275581 1.1887642128 
10.6027665282 1.1648321536 
10.9290054983 1.1285396505 
11.2552444684 1.1863577275 
11.5814834385 1.0894607542 
11.9077224086 1.0958451471 
12.2339613787 1.1107756634 
12.5602003488 1.0670066765 
12.8864393188 1.0565560908 
13.2126782889 1.0035383134 
13.538917259 0.9951815792 
13.8651562291 0.9445758909 
14.1913951992 0.9202335481 
14.5176341693 0.8924141178 
14.8438731394 0.9123680424 
15.1701121095 0.8954620187 
15.4963510796 0.875259129 
15.8225900497 0.8509602201 
16.1488290198 0.8434396718 
16.4750679899 0.8295210357 
16.80130696 0.8261660287 
17.1275459301 0.8036773363 
17.4537849002 0.7665768621 
17.7800238703 0.7760343688 
18.1062628404 0.7530791457 
18.4325018105 0.7517521843 
18.7587407806 0.7175590317 
19.0849797507 0.731203423 
19.4112187208 0.7097296894 
