# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1347799217 4.42519563 
0.4043397651 3.1608540214 
0.6738996084 5.7061733123 
0.9434594518 8.4317916733 
1.2130192952 10.6639960264 
1.4825791385 11.8896739729 
1.7521389819 11.7424482465 
2.0216988253 9.5180982929 
2.2912586686 8.4119502183 
2.560818512 6.5724769043 
2.8303783554 6.2901949967 
3.0999381987 5.3559357688 
3.3694980421 4.3308417786 
3.6390578855 3.7658657509 
3.9086177288 3.155844744 
4.1781775722 2.6575724102 
4.4477374156 2.2017650228 
4.7172972589 1.6829226036 
4.9868571023 1.3551353706 
5.2564169457 1.016127305 
5.525976789 0.8281888729 
5.7955366324 0.68116746 
6.0650964758 0.573906214 
6.3346563191 0.5180977382 
6.6042161625 0.5356427803 
6.8737760059 0.5420921351 
7.1433358492 0.6458223333 
7.4128956926 0.7615861144 
7.682455536 0.8107713782 
7.9520153793 0.9219863741 
8.2215752227 1.0337612149 
8.4911350661 1.0873465245 
8.7606949094 1.1988104917 
9.0302547528 1.2860273014 
9.2998145962 1.3804726776 
9.5693744396 1.4383933957 
9.8389342829 1.4569820988 
10.1084941263 1.5261103678 
10.3780539697 1.5732480978 
10.647613813 1.5569957707 
10.9171736564 1.6015593207 
11.1867334998 1.5068960153 
11.4562933431 1.5250143641 
11.7258531865 1.528200816 
11.9954130299 1.5087079193 
12.2649728732 1.4523846871 
12.5345327166 1.4195825661 
12.80409256 1.3552120758 
13.0736524033 1.3218524002 
13.3432122467 1.259955714 
13.6127720901 1.2851633368 
13.8823319334 1.2118262257 
14.1518917768 1.1802840684 
14.4214516202 1.1126117812 
14.6910114635 1.09202168 
14.9605713069 1.1033059984 
15.2301311503 1.0479632128 
15.4996909936 1.0049151282 
15.769250837 0.9902490464 
16.0388106804 0.9962002402 
