# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1675302399 4.0391071741 
0.5025907198 4.90463014 
0.8376511997 6.3775376433 
1.1727116796 10.5344281702 
1.5077721595 12.3490735732 
1.8428326394 13.0494231778 
2.1778931192 11.4653396556 
2.5129535991 9.5361169376 
2.848014079 7.8734669799 
3.1830745589 7.0721636683 
3.5181350388 5.7779977249 
3.8531955186 4.7512923181 
4.1882559985 4.133841031 
4.5233164784 3.1788585712 
4.8583769583 2.5924538914 
5.1934374382 1.890705508 
5.5284979181 1.4683168062 
5.8635583979 1.1603093514 
6.1986188778 0.8318122369 
6.5336793577 0.6814444619 
6.8687398376 0.528511248 
7.2038003175 0.4659388233 
7.5388607974 0.4573577577 
7.8739212772 0.4302368233 
8.2089817571 0.5113361664 
8.544042237 0.6759448961 
8.8791027169 0.6862839907 
9.2141631968 0.8571309406 
9.5492236766 0.9074317513 
9.8842841565 1.0581192291 
10.2193446364 1.1526868019 
10.5544051163 1.2129532461 
10.8894655962 1.2478024372 
11.2245260761 1.3999519074 
11.5595865559 1.4460931174 
11.8946470358 1.460317246 
12.2297075157 1.500138754 
12.5647679956 1.5389582324 
12.8998284755 1.5844889735 
13.2348889554 1.5350505581 
13.5699494352 1.5398018814 
13.9050099151 1.5657696283 
14.240070395 1.5190441817 
14.5751308749 1.4492973954 
14.9101913548 1.4590008409 
15.2452518347 1.4050058042 
15.5803123145 1.3542559124 
15.9153727944 1.337816263 
16.2504332743 1.2560324066 
16.5854937542 1.2371173721 
16.9205542341 1.165644836 
17.2556147139 1.1068585136 
17.5906751938 1.0660722466 
17.9257356737 1.0371761173 
18.2607961536 0.9913059578 
18.5958566335 0.9600583171 
18.9309171134 0.9381845994 
19.2659775932 0.8708166843 
19.6010380731 0.8617575012 
19.936098553 0.8478664386 
