# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1890025588 12.2194155232 
0.5670076763 7.8553385506 
0.9450127939 8.7894041483 
1.3230179114 11.9442034619 
1.701023029 12.5532793353 
2.0790281465 13.7412474931 
2.4570332641 12.25148748 
2.8350383816 10.3154040314 
3.2130434992 8.3715196979 
3.5910486168 7.2595051632 
3.9690537343 6.0481799896 
4.3470588519 5.0426891097 
4.7250639694 3.9558946488 
5.103069087 3.3582915301 
5.4810742045 2.7724453076 
5.8590793221 2.0506924803 
6.2370844396 1.5853831646 
6.6150895572 1.2232711949 
6.9930946747 0.8269224721 
7.3710997923 0.7353782056 
7.7491049098 0.6137163493 
8.1271100274 0.5168510291 
8.5051151449 0.4732777792 
8.8831202625 0.5137513266 
9.26112538 0.5653995708 
9.6391304976 0.6325786611 
10.0171356152 0.7800243891 
10.3951407327 0.8266550387 
10.7731458503 0.9309553339 
11.1511509678 0.9859147977 
11.5291560854 1.0908889411 
11.9071612029 1.2471164763 
12.2851663205 1.2988029227 
12.663171438 1.3149692777 
13.0411765556 1.3898401769 
13.4191816731 1.4575393814 
13.7971867907 1.468959009 
14.1751919082 1.4635880488 
14.5531970258 1.5181531542 
14.9312021433 1.5292759939 
15.3092072609 1.5453260707 
15.6872123784 1.4792421927 
16.065217496 1.4311230335 
16.4432226136 1.4328091598 
16.8212277311 1.3958777986 
17.1992328487 1.3329019509 
17.5772379662 1.2815285485 
17.9552430838 1.2431827681 
18.3332482013 1.1748439043 
18.7112533189 1.1655348729 
19.0892584364 1.1150422957 
19.467263554 1.0887979899 
19.8452686715 1.0127431094 
20.2232737891 1.0110509758 
20.6012789066 0.9745181572 
20.9792840242 0.9615357272 
21.3572891417 0.9397096724 
21.7352942593 0.9036133971 
22.1132993768 0.8753657463 
22.4913044944 0.8688160521 
