# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1520252469 4.2468671925 
0.4560757406 3.3368242227 
0.7601262343 3.3527898888 
1.064176728 4.2468671925 
1.3682272217 4.9778853158 
1.6722777155 5.0869068569 
1.9763282092 5.8519823519 
2.2803787029 5.7923247803 
2.5844291966 5.5483264934 
2.8884796903 5.1166130566 
3.1925301841 4.9974464395 
3.4965806778 4.690809229 
3.8006311715 4.1019847296 
4.1046816652 4.0527690576 
4.408732159 3.543542911 
4.7127826527 3.4781901209 
5.0168331464 2.978524971 
5.3208836401 2.8281640063 
5.6249341338 2.6692821546 
5.9289846276 2.4491135957 
6.2330351213 2.2379407212 
6.537085615 1.9228785846 
6.8411361087 1.8704108965 
7.1451866024 1.7748675503 
7.4492370962 1.6435682583 
7.7532875899 1.520469879 
8.0573380836 1.3675839535 
8.3613885773 1.3195422524 
8.665439071 1.2460033002 
8.9694895648 1.1832998401 
9.2735400585 1.1199191163 
9.5775905522 1.0777655908 
9.8816410459 1.0359193246 
10.1856915396 0.9876142001 
10.4897420334 0.9627104431 
10.7937925271 0.947991513 
11.0978430208 0.9424496372 
11.4018935145 0.9240635418 
11.7059440082 0.9425810477 
12.009994502 0.9580627548 
12.3140449957 0.9592344817 
12.6180954894 0.9526067498 
12.9221459831 0.9851101792 
13.2261964769 0.9676453608 
13.5302469706 0.9911263024 
13.8342974643 1.0126566273 
14.138347958 1.0648264974 
14.4423984517 1.0753627372 
14.7464489455 1.0838327637 
15.0504994392 1.0783264338 
15.3545499329 1.0976578059 
15.6586004266 1.091205225 
15.9626509203 1.1085817916 
16.2667014141 1.0873107631 
16.5707519078 1.1173583361 
16.8748024015 1.1286988232 
17.1788528952 1.1114934341 
17.4829033889 1.090724284 
17.7869538827 1.067404382 
18.0910043764 1.0826092575 
