# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1105293669 5.3684562342 
0.3315881007 0.7669223192 
0.5526468344 1.1302013125 
0.7737055682 1.837849882 
0.994764302 2.1708511548 
1.2158230357 2.5170783809 
1.4368817695 3.2971620966 
1.6579405033 3.5577934807 
1.8789992371 3.4800131042 
2.1000579708 3.387476074 
2.3211167046 3.3519062087 
2.5421754384 2.9569330727 
2.7632341722 2.5220679252 
2.9842929059 2.4176046052 
3.2053516397 2.2120421884 
3.4264103735 2.0724276262 
3.6474691072 1.890239792 
3.868527841 1.6940721522 
4.0895865748 1.6657722038 
4.3106453086 1.5699166493 
4.5317040423 1.4630923546 
4.7527627761 1.3005056198 
4.9738215099 1.2840942057 
5.1948802436 1.1836306644 
5.4159389774 1.2102127879 
5.6369977112 1.1474352894 
5.858056445 1.096452618 
6.0791151787 1.1009791249 
6.3001739125 1.0654671038 
6.5212326463 1.0986384965 
6.74229138 1.104723527 
6.9633501138 1.103626206 
7.1844088476 1.1135579777 
7.4054675814 1.1293901097 
7.6265263151 1.1615870019 
7.8475850489 1.126888327 
8.0686437827 1.1613523035 
8.2897025165 1.146475247 
8.5107612502 1.1758210866 
8.731819984 1.1717096317 
8.9528787178 1.1731111435 
9.1739374515 1.1453122229 
9.3949961853 1.1547943317 
9.6160549191 1.1609432394 
9.8371136529 1.1415838595 
10.0581723866 1.1256672842 
10.2792311204 1.1243937933 
10.5002898542 1.0783440675 
10.7213485879 1.0972230941 
10.9424073217 1.041411861 
11.1634660555 1.0384675502 
11.3845247893 1.0075272896 
11.605583523 0.9790339825 
11.8266422568 0.9725781315 
12.0477009906 0.9460515961 
12.2687597243 0.919238962 
12.4898184581 0.9161373052 
12.7108771919 0.8813021711 
12.9319359257 0.8601451744 
13.1529946594 0.8427649023 
