# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1424979956 2.1280714261 
0.4274939867 3.3441122409 
0.7124899778 5.488184204 
0.9974859689 7.9946467087 
1.28248196 9.9775152107 
1.5674779511 11.599158542 
1.8524739422 11.7462840131 
2.1374699333 9.4944725162 
2.4224659245 8.2867297466 
2.7074619156 6.5334148578 
2.9924579067 5.9727442743 
3.2774538978 5.1030831174 
3.5624498889 4.4331040155 
3.84744588 3.6258913512 
4.1324418711 3.0454017397 
4.4174378622 2.0897012062 
4.7024338534 1.6930800819 
4.9874298445 1.3037042577 
5.2724258356 0.9966916806 
5.5574218267 0.7534976828 
5.8424178178 0.5687232915 
6.1274138089 0.5124555561 
6.4124098 0.4118847921 
6.6974057912 0.4597764457 
6.9824017823 0.4856398424 
7.2673977734 0.6108252171 
7.5523937645 0.6514504365 
7.8373897556 0.7231128557 
8.1223857467 0.898557857 
8.4073817378 0.9218111003 
8.6923777289 1.0392552324 
8.9773737201 1.190204543 
9.2623697112 1.2349395243 
9.5473657023 1.3689939735 
9.8323616934 1.4189129279 
10.1173576845 1.5134578325 
10.4023536756 1.5743575699 
10.6873496667 1.62064316 
10.9723456578 1.6858996254 
11.257341649 1.6866364005 
11.5423376401 1.6285952023 
11.8273336312 1.7030337424 
12.1123296223 1.6556466382 
12.3973256134 1.6381314307 
12.6823216045 1.6068891461 
12.9673175956 1.5459440145 
13.2523135867 1.5395466629 
13.5373095779 1.415360845 
13.822305569 1.3527743258 
14.1073015601 1.3027236318 
14.3922975512 1.263603253 
14.6772935423 1.2072532886 
14.9622895334 1.1295326507 
15.2472855245 1.1030681166 
15.5322815156 1.0340645578 
15.8172775068 1.0026645373 
16.1022734979 0.9603763917 
16.387269489 0.9253323985 
16.6722654801 0.910964636 
16.9572614712 0.876995446 
