# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1733403186 0.0 
0.5200209558 1.6702204932 
0.8667015929 3.322859718 
1.2133822301 8.2788767148 
1.5600628673 12.7648654741 
1.9067435045 12.5908929486 
2.2534241416 10.8814207563 
2.6001047788 9.0073311094 
2.946785416 7.5429312595 
3.2934660532 6.246994435 
3.6401466903 5.3971838051 
3.9868273275 4.0817328022 
4.3335079647 3.4999844364 
4.6801886019 2.5434984841 
5.026869239 1.9047395672 
5.3735498762 1.592384975 
5.7202305134 1.1419647093 
6.0669111506 0.8981751553 
6.4135917877 0.7172027629 
6.7602724249 0.6168544398 
7.1069530621 0.5340467112 
7.4536336993 0.5546528905 
7.8003143364 0.5387808043 
8.1469949736 0.6082142701 
8.4936756108 0.6660479501 
8.840356248 0.7850293143 
9.1870368851 0.8567509772 
9.5337175223 0.9852018987 
9.8803981595 1.0851978371 
10.2270787967 1.1310930203 
10.5737594338 1.3572411603 
10.920440071 1.4609520202 
11.2671207082 1.5613320256 
11.6138013454 1.5243800343 
11.9604819825 1.6776104354 
12.3071626197 1.7248196079 
12.6538432569 1.7831285685 
13.0005238941 1.7713284131 
13.3472045312 1.7988203351 
13.6938851684 1.8587580938 
14.0405658056 1.7633536985 
14.3872464428 1.7540709278 
14.73392708 1.7014119148 
15.0806077171 1.6710442764 
15.4272883543 1.5692369549 
15.7739689915 1.4998908103 
16.1206496287 1.4220175403 
16.4673302658 1.3786659748 
16.814010903 1.3389691679 
17.1606915402 1.2275245866 
17.5073721774 1.1589160311 
17.8540528145 1.1237517195 
18.2007334517 1.071736599 
18.5474140889 1.0287795776 
18.8940947261 0.998983412 
19.2407753632 0.9843113089 
19.5874560004 0.9517309466 
19.9341366376 0.9726647502 
20.2808172748 0.9419737746 
20.6274979119 0.9193839649 
