Step,Total,Kinetic,Bonded,Non-Bonded,Pressure
0,15964.600640832892,21139.096797866463,10681.390433007431,-15855.886590041002,3.3052589692377112
1,15860.207025886939,21174.70456854206,10715.824222713505,-16030.321765368626,3.2820416657690648
2,15676.79609485479,21044.627119647466,10836.018485984334,-16203.849510777007,3.216297295064745
3,15762.261721184983,21126.430973894483,10793.950967006063,-16158.120219715562,3.271763853016175
4,15588.700948004718,21116.89130870627,10762.106275438051,-16290.296636139601,3.2238161538189294
5,15286.131150533616,21088.258289295976,10669.633059501451,-16471.76019826381,3.2412032022934056
6,15054.73425563547,20949.29910697201,10635.364000329777,-16529.92885166632,3.216650958796998
7,14997.330360387703,20884.349535718244,10651.067064818892,-16538.086240149434,3.2708096721659725
8,15110.504658840102,21102.645023164954,10743.078758941296,-16735.21912326615,3.190341070896897
9,15212.851661543806,21162.59307828209,10695.16196575534,-16644.90338249363,3.276686579220923
10,14793.039971443264,21074.700263081428,10594.444901505483,-16876.105193143645,3.2462853023402274
11,14954.608886441454,21129.783773470408,10589.185498680079,-16764.360385709035,3.261697810555373
12,14615.13477286094,20950.838350785805,10611.29374491904,-16946.997322843905,3.2696758829418506
13,14550.387753842506,21082.904972596887,10762.160140881293,-17294.677359635672,3.1308377143960113
14,14558.733226325829,21104.593310049873,10624.2639013743,-17170.123985098347,3.236092705486823
15,14455.389435405941,21012.50805833106,10555.662353447628,-17112.780976372745,3.2697487750439462
16,14641.20878637235,21160.69956832247,10658.83672645531,-17178.327508405433,3.2628384320181825
17,14267.82365767019,21139.83680145041,10724.933185710559,-17596.946329490776,3.182998910810112
18,14482.776536595295,21089.67883950027,10901.825350123252,-17508.727653028225,3.2009826062550557
19,14608.575394190662,21169.872661583722,10751.06103300391,-17312.358300396976,3.2726050894599084
20,13971.505168219559,20997.5897026144,10671.035524276294,-17697.12005867114,3.1842398675946995
21,13967.522004712031,21001.880183247293,10750.723536263413,-17785.081714798675,3.172473765766065
22,13745.460919349041,20988.762192567017,10499.68579080216,-17742.987064020133,3.22466635250107
23,14069.955990957918,21051.217969652174,10692.106902846323,-17673.368881540577,3.228712703205166
24,13574.393276856574,20786.45692593228,10658.4015878893,-17870.465236965007,3.2022496889080947
25,13880.312445677757,21215.30421106855,10599.627425454824,-17934.61919084562,3.2509451624432
26,13665.000114274637,20761.095484910456,10750.475500622631,-17846.57087125845,3.2112049501566924
27,13635.709894405125,21195.870883709198,10747.720663261114,-18307.88165256519,3.173900799024712
28,13505.17049753404,21093.0585770289,10633.380262850165,-18221.268342345025,3.179082419637927
29,13596.86068053595,21297.066164619206,10799.852958831982,-18500.058442915237,3.086168810247234
30,13403.227948101152,21160.091650295053,10450.76474983561,-18207.62845202951,3.26654851420134
31,13476.39206031926,21246.70863347331,10708.541031540255,-18478.857604694305,3.166884602406306
32,13522.213089967303,21383.990480401913,10653.010295661603,-18514.787686096213,3.1248433483395757
33,12765.402892876635,20822.857824176685,10628.748656782464,-18686.203588082513,3.1229136903935713
34,12701.21987705429,20781.025193368787,10713.056623724275,-18792.861940038772,3.1028830076440213
35,13173.322180629686,20892.057561852147,10748.33668814809,-18467.07206937055,3.2039184825471985
36,13241.441492089776,20866.851163691874,10718.834253590852,-18344.243925192954,3.197491572798639
37,13055.35897399041,20982.051961891757,10636.62282200101,-18563.31580990236,3.246209444741881
38,12800.385728336685,20968.771324235946,10531.76733386194,-18700.152929761203,3.158489904723011
39,12896.809569355064,21022.382461915913,10608.763865191178,-18734.336757752026,3.1996343111445364
40,12805.535249765435,21014.892725369402,10648.223441292792,-18857.580916896757,3.1842345010710145
41,12638.940295559058,20812.54356341182,10823.36635984742,-18996.969627700182,3.1354327131078437
42,12740.78311371247,20945.00877793829,10693.110153164282,-18897.3358173901,3.1545202426961696
43,12858.52972045986,21350.16745153859,10589.1469034892,-19080.78463456793,3.1414731144950827
44,12899.658374409875,21108.67409482933,10533.185362086153,-18742.201082505606,3.2497289927479898
45,12714.12544968628,21080.62221535617,10641.036135219629,-19007.532900889517,3.167282905851344
46,12693.15401467371,21036.664040915046,10676.148393421623,-19019.65841966296,3.195009531921015
47,12825.400859970661,21308.241532611828,10608.123028748601,-19090.96370138977,3.155614830482097
48,12253.06632934478,20903.245033207506,10591.314517471079,-19241.493221333803,3.1478981266509676
49,12170.165402243503,20812.825841673442,10574.112173643867,-19216.77261307381,3.172719580808738
50,12066.550571537084,20682.79782337462,10663.761218506694,-19280.008470344234,3.1220548121970255
51,12133.637305568831,21075.111691233702,10632.768350757602,-19574.24273642247,3.1073239736550677
52,12138.124172811842,20838.002885237944,10523.580528247905,-19223.45924067401,3.196646667912827
53,11843.245708685186,20774.2990546409,10623.060163587363,-19554.113509543073,3.1359195501292603
54,11978.183418635834,20747.66807431058,10765.788109226114,-19535.272764900856,3.0959320622249047
55,11971.19711391631,21099.01402360383,10625.263068524591,-19753.079978212114,3.0789850082402053
56,11936.62240209992,20893.771749944583,10641.510488271057,-19598.65983611572,3.104995304045671
57,11956.2577256585,21067.239341553817,10556.297128706057,-19667.278744601375,3.135595098872211
58,12457.831999670769,21157.07716051591,10757.818741029821,-19457.06390187496,3.144244892143207
59,12179.253274724913,20935.454920578155,10819.260623537779,-19575.46226939102,3.1069860052644422
60,12200.677470577997,21111.458892052407,10690.249338370733,-19601.03075984514,3.1381010850753275
61,12679.102829199146,21434.254574344133,10594.515530609815,-19349.6672757548,3.250072789954788
62,11988.548408354289,21109.660613206896,10613.775192131196,-19734.887396983802,3.1589384554419393
63,12026.269295612909,21129.316521383364,10615.397139224639,-19718.44436499509,3.165029991799054
64,11904.15693122207,21007.543774558555,10750.129071215895,-19853.51591455238,3.125272749930293
65,11682.710639576082,20869.912181944615,10672.458536693446,-19859.66007906198,3.1377759176168794
66,11698.49954054567,20912.936459990124,10577.236621034723,-19791.673540479176,3.1416471894785567
67,11732.14850077274,20961.119214905153,10611.700357786205,-19840.67107191862,3.14270188914874
68,11769.651852837515,21114.489041871788,10681.27258882322,-20026.10977785749,3.088605433824892
69,11717.261020500628,20895.830971326614,10589.824350238088,-19768.394301064072,3.188063209354957
70,11417.459170407968,20889.53381622826,10628.617325267234,-20100.691971087526,3.0946507201319644
71,11688.808277604741,21064.497704977566,10631.481152539209,-20007.170579912032,3.1434548976437258
72,11670.6235946663,21088.393668163488,10714.8558256525,-20132.625899149687,3.099549865713907
73,11678.85293287214,21061.343968960125,10599.510212792682,-19982.00124888067,3.128321570205148
74,11504.432582869053,21083.722733345665,10567.693328981006,-20146.983479457624,3.1149165905900356
75,11632.359596948776,21061.69008233077,10713.027237162521,-20142.357722544515,3.153329624997664
76,11653.465466256686,21186.612226149933,10626.384234424246,-20159.53099431749,3.1492937623338166
77,11445.128758512597,20909.429201439616,10496.27829419681,-19960.57873712383,3.210372386712538
78,11179.370793931259,20944.329408446534,10650.280842945884,-20415.23945746116,3.066629548742991
79,11601.110279840472,21191.617412702864,10572.844642846541,-20163.351775708932,3.1729437074991416
80,11695.339450859632,21126.712106710635,10662.288130011115,-20093.66078586212,3.177758224763097
81,11687.582252913217,21039.585493897324,10677.24271089941,-20029.24595188352,3.2009455482156723
82,11592.062477495283,21242.49826460277,10619.26252349981,-20269.698310607302,3.161364816862514
83,11561.338600071966,21316.190276740603,10608.050971896317,-20362.902648564956,3.1432192203755753
84,11015.539561354866,20785.90074811364,10627.740041208497,-20398.101227967272,3.1251622364073737
85,10959.73003561036,20696.3358717692,10655.304241969321,-20391.91007812816,3.1157031517255698
86,11642.022927943799,21171.745536538878,10797.44613091479,-20327.16873950987,3.1408743518291997
87,11530.234389157476,21039.646138185642,10778.607048115608,-20288.018797143774,3.165867746312318
88,11497.908198696154,21085.86131150528,10747.769042263208,-20335.722155072333,3.1561647573452203
89,11423.272798517839,21047.212024796965,10770.75586090415,-20394.695087183278,3.1327807410195687
90,11398.857414636372,21092.461238717035,10687.061004096424,-20380.664828177087,3.1610444458344538
91,11329.881208133702,21135.03188237169,10760.059361829186,-20565.210036067172,3.1191535802059502
92,11141.175480351982,21061.165512185056,10803.896356039237,-20723.886387872313,3.0845962403982927
93,11246.247717772061,21270.70186287201,10645.856997887497,-20670.311142987444,3.126351286463309
94,11189.216270250236,21140.459592660525,10769.904629280425,-20721.147951690713,3.075055887688094
95,11236.578391795814,21035.092191284977,10697.568761533956,-20496.08256102312,3.1538833875149157
96,11153.967655330032,20928.410340375718,10708.720284989613,-20483.1629700353,3.110785732167593
97,10794.101879151214,20799.761633779584,10665.770323299157,-20671.430077927525,3.1188562111781137
98,10963.922327861077,21024.895207257945,10709.169944064524,-20770.142823461392,3.0764334013065024
99,11096.744328421799,21037.073380862523,10708.095859801766,-20648.424912242488,3.123796969303472
100,10754.626739958803,20878.762307535406,10467.653846458,-20591.789414034603,3.188756512731068
101,10784.81610154485,21105.945653547533,10716.587658741195,-21037.71721074388,3.067839494137184
102,10772.462153283992,21005.747012287655,10646.301125072336,-20879.585984076,3.077994101750124
103,10658.483709767519,20917.746376612497,10683.417985984708,-20942.680652829687,3.0600951358130724
104,10484.04447012629,20766.687532588076,10743.750247625161,-21026.393310086947,3.073707562968637
105,10226.135625080353,20751.95215443101,10606.267402757696,-21132.083932108355,3.054700439138349
106,10692.863267097244,21005.788024628506,10698.832742473109,-21011.757500004373,3.0962783750209453
