# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1190641511 0.0 
0.3571924534 1.0512442112 
0.5953207557 2.3238029931 
0.833449058 2.3203137994 
1.0715773603 2.4529031594 
1.3097056626 2.6146330381 
1.5478339649 3.0323291026 
1.7859622671 2.8157586564 
2.0240905694 3.0859104264 
2.2622188717 2.8421091958 
2.500347174 2.6678100827 
2.7384754763 2.4652603542 
2.9766037786 2.1861695536 
3.2147320809 1.9865376593 
3.4528603832 2.0836071211 
3.6909886854 1.9493946052 
3.9291169877 1.8824605642 
4.16724529 1.6868713784 
4.4053735923 1.8319150178 
4.6435018946 1.747774118 
4.8816301969 1.5464377571 
5.1197584992 1.6482377394 
5.3578868014 1.6471107456 
5.5960151037 1.7541884393 
5.834143406 1.7215267038 
6.0722717083 1.8469065818 
6.3104000106 1.9232064639 
6.5485283129 1.8085971731 
6.7866566152 1.8097332296 
7.0247849175 1.833805809 
7.2629132197 1.8245170043 
7.501041522 1.9865466971 
7.7391698243 1.8027174056 
7.9772981266 1.7426030167 
8.2154264289 1.7687554286 
8.4535547312 1.7574489973 
8.6916830335 1.7348904758 
8.9298113357 1.6395323322 
9.167939638 1.6200082256 
9.4060679403 1.5254007898 
9.6441962426 1.5008517401 
9.8823245449 1.4668997025 
10.1204528472 1.4204115361 
10.3585811495 1.4012268709 
10.5967094517 1.3864414761 
10.834837754 1.3340696945 
11.0729660563 1.3385659294 
11.3110943586 1.3070795828 
11.5492226609 1.2808485394 
11.7873509632 1.3047002249 
12.0254792655 1.270533946 
12.2636075678 1.2971995092 
12.50173587 1.2144377234 
12.7398641723 1.2388774895 
12.9779924746 1.2257634125 
13.2161207769 1.2273806091 
13.4542490792 1.1794527565 
13.6923773815 1.2025877673 
13.9305056838 1.1599147598 
14.168633986 1.1688299491 
