# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1332780705 0.0 
0.3998342116 1.1456582528 
0.6663903527 0.9496903938 
0.9329464937 1.2462903966 
1.1995026348 1.2818225533 
1.4660587759 1.8506787161 
1.7326149169 1.5786629468 
1.999171058 1.8150887408 
2.2657271991 1.5429429695 
2.5322833401 1.6127993485 
2.7988394812 1.8534743033 
3.0653956223 1.7927964472 
3.3319517633 1.6928383138 
3.5985079044 1.6053876614 
3.8650640454 1.6236210659 
4.1316201865 1.4904680182 
4.3981763276 1.5141058733 
4.6647324686 1.5838507184 
4.9312886097 1.7023120679 
5.1978447508 1.607787272 
5.4644008918 1.5215631712 
5.7309570329 1.5423434553 
5.997513174 1.5904587496 
6.264069315 1.4652602609 
6.5306254561 1.5440305353 
6.7971815972 1.5311655019 
7.0637377382 1.4815530728 
7.3302938793 1.4950612986 
7.5968500204 1.5005913594 
7.8634061614 1.4758412613 
8.1299623025 1.4417191682 
8.3965184436 1.3886825009 
8.6630745846 1.4443645107 
8.9296307257 1.4374319243 
9.1961868668 1.3592460382 
9.4627430078 1.4004088944 
9.7292991489 1.3919446811 
9.99585529 1.3529167646 
10.262411431 1.3169144533 
10.5289675721 1.2934851241 
10.7955237131 1.2287714404 
11.0620798542 1.2424416527 
11.3286359953 1.2098227259 
11.5951921363 1.1975730996 
11.8617482774 1.1781034642 
12.1283044185 1.1368965772 
12.3948605595 1.1355032737 
12.6614167006 1.0775348303 
12.9279728417 1.0736183138 
13.1945289827 1.0893182367 
13.4610851238 1.0505361243 
13.7276412649 1.0348287392 
13.9941974059 1.0508217461 
14.260753547 1.0487969635 
14.5273096881 1.0189878686 
14.7938658291 0.9865046134 
15.0604219702 0.9673855984 
15.3269781113 0.9499989041 
15.5935342523 0.9615405829 
15.8600903934 0.9249618226 
