# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1689500554 0.0 
0.5068501663 0.0 
0.8447502772 0.0 
1.182650388 0.2391251099 
1.5205504989 0.4351292984 
1.8584506098 0.4861334652 
2.1963507206 2.0203247476 
2.5342508315 2.5652889011 
2.8721509424 2.8133014084 
3.2100510532 3.2974558516 
3.5479511641 4.3035295462 
3.8858512749 4.8138233715 
4.2237513858 4.6596255428 
4.5616514967 4.6745243151 
4.8995516075 4.1363717508 
5.2374517184 4.51584951 
5.5753518293 3.5195586864 
5.9132519401 4.0242752449 
6.251152051 3.6958450533 
6.5890521619 4.2415890444 
6.9269522727 4.0414229521 
7.2648523836 4.3376984611 
7.6027524945 4.1471441052 
7.9406526053 3.8337946108 
8.2785527162 3.9300961986 
8.6164528271 3.6914249414 
8.9543529379 3.9556082493 
9.2922530488 3.9032510781 
9.6301531597 4.0662062188 
9.9680532705 3.6867944944 
10.3059533814 3.7691977645 
10.6438534923 3.7774056245 
10.9817536031 3.6490537048 
11.319653714 3.6946143357 
11.6575538248 3.7437041502 
11.9954539357 3.4913151463 
12.3333540466 3.858248052 
12.6712541574 3.5147253653 
13.0091542683 3.6130637252 
13.3470543792 3.4097677498 
13.68495449 3.4484357957 
14.0228546009 3.3219276931 
14.3607547118 3.4466405168 
14.6986548226 3.4100074685 
15.0365549335 3.3820847688 
15.3744550444 3.2763720583 
15.7123551552 3.1874378187 
16.0502552661 3.2729300021 
16.388155377 3.2346440404 
16.7260554878 3.1052758799 
17.0639555987 3.1581329215 
17.4018557096 3.1100689331 
17.7397558204 3.1810377575 
18.0776559313 3.1065100311 
18.4155560422 2.8833480878 
18.753456153 3.0417614486 
19.0913562639 2.8731467473 
19.4292563747 2.8614975347 
19.7671564856 2.8903231607 
20.1050565965 2.6848609814 
