# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.2055176729 4.0848975887 
0.6165530186 2.3342271935 
1.0275883643 1.5049622695 
1.43862371 3.0912738509 
1.8496590557 2.9130007395 
2.2606944015 2.7831170384 
2.6717297472 2.782233397 
3.0827650929 2.9005189979 
3.4938004386 2.4848224963 
3.9048357844 2.2760868483 
4.3158711301 2.0794720353 
4.7269064758 2.2893947443 
5.1379418215 1.9858350751 
5.5489771672 1.8258820118 
5.960012513 1.7576064902 
6.3710478587 1.5693711956 
6.7820832044 1.6574584463 
7.1931185501 1.6135123228 
7.6041538959 1.6566308137 
8.0151892416 1.5824055514 
8.4262245873 1.6294238597 
8.837259933 1.5329410201 
9.2482952787 1.5449464547 
9.6593306245 1.528446895 
10.0703659702 1.5582035777 
10.4814013159 1.4928405847 
10.8924366616 1.5829705179 
11.3034720073 1.5446637863 
11.7145073531 1.4834363422 
12.1255426988 1.4534162619 
12.5365780445 1.3735852336 
12.9476133902 1.3611751454 
13.358648736 1.360558348 
13.7696840817 1.3527356137 
14.1807194274 1.3206424716 
14.5917547731 1.3040125336 
15.0027901188 1.2636917359 
15.4138254646 1.2717499366 
15.8248608103 1.2933518788 
16.235896156 1.248332835 
16.6469315017 1.2521983362 
17.0579668475 1.2645236487 
17.4690021932 1.230218281 
17.8800375389 1.2552587359 
18.2910728846 1.2335139327 
18.7021082303 1.2025817487 
19.1131435761 1.2096636762 
19.5241789218 1.1761656671 
19.9352142675 1.1634751528 
20.3462496132 1.1688997521 
20.7572849589 1.1227995855 
21.1683203047 1.1235136826 
21.5793556504 1.0872970846 
21.9903909961 1.086039501 
22.4014263418 1.0346329096 
22.8124616876 1.0505095898 
23.2234970333 0.9989380968 
23.634532379 0.9614067366 
24.0455677247 0.96542359 
24.4566030704 0.9361303767 
