# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1965705825 1.8578908594 
0.5897117475 3.184955759 
0.9828529126 3.0312956127 
1.3759940776 2.9123694553 
1.7691352426 3.1980088563 
2.1622764076 2.9399591621 
2.5554175727 2.9843286245 
2.9485587377 2.8143198817 
3.3416999027 2.5257041637 
3.7348410678 2.4200570973 
4.1279822328 1.9533112359 
4.5211233978 2.2088777976 
4.9142645628 2.0282305331 
5.3074057279 1.7458060361 
5.7005468929 1.6429526142 
6.0936880579 1.6079388298 
6.4868292229 1.5486213895 
6.879970388 1.4980382229 
7.273111553 1.3784935101 
7.666252718 1.335206402 
8.059393883 1.3171724253 
8.4525350481 1.2979785456 
8.8456762131 1.3600886344 
9.2388173781 1.3432427577 
9.6319585431 1.2874224278 
10.0250997082 1.3769913802 
10.4182408732 1.3852617656 
10.8113820382 1.340399884 
11.2045232033 1.2998374704 
11.5976643683 1.3412961585 
11.9908055333 1.336003925 
12.3839466983 1.346143965 
12.7770878634 1.3284886991 
13.1702290284 1.2961644279 
13.5633701934 1.2611390208 
13.9565113584 1.2456369555 
14.3496525235 1.2596658066 
14.7427936885 1.2255298084 
15.1359348535 1.1906878681 
15.5290760185 1.1760159403 
15.9222171836 1.2289036268 
16.3153583486 1.1247305222 
16.7084995136 1.117340157 
17.1016406786 1.1110691329 
17.4947818437 1.0929689536 
17.8879230087 1.0768647712 
18.2810641737 1.0522415627 
18.6742053388 1.0188345206 
19.0673465038 1.0167457133 
19.4604876688 1.006410203 
19.8536288338 0.9990018292 
20.2467699989 0.9647863555 
20.6399111639 0.9717472448 
21.0330523289 0.964753155 
21.4261934939 0.927381724 
21.819334659 0.9563885746 
22.212475824 0.9480539449 
22.605616989 0.9266041014 
22.998758154 0.9064162184 
23.3918993191 0.8777795248 
