# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1520252469 2.9680618608 
0.4560757406 0.6360132559 
0.7601262343 0.5467482375 
1.064176728 0.641743105 
1.3682272217 0.9488066604 
1.6722777155 1.0437140609 
1.9763282092 1.1101018771 
2.2803787029 1.0010622844 
2.5844291966 1.3267373295 
2.8884796903 1.243081259 
3.1925301841 1.1746710083 
3.4965806778 1.2522679136 
3.8006311715 1.1929203854 
4.1046816652 1.226292469 
4.408732159 1.4393453715 
4.7127826527 1.3975825267 
5.0168331464 1.4713158551 
5.3208836401 1.3096290365 
5.6249341338 1.3655396584 
5.9289846276 1.2772290742 
6.2330351213 1.2568953479 
6.537085615 1.2785991073 
6.8411361087 1.2651876596 
7.1451866024 1.1965391207 
7.4492370962 1.2425978029 
7.7532875899 1.1904194803 
8.0573380836 1.1860978105 
8.3613885773 1.1720508714 
8.665439071 1.1089127305 
8.9694895648 1.1327742797 
9.2735400585 1.1655305623 
9.5775905522 1.1295982829 
9.8816410459 1.1253159753 
10.1856915396 1.0754486101 
10.4897420334 1.0638810366 
10.7937925271 1.04796683 
11.0978430208 1.0596508069 
11.4018935145 1.0028376825 
11.7059440082 0.9811223151 
12.009994502 1.0186266566 
12.3140449957 0.9571863794 
12.6180954894 0.9633132844 
12.9221459831 0.962333399 
13.2261964769 0.9575489339 
13.5302469706 0.9100024709 
13.8342974643 0.8917088121 
14.138347958 0.8743589049 
14.4423984517 0.880245854 
14.7464489455 0.8664032072 
15.0504994392 0.8337706084 
15.3545499329 0.8218323163 
15.6586004266 0.809810519 
15.9626509203 0.7943307411 
16.2667014141 0.7692350846 
16.5707519078 0.7757396559 
16.8748024015 0.7771048233 
17.1788528952 0.7371342942 
17.4829033889 0.7326645293 
17.7869538827 0.7179489268 
18.0910043764 0.6944387274 
