# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1171434257 0.0 
0.3514302772 2.4460717908 
0.5857171287 0.7509869533 
0.8200039802 1.6968245756 
1.0542908316 1.6373977835 
1.2885776831 1.5052749482 
1.5228645346 2.2919885284 
1.757151386 2.7524338396 
1.9914382375 2.9458068879 
2.225725089 2.9064026444 
2.4600119405 2.3968054909 
2.6942987919 2.4440179942 
2.9285856434 2.2087663186 
3.1628724949 2.1598769195 
3.3971593464 1.9944594871 
3.6314461978 1.8009104609 
3.8657330493 1.9176364529 
4.1000199008 1.8290087039 
4.3343067522 1.8978690737 
4.5685936037 1.9783668574 
4.8028804552 1.8942023027 
5.0371673067 2.0369235172 
5.2714541581 1.9237922533 
5.5057410096 2.0666870894 
5.7400278611 2.1359553413 
5.9743147126 2.0434081704 
6.208601564 2.1548727681 
6.4428884155 2.1142152756 
6.677175267 2.0281886467 
6.9114621184 1.9990461597 
7.1457489699 1.9355605697 
7.3800358214 1.9612943785 
7.6143226729 1.836161916 
7.8486095243 1.8053128602 
8.0828963758 1.766112695 
8.3171832273 1.7080235933 
8.5514700788 1.6085813616 
8.7857569302 1.646368459 
9.0200437817 1.5998200593 
9.2543306332 1.6954240387 
9.4886174846 1.5895407251 
9.7229043361 1.5508672705 
9.9571911876 1.5914437677 
10.1914780391 1.5372148657 
10.4257648905 1.5779448137 
10.660051742 1.5323229205 
10.8943385935 1.5647896182 
11.128625445 1.5565144867 
11.3629122964 1.485308956 
11.5971991479 1.477925161 
11.8314859994 1.4818913121 
12.0657728508 1.4539530242 
12.3000597023 1.4625945448 
12.5343465538 1.3781883082 
12.7686334053 1.3226337387 
13.0029202567 1.3581640903 
13.2372071082 1.3218374099 
13.4714939597 1.3012917796 
13.7057808112 1.2735837573 
13.9400676626 1.2762747865 
