# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1647507881 2.0268215626 
0.4942523644 3.4745512502 
0.8237539406 2.9868949344 
1.1532555168 2.903284941 
1.4827570931 2.7910329715 
1.8122586693 2.4500040867 
2.1417602455 2.6811497836 
2.4712618218 2.5785008045 
2.800763398 2.8674388005 
3.1302649742 2.5204386221 
3.4597665505 2.4309612095 
3.7892681267 2.4352490815 
4.1187697029 2.4416933537 
4.4482712792 2.1861512284 
4.7777728554 2.0203974055 
5.1072744317 2.0774218235 
5.4367760079 1.8432416414 
5.7662775841 1.8966991772 
6.0957791604 1.9360389025 
6.4252807366 1.8811604161 
6.7547823128 1.7439344928 
7.0842838891 1.7506360721 
7.4137854653 1.6638884059 
7.7432870415 1.6317320244 
8.0727886178 1.6261838745 
8.402290194 1.5832270945 
8.7317917702 1.5333429382 
9.0612933465 1.4694233012 
9.3907949227 1.4546208096 
9.720296499 1.3778660565 
10.0497980752 1.3369324603 
10.3792996514 1.3282932041 
10.7088012277 1.2900281135 
11.0383028039 1.2508866074 
11.3678043801 1.274780518 
11.6973059564 1.2715209591 
12.0268075326 1.2362749486 
12.3563091088 1.2701863502 
12.6858106851 1.2346884671 
13.0153122613 1.2569671002 
13.3448138376 1.1688924192 
13.6743154138 1.2207216379 
14.00381699 1.153855789 
14.3333185663 1.1728217074 
14.6628201425 1.1537974288 
14.9923217187 1.1512842494 
15.321823295 1.1038632004 
15.6513248712 1.1084788632 
15.9808264474 1.0856434047 
16.3103280237 1.0717256719 
16.6398295999 1.0678496561 
16.9693311761 1.0402839339 
17.2988327524 1.0375541994 
17.6283343286 1.0283989226 
17.9578359049 1.0392265424 
18.2873374811 1.0075985563 
18.6168390573 1.0414523243 
18.9463406336 1.0126956008 
19.2758422098 0.9809366265 
19.605343786 0.9833548171 
