# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1218340724 4.129166215 
0.3655022173 0.5898808879 
0.6091703621 2.6078944516 
0.852838507 2.3435808247 
1.0965066518 2.3015024805 
1.3401747967 2.586400816 
1.5838429415 3.7390087774 
1.8275110864 3.8848368532 
2.0711792312 3.767626316 
2.3148473761 4.0225087851 
2.5585155209 3.6551229637 
2.8021836658 3.5051108676 
3.0458518106 3.4160266342 
3.2895199555 3.5177174702 
3.5331881003 3.3439048112 
3.7768562452 3.1555764001 
4.02052439 3.1284625301 
4.2641925349 3.0687927365 
4.5078606797 2.9189626797 
4.7515288246 2.7648404805 
4.9951969694 2.8128102924 
5.2388651143 2.8192648923 
5.4825332591 2.6096113011 
5.726201404 2.7012771135 
5.9698695489 2.5471980371 
6.2135376937 2.4296682803 
6.4572058386 2.5692154285 
6.7008739834 2.4130781847 
6.9445421283 2.5195199679 
7.1882102731 2.4907839098 
7.431878418 2.384885682 
7.6755465628 2.2275582604 
7.9192147077 2.2671976062 
8.1628828525 2.2908471903 
8.4065509974 2.2316692229 
8.6502191422 2.2518753598 
8.8938872871 2.1880345367 
9.1375554319 2.2294952922 
9.3812235768 2.0956888121 
9.6248917216 2.0861948512 
9.8685598665 2.189188103 
10.1122280113 2.1912470992 
10.3558961562 2.1419240137 
10.599564301 2.1122245356 
10.8432324459 2.1177528122 
11.0869005907 2.0615914398 
11.3305687356 2.1406483707 
11.5742368804 2.0142571786 
11.8179050253 2.0964719496 
12.0615731701 2.0362165051 
12.305241315 1.9687881783 
12.5489094598 1.9870023171 
12.7925776047 1.9679579215 
13.0362457495 1.9532634407 
13.2799138944 1.8692690508 
13.5235820392 1.8431782964 
13.7672501841 1.8332687424 
14.0109183289 1.8025294597 
14.2545864738 1.8057812706 
14.4982546186 1.7315983732 
