# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1424979956 5.2392019755 
0.4274939867 3.7422871254 
0.7124899778 2.6196009878 
0.9974859689 2.9028010946 
1.28248196 3.521430836 
1.5674779511 3.1089769965 
1.8524739422 2.9702562381 
2.1374699333 3.3636296707 
2.4224659245 3.0904048519 
2.7074619156 3.0062579601 
2.9924579067 2.8016276425 
3.2774538978 2.7383738285 
3.5624498889 2.6531140068 
3.84744588 2.5573435603 
4.1324418711 2.4452376891 
4.4174378622 2.4488364296 
4.7024338534 2.2669007324 
4.9874298445 2.2034293401 
5.2724258356 2.2012810637 
5.5574218267 2.135169955 
5.8424178178 2.2061984528 
6.1274138089 2.1172117572 
6.4124098 2.0625693097 
6.6974057912 2.001457363 
6.9824017823 2.0028820434 
7.2673977734 1.9764493357 
7.5523937645 1.9619033501 
7.8373897556 1.9072634781 
8.1223857467 1.9208974006 
8.4073817378 1.7958965025 
8.6923777289 1.7448363441 
8.9773737201 1.7114961106 
9.2623697112 1.6218545718 
9.5473657023 1.6532973267 
9.8323616934 1.6373423144 
10.1173576845 1.6143005294 
10.4023536756 1.6017775367 
10.6873496667 1.5653031738 
10.9723456578 1.5769444219 
11.257341649 1.5115450263 
11.5423376401 1.5591975804 
11.8273336312 1.5219744853 
12.1123296223 1.4681174017 
12.3973256134 1.4341588638 
12.6823216045 1.4533251735 
12.9673175956 1.4276846472 
13.2523135867 1.4311493604 
13.5373095779 1.3757839432 
13.822305569 1.4157798168 
14.1073015601 1.3962177486 
14.3922975512 1.3486613895 
14.6772935423 1.3093066644 
14.9622895334 1.3486082241 
15.2472855245 1.2828021607 
15.5322815156 1.2846657296 
15.8172775068 1.2660034641 
16.1022734979 1.250307624 
16.387269489 1.2534152927 
16.6722654801 1.2185852067 
16.9572614712 1.204113739 
