# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1064318656 0.0 
0.3192955968 0.7468338902 
0.5321593281 1.7884706318 
0.7450230593 1.5542218796 
0.9578867905 1.7997472436 
1.1707505217 2.8724380393 
1.3836142529 2.98439527 
1.5964779842 3.0005929672 
1.8093417154 2.8186956502 
2.0222054466 2.8647004756 
2.2350691778 2.9929763002 
2.447932909 2.7653547068 
2.6607966403 2.1011669896 
2.8736603715 2.1408327968 
3.0865241027 1.8889808063 
3.2993878339 1.8235798387 
3.5122515651 1.9740364577 
3.7251152964 1.7350275904 
3.9379790276 1.8299975509 
4.1508427588 1.7044307188 
4.36370649 1.6044195151 
4.5765702212 1.7243947609 
4.7894339525 1.695003184 
5.0022976837 1.8409432858 
5.2151614149 1.8156647353 
5.4280251461 1.8703384867 
5.6408888773 2.0246393834 
5.8537526086 1.9572709247 
6.0666163398 1.8984964915 
6.279480071 1.935160737 
6.4923438022 2.0407483568 
6.7052075334 1.941341639 
6.9180712647 1.9787916564 
7.1309349959 1.9214281479 
7.3437987271 1.8431383575 
7.5566624583 1.7877793019 
7.7695261895 1.705554103 
7.9823899208 1.7025476075 
8.195253652 1.6005622646 
8.4081173832 1.5830932014 
8.6209811144 1.5510348218 
8.8338448456 1.568249992 
9.0467085769 1.4393676231 
9.2595723081 1.4089467966 
9.4724360393 1.4303735768 
9.6852997705 1.433425665 
9.8981635018 1.3393965591 
10.111027233 1.3588978592 
10.3238909642 1.3623342311 
10.5367546954 1.3515854521 
10.7496184266 1.3317285014 
10.9624821579 1.3192782658 
11.1753458891 1.3112268011 
11.3882096203 1.3469884564 
11.6010733515 1.3009459164 
11.8139370827 1.2878661895 
12.026800814 1.2874443052 
12.2396645452 1.2554398917 
12.4525282764 1.2744985478 
12.6653920076 1.2337420225 
