# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1689500554 0.0 
0.5068501663 1.6964951989 
0.8447502772 1.7709028831 
1.182650388 0.8558894697 
1.5205504989 1.2329719205 
1.8584506098 1.5007457529 
2.1963507206 1.6519677659 
2.5342508315 1.5927647232 
2.8721509424 1.6508904893 
3.2100510532 1.5702492462 
3.5479511641 1.7041832436 
3.8858512749 1.7997663172 
4.2237513858 1.61631259 
4.5616514967 1.6499733927 
4.8995516075 1.6436197543 
5.2374517184 1.6388473038 
5.5753518293 1.5165324279 
5.9132519401 1.6691125234 
6.251152051 1.634273856 
6.5890521619 1.6097623155 
6.9269522727 1.5695831869 
7.2648523836 1.7323739726 
7.6027524945 1.5701050036 
7.9406526053 1.6017904277 
8.2785527162 1.6209802821 
8.6164528271 1.6008445214 
8.9543529379 1.5734382382 
9.2922530488 1.5901994442 
9.6301531597 1.5252445551 
9.9680532705 1.4478578328 
10.3059533814 1.5112038028 
10.6438534923 1.4613299256 
10.9817536031 1.4133891052 
11.319653714 1.4396107908 
11.6575538248 1.4039277687 
11.9954539357 1.4207006872 
12.3333540466 1.3483819109 
12.6712541574 1.3243439056 
13.0091542683 1.2916049573 
13.3470543792 1.2693210179 
13.68495449 1.2661372419 
14.0228546009 1.2357349391 
14.3607547118 1.237438646 
14.6986548226 1.2076981852 
15.0365549335 1.2106672521 
15.3744550444 1.1612246963 
15.7123551552 1.1575849004 
16.0502552661 1.1625758206 
16.388155377 1.0839988098 
16.7260554878 1.0961099098 
17.0639555987 1.1002125772 
17.4018557096 1.0549171164 
17.7397558204 1.0574799557 
18.0776559313 1.0342226176 
18.4155560422 1.0334894161 
18.753456153 1.0173586077 
19.0913562639 0.987038869 
19.4292563747 0.9589926989 
19.7671564856 0.9625369906 
20.1050565965 0.9354869486 
