# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1285018058 7.6814946602 
0.3855054174 2.5604982201 
0.6425090291 2.1562090274 
0.8995126407 3.0449168023 
1.1565162523 3.064202788 
1.4135198639 2.7574596216 
1.6705234755 3.0645333028 
1.9275270872 2.7877613757 
2.1845306988 2.8790855562 
2.4415343104 3.0045698671 
2.698537922 3.0014299377 
2.9555415336 2.7797852213 
3.2125451453 2.7570396613 
3.4695487569 2.5745411719 
3.7265523685 2.187176768 
3.9835559801 2.3793811476 
4.2405595918 2.1687451264 
4.4975632034 2.0840616633 
4.754566815 1.9820799269 
5.0115704266 2.1453429434 
5.2685740382 2.0792626307 
5.5255776499 1.9863706451 
5.7825812615 1.9974920282 
6.0395848731 1.9501199479 
6.2965884847 1.9079337098 
6.5535920963 1.9252951762 
6.810595708 1.8933347066 
7.0675993196 1.8123226714 
7.3246029312 1.9206363341 
7.5816065428 1.7347841254 
7.8386101544 1.785284678 
8.0956137661 1.7090056981 
8.3526173777 1.6959563787 
8.6096209893 1.7399524584 
8.8666246009 1.708671873 
9.1236282126 1.6726872794 
9.3806318242 1.6687760479 
9.6376354358 1.607670013 
9.8946390474 1.6133384332 
10.151642659 1.6065334912 
10.4086462707 1.567726303 
10.6656498823 1.5267844041 
10.9226534939 1.5290223732 
11.1796571055 1.4473557844 
11.4366607171 1.4274314265 
11.6936643288 1.4251557474 
11.9506679404 1.4304371126 
12.207671552 1.3863533722 
12.4646751636 1.3667842986 
12.7216787753 1.3055022893 
12.9786823869 1.3051814218 
13.2356859985 1.2807317979 
13.4926896101 1.2739012792 
13.7496932217 1.2738381735 
14.0066968334 1.2620029382 
14.263700445 1.2524025489 
14.5207040566 1.2413483592 
14.7777076682 1.2225546497 
15.0347112798 1.2182754266 
15.2917148915 1.236493303 
