# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1424979956 2.6884330576 
0.4274939867 2.3043711922 
0.7124899778 2.6884330576 
0.9974859689 3.0517348221 
1.28248196 2.6002877114 
1.5674779511 2.4816305147 
1.8524739422 2.5614204722 
2.1374699333 3.1815775829 
2.4224659245 3.2211640321 
2.7074619156 3.1546926653 
2.9924579067 3.1351515415 
3.2774538978 2.8441861063 
3.5624498889 2.5795199913 
3.84744588 2.5704762141 
4.1324418711 2.4029734461 
4.4174378622 2.5802991343 
4.7024338534 2.2639436274 
4.9874298445 2.4017448752 
5.2724258356 2.2538859421 
5.5574218267 2.2431097904 
5.8424178178 2.1682287229 
6.1274138089 2.1205088428 
6.4124098 2.2123379341 
6.6974057912 2.0086180599 
6.9824017823 2.025654447 
7.2673977734 1.9484594277 
7.5523937645 1.8833066886 
7.8373897556 1.8981356361 
8.1223857467 1.8092040273 
8.4073817378 1.786453985 
8.6923777289 1.7675652672 
8.9773737201 1.8097480173 
9.2623697112 1.7153712977 
9.5473657023 1.7023282681 
9.8323616934 1.7104788314 
10.1173576845 1.6232987756 
10.4023536756 1.6734604572 
10.6873496667 1.6930947224 
10.9723456578 1.6244253712 
11.257341649 1.5845731267 
11.5423376401 1.6012593562 
11.8273336312 1.5073331852 
12.1123296223 1.4967710896 
12.3973256134 1.5130427372 
12.6823216045 1.4548581518 
12.9673175956 1.4426899663 
13.2523135867 1.4525910077 
13.5373095779 1.4782608717 
13.822305569 1.4103130479 
14.1073015601 1.3882862041 
14.3922975512 1.4255617455 
14.6772935423 1.4089186691 
14.9622895334 1.3707139643 
15.2472855245 1.3662887927 
15.5322815156 1.3449707744 
15.8172775068 1.3763636831 
16.1022734979 1.3325667458 
16.387269489 1.2549092708 
16.6722654801 1.2655300445 
16.9572614712 1.2392965116 
