# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1347799217 0.0 
0.4043397651 4.5190638697 
0.6738996084 3.4579071716 
0.9434594518 4.3405561493 
1.2130192952 4.2284305061 
1.4825791385 3.9842634118 
1.7521389819 3.7170737342 
2.0216988253 3.7436032057 
2.2912586686 3.4762029767 
2.560818512 3.3851290242 
2.8303783554 2.9920550697 
3.0999381987 2.8930414698 
3.3694980421 2.6927602163 
3.6390578855 2.4956214058 
3.9086177288 2.1981061612 
4.1781775722 2.3050938185 
4.4477374156 1.9836056643 
4.7172972589 1.8614140205 
4.9868571023 1.814936744 
5.2564169457 1.7423667681 
5.525976789 1.72321529 
5.7955366324 1.6263216378 
6.0650964758 1.6147523505 
6.3346563191 1.5683822241 
6.6042161625 1.5037810878 
6.8737760059 1.5315961449 
7.1433358492 1.5256027017 
7.4128956926 1.5786159309 
7.682455536 1.5786269324 
7.9520153793 1.5759408133 
8.2215752227 1.5981067859 
8.4911350661 1.5865357691 
8.7606949094 1.6232518665 
9.0302547528 1.6520997931 
9.2998145962 1.6681101711 
9.5693744396 1.7434339341 
9.8389342829 1.6814838217 
10.1084941263 1.7141248336 
10.3780539697 1.6634495018 
10.647613813 1.6218814999 
10.9171736564 1.5714613172 
11.1867334998 1.563988593 
11.4562933431 1.5119141531 
11.7258531865 1.4856374251 
11.9954130299 1.4564828227 
12.2649728732 1.4064881791 
12.5345327166 1.3650272611 
12.80409256 1.3167871255 
13.0736524033 1.2947710818 
13.3432122467 1.2797307163 
13.6127720901 1.2359126045 
13.8823319334 1.2351726374 
14.1518917768 1.1720887071 
14.4214516202 1.1743064627 
14.6910114635 1.155366441 
14.9605713069 1.1496560478 
15.2301311503 1.1375245389 
15.4996909936 1.1024739716 
15.769250837 1.0947313806 
16.0388106804 1.0827581854 
