# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1767736891 0.0 
0.5303210672 1.3244558612 
0.8838684453 0.9759148451 
1.2374158235 1.5451985047 
1.5909632016 1.1905627823 
1.9445105798 1.2055944378 
2.2980579579 1.1680240666 
2.651605336 1.1246119295 
3.0051527142 1.2674900177 
3.3587000923 1.2829138877 
3.7122474705 1.3678041145 
4.0657948486 1.2922063062 
4.4193422267 1.3079825296 
4.7728896049 1.2937859509 
5.126436983 1.2782783193 
5.4799843611 1.2858794769 
5.8335317393 1.3144589483 
6.1870791174 1.3333432146 
6.5406264956 1.295439058 
6.8941738737 1.2540348952 
7.2477212518 1.2976726539 
7.60126863 1.2722542844 
7.9548160081 1.3305593444 
8.3083633863 1.2822256753 
8.6619107644 1.2920982499 
9.0154581425 1.2109730978 
9.3690055207 1.2217848642 
9.7225528988 1.2121874563 
10.0761002769 1.20851389 
10.4296476551 1.159342731 
10.7831950332 1.1587604695 
11.1367424114 1.1398239558 
11.4902897895 1.1390292544 
11.8438371676 1.1477699615 
12.1973845458 1.1241741012 
12.5509319239 1.049067591 
12.9044793021 1.06582744 
13.2580266802 1.0342831423 
13.6115740583 1.0545710506 
13.9651214365 1.0318928703 
14.3186688146 0.9746588414 
14.6722161927 1.0006259332 
15.0257635709 0.9905922874 
15.379310949 0.9491117115 
15.7328583272 0.9241020514 
16.0864057053 0.9110476452 
16.4399530834 0.9225456773 
16.7935004616 0.8971236702 
17.1470478397 0.8810937768 
17.5005952179 0.8639322343 
17.854142596 0.8589372946 
18.2076899741 0.8313428175 
18.5612373523 0.8248284194 
18.9147847304 0.8171359509 
19.2683321085 0.7992166882 
19.6218794867 0.778368038 
19.9754268648 0.7720345458 
20.328974243 0.7348221945 
20.6825216211 0.7382096684 
21.0360689992 0.7157872746 
