# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1535013124 0.0 
0.4605039373 0.7443962228 
0.7675065622 1.3712561998 
1.0745091871 1.4083171782 
1.381511812 1.2813377605 
1.6885144369 3.2066298827 
1.9955170618 4.3081198719 
2.3025196867 4.2857841701 
2.6095223115 4.0821728345 
2.9165249364 4.0570967565 
3.2235275613 3.8411744667 
3.5305301862 3.6094779063 
3.8375328111 3.3886693723 
4.144535436 3.4960765928 
4.4515380609 3.3775061581 
4.7585406857 3.5702110101 
5.0655433106 3.4568412107 
5.3725459355 3.5097593397 
5.6795485604 3.2776628231 
5.9865511853 3.3703338184 
6.2935538102 3.1983653727 
6.6005564351 3.1294696286 
6.90755906 3.0290408511 
7.2145616848 2.9969023549 
7.5215643097 2.8874802955 
7.8285669346 2.9031834234 
8.1355695595 2.7525348702 
8.4425721844 2.8545577498 
8.7495748093 2.7155036604 
9.0565774342 2.8179288647 
9.363580059 2.744477654 
9.6705826839 2.7655432394 
9.9775853088 2.780504288 
10.2845879337 2.7918727357 
10.5915905586 2.8789852233 
10.8985931835 2.8293356565 
11.2055958084 2.7976782733 
11.5125984333 2.7690339701 
11.8196010581 2.861414219 
12.126603683 2.8096544464 
12.4336063079 2.8007510799 
12.7406089328 2.6835433407 
13.0476115577 2.625099062 
13.3546141826 2.6645896852 
13.6616168075 2.6172274535 
13.9686194323 2.5244272484 
14.2756220572 2.5897231317 
14.5826246821 2.58498709 
14.889627307 2.4890913516 
15.1966299319 2.4079714027 
15.5036325568 2.3680381213 
15.8106351817 2.3398383722 
16.1176378066 2.2874722482 
16.4246404314 2.2482725093 
16.7316430563 2.2250020641 
17.0386456812 2.1816343362 
17.3456483061 2.129577917 
17.652650931 2.1486101278 
17.9596535559 2.1118173547 
18.2666561808 2.0090497811 
