# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1689500554 7.1996359703 
0.5068501663 3.7712378892 
0.8447502772 4.5471385076 
1.182650388 3.8916951191 
1.5205504989 3.7768582139 
1.8584506098 3.481142667 
2.1963507206 3.0423658562 
2.5342508315 3.6921210104 
2.8721509424 3.2403891541 
3.2100510532 2.9843509496 
3.5479511641 2.8204012009 
3.8858512749 2.7988509272 
4.2237513858 2.4459317653 
4.5616514967 2.3867166166 
4.8995516075 2.0537788822 
5.2374517184 2.0803386414 
5.5753518293 1.8946410448 
5.9132519401 1.5642299406 
6.251152051 1.7689465854 
6.5890521619 1.7331288459 
6.9269522727 1.7432901266 
7.2648523836 1.7216144654 
7.6027524945 1.6036055541 
7.9406526053 1.6438517051 
8.2785527162 1.6470016767 
8.6164528271 1.7134961399 
8.9543529379 1.7073650244 
9.2922530488 1.7451739902 
9.6301531597 1.6819830717 
9.9680532705 1.7482072789 
10.3059533814 1.6853321989 
10.6438534923 1.6920877731 
10.9817536031 1.6842316607 
11.319653714 1.6543268079 
11.6575538248 1.59006242 
11.9954539357 1.5690293678 
12.3333540466 1.5682969856 
12.6712541574 1.5984022341 
13.0091542683 1.4937855008 
13.3470543792 1.4770455907 
13.68495449 1.4610925535 
14.0228546009 1.3919946457 
14.3607547118 1.4269069998 
14.6986548226 1.424201373 
15.0365549335 1.3439482059 
15.3744550444 1.3832821754 
15.7123551552 1.3802909308 
16.0502552661 1.3351961917 
16.388155377 1.3051911981 
16.7260554878 1.2986964082 
17.0639555987 1.2512241487 
17.4018557096 1.2308539397 
17.7397558204 1.1835415603 
18.0776559313 1.1961663737 
18.4155560422 1.2065375808 
18.753456153 1.1592964315 
19.0913562639 1.1236353657 
19.4292563747 1.112475256 
19.7671564856 1.1135698764 
20.1050565965 1.0674161354 
