# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1535013124 0.0 
0.4605039373 0.0 
0.7675065622 0.3972751906 
1.0745091871 0.2040061789 
1.381511812 0.3712243584 
1.6885144369 1.0783183744 
1.9955170618 2.0207856151 
2.3025196867 2.3225318834 
2.6095223115 2.6088347769 
2.9165249364 2.8410306987 
3.2235275613 3.4890603596 
3.5305301862 4.0688184507 
3.8375328111 3.5890298135 
4.144535436 3.5740241552 
4.4515380609 3.6245852174 
4.7585406857 3.3919917798 
5.0655433106 3.5569987994 
5.3725459355 3.5564559227 
5.6795485604 3.4690982563 
5.9865511853 3.7311138846 
6.2935538102 3.2862628969 
6.6005564351 3.3632338052 
6.90755906 3.567892133 
7.2145616848 3.3709651054 
7.5215643097 3.3068030994 
7.8285669346 3.2924359593 
8.1355695595 3.3209339971 
8.4425721844 3.4497633672 
8.7495748093 3.239822379 
9.0565774342 3.4141930301 
9.363580059 3.2210463231 
9.6705826839 3.1972846124 
9.9775853088 3.2107958919 
10.2845879337 3.1632166868 
10.5915905586 3.3038032301 
10.8985931835 3.1542452318 
11.2055958084 3.1858548121 
11.5125984333 3.0146397788 
11.8196010581 3.1435393313 
12.126603683 3.0718597572 
12.4336063079 3.0079407287 
12.7406089328 2.9976708207 
13.0476115577 2.9390593081 
13.3546141826 2.926484269 
13.6616168075 3.0162421725 
13.9686194323 2.8851223227 
14.2756220572 2.8682570604 
14.5826246821 2.8379733847 
14.889627307 2.800235586 
15.1966299319 2.74779755 
15.5036325568 2.7337787883 
15.8106351817 2.7785298016 
16.1176378066 2.5751061725 
16.4246404314 2.6256619182 
16.7316430563 2.5700062436 
17.0386456812 2.5697140182 
17.3456483061 2.5552215923 
17.652650931 2.4785341888 
17.9596535559 2.5231830747 
18.2666561808 2.4532986725 
