# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.3664024727 0.0 
1.099207418 0.816780313 
1.8320123634 1.5798250791 
2.5648173088 2.0088380671 
3.2976222541 3.2805110932 
4.0304271995 2.5917067624 
4.7632321448 2.8024568613 
5.4960370902 2.5373352919 
6.2288420356 1.9892552784 
6.9616469809 1.7247325982 
7.6944519263 1.5070953963 
8.4272568716 1.19893886 
9.160061817 1.1002152724 
9.8928667624 0.9772992959 
10.6256717077 1.0782535669 
11.3584766531 0.9357289023 
12.0912815984 0.9762374243 
12.8240865438 1.0856334628 
13.5568914892 1.1343066421 
14.2896964345 1.18007217 
15.0225013799 1.1618554214 
15.7553063252 1.136690843 
16.4881112706 1.2195245226 
17.220916216 1.2214735158 
17.9537211613 1.211111508 
18.6865261067 1.1443715969 
19.419331052 1.1159498463 
20.1521359974 1.1679346521 
20.8849409428 1.122612088 
21.6177458881 1.0910476969 
22.3505508335 1.0677990566 
23.0833557788 1.0438161575 
23.8161607242 1.0653712287 
24.5489656695 1.0107868634 
25.2817706149 1.0318970546 
26.0145755603 0.9878159683 
26.7473805056 1.0059557883 
27.480185451 0.9553948435 
28.2129903963 0.927625134 
28.9457953417 0.9249195138 
29.6786002871 0.8862008304 
30.4114052324 0.8968459659 
31.1442101778 0.8765052067 
31.8770151231 0.8585760997 
32.6098200685 0.8817749087 
33.3426250139 0.8526484229 
34.0754299592 0.8465581061 
34.8082349046 0.7998872352 
35.5410398499 0.8053220091 
36.2738447953 0.8081136194 
37.0066497407 0.7764270313 
37.739454686 0.7591427428 
38.4722596314 0.7405250945 
39.2050645767 0.7259186158 
39.9378695221 0.7024118206 
40.6706744675 0.7060982281 
41.4034794128 0.6850566842 
42.1362843582 0.6650390163 
42.8690893035 0.6459780015 
43.6018942489 0.6407315105 
