# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.131047055 2.8566450822 
0.393141165 1.2242764638 
0.655235275 0.7517487059 
0.9173293851 1.5441324769 
1.1794234951 2.060530879 
1.4415176051 2.040460773 
1.7036117151 2.5417393251 
1.9657058251 2.5692902515 
2.2277999351 2.3169102971 
2.4898940452 2.4877056805 
2.7519881552 2.295672483 
3.0140822652 2.2953898772 
3.2761763752 2.2292795311 
3.5382704852 2.3135169496 
3.8003645953 2.2318954446 
4.0624587053 2.1157399083 
4.3245528153 2.2237775671 
4.5866469253 2.3188870853 
4.8487410353 2.2474870754 
5.1108351453 2.2207223383 
5.3729292554 2.1679693447 
5.6350233654 2.2264119206 
5.8971174754 2.1645809675 
6.1592115854 2.3153134251 
6.4213056954 2.2332905474 
6.6833998054 2.0967277077 
6.9454939155 2.2045111076 
7.2075880255 2.1402805817 
7.4696821355 2.1591876247 
7.7317762455 2.1925380103 
7.9938703555 2.0654639111 
8.2559644656 2.1859044331 
8.5180585756 2.0498614443 
8.7801526856 1.9776773646 
9.0422467956 1.982292499 
9.3043409056 1.9303697924 
9.5664350156 1.9246798115 
9.8285291257 1.8525197784 
10.0906232357 1.7768114004 
10.3527173457 1.7703754291 
10.6148114557 1.7002872274 
10.8769055657 1.6889976246 
11.1389996757 1.7343351763 
11.4010937858 1.6449485245 
11.6631878958 1.6348414879 
11.9252820058 1.640121778 
12.1873761158 1.6245049651 
12.4494702258 1.6273043931 
12.7115643359 1.5961104661 
12.9736584459 1.5831821609 
13.2357525559 1.55060084 
13.4978466659 1.5132284808 
13.7599407759 1.518316016 
14.0220348859 1.4727341073 
14.284128996 1.4650283948 
14.546223106 1.3821080146 
14.808317216 1.3747809527 
15.070411326 1.3319874489 
15.332505436 1.2985256257 
15.594599546 1.3017759343 
