# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.127379462 0.0 
0.3821383859 2.697360788 
0.6368973099 0.5962587005 
0.8916562338 1.9391837016 
1.1464151577 2.5381722824 
1.4011740817 2.9048500793 
1.6559330056 4.1628560192 
1.9106919296 3.8880301062 
2.1654508535 4.2635702778 
2.4202097775 4.1525421429 
2.6749687014 4.0272981916 
2.9297276254 3.4624056865 
3.1844865493 3.7682532799 
3.4392454732 3.3206631711 
3.6940043972 3.1838261725 
3.9487633211 3.2106449767 
4.2035222451 3.0876031933 
4.458281169 2.8435289787 
4.713040093 2.8386636218 
4.9677990169 2.6874318526 
5.2225579409 2.6742588875 
5.4773168648 2.6464084789 
5.7320757887 2.6302375241 
5.9868347127 2.3929513327 
6.2415936366 2.3630737653 
6.4963525606 2.2472015504 
6.7511114845 2.2134488858 
7.0058704085 2.23349557 
7.2606293324 2.1089664528 
7.5153882563 2.0870196338 
7.7701471803 2.0525456258 
8.0249061042 2.0511539643 
8.2796650282 2.0031457489 
8.5344239521 1.9089014807 
8.7891828761 1.9098311443 
9.0439418 1.9126221297 
9.298700724 1.909410211 
9.5534596479 1.8975507985 
9.8082185718 1.8537607466 
10.0629774958 1.902270334 
10.3177364197 1.8992796444 
10.5724953437 1.85636055 
10.8272542676 1.9073163069 
11.0820131916 1.8891503422 
11.3367721155 1.8871990997 
11.5915310395 1.9170326824 
11.8462899634 1.9047433787 
12.1010488873 1.8912209041 
12.3558078113 1.8338384 
12.6105667352 1.8185444246 
12.8653256592 1.8508880064 
13.1200845831 1.8409309407 
13.3748435071 1.8066347791 
13.629602431 1.7538028126 
13.884361355 1.7273279767 
14.1391202789 1.7085522818 
14.3938792028 1.6982923754 
14.6486381268 1.6850414746 
14.9033970507 1.6345475678 
15.1581559747 1.5843343884 
