# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.2515337807 5.4825837617 
0.7546013421 0.3916131258 
1.2576689035 0.14427852 
1.7607364649 0.2222669093 
2.2638040263 0.5842097451 
2.7668715877 1.1145912043 
3.2699391491 1.1655886738 
3.7730067105 1.6545075257 
4.2760742719 1.5159217774 
4.7791418333 1.8915925525 
5.2822093947 1.8468522339 
5.7852769561 1.9057847837 
6.2883445175 2.2561592026 
6.7914120789 2.2601876385 
7.2944796403 2.1026707929 
7.7975472017 2.098742189 
8.3006147631 2.2614819189 
8.8036823245 2.0910180723 
9.3067498859 2.0472939363 
9.8098174473 2.2271494948 
10.3128850087 2.0130343233 
10.8159525701 1.9349133031 
11.3190201315 1.9201675848 
11.8220876929 1.8777104917 
12.3251552543 2.0030761328 
12.8282228157 1.8940345748 
13.3312903771 1.9359479443 
13.8343579385 1.8351795359 
14.3374254999 1.8504001412 
14.8404930613 1.875123439 
15.3435606227 1.8573210128 
15.8466281841 1.8195474493 
16.3496957455 1.7932149161 
16.8527633069 1.7960468931 
17.3558308683 1.7011209208 
17.8588984297 1.7016165153 
18.3619659911 1.7619161476 
18.8650335525 1.6841499301 
19.3681011139 1.6631449279 
19.8711686753 1.6549649338 
20.3742362367 1.6327426342 
20.8773037981 1.5879014127 
21.3803713595 1.6187735779 
21.8834389209 1.5785244246 
22.3865064823 1.5194536549 
22.8895740437 1.5496177417 
23.3926416051 1.4650931017 
23.8957091665 1.4627782942 
24.3987767279 1.4166772693 
24.9018442893 1.4372111153 
25.4049118507 1.4335261816 
25.9079794121 1.4049250082 
26.4110469735 1.3525784102 
26.9141145349 1.3784672577 
27.4171820963 1.3231170889 
27.9202496577 1.3144318065 
28.4233172191 1.2763308444 
28.9263847805 1.2530514556 
29.4294523419 1.2300702927 
29.9325199033 1.1942338323 
