# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1523557376 5.092119693 
0.4570672127 3.2735055169 
0.7617786878 2.0100472472 
1.066490163 2.6148722748 
1.3712016381 3.4225722526 
1.6759131132 3.8890364688 
1.9806245884 3.7088273354 
2.2853360635 3.9019497055 
2.5900475386 3.5198984053 
2.8947590138 3.4479851057 
3.1994704889 3.2152659088 
3.5041819641 3.1809714959 
3.8088934392 2.8120660991 
4.1136049143 2.7182796167 
4.4183163895 2.4976403248 
4.7230278646 2.697905302 
5.0277393397 2.4525692768 
5.3324508149 2.3216519601 
5.63716229 2.441936659 
5.9418737651 2.3920912843 
6.2465852403 2.0554234129 
6.5512967154 2.1954488655 
6.8560081905 2.143785743 
7.1607196657 2.0036584429 
7.4654311408 1.8745560002 
7.7701426159 1.803513433 
8.0748540911 1.7328190887 
8.3795655662 1.7078462258 
8.6842770414 1.6716026895 
8.9889885165 1.563130576 
9.2936999916 1.6210492107 
9.5984114668 1.5462802158 
9.9031229419 1.5048185839 
10.207834417 1.4571598824 
10.5125458922 1.4922719851 
10.8172573673 1.5056836331 
11.1219688424 1.4612612679 
11.4266803176 1.4537706021 
11.7313917927 1.3883955763 
12.0361032678 1.4620399204 
12.340814743 1.3834919792 
12.6455262181 1.4304648218 
12.9502376932 1.3822675897 
13.2549491684 1.3396302204 
13.5596606435 1.3790978936 
13.8643721186 1.3625990871 
14.1690835938 1.3242494099 
14.4737950689 1.3243723917 
14.7785065441 1.330575133 
15.0832180192 1.3275809266 
15.3879294943 1.328769699 
15.6926409695 1.3192666516 
15.9973524446 1.3058217208 
16.3020639197 1.2968983077 
16.6067753949 1.2860302288 
16.91148687 1.2800556267 
17.2161983451 1.2784798791 
17.5209098203 1.2469763821 
17.8256212954 1.2495953605 
18.1303327705 1.2530133526 
