# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1915398086 0.0 
0.5746194259 2.3190952908 
0.9576990432 2.8836119076 
1.3407786604 3.2357647131 
1.7238582777 2.9606482913 
2.106937895 2.7650751544 
2.4900175123 2.7322412038 
2.8730971295 2.8456945912 
3.2561767468 2.5154702952 
3.6392563641 2.4560160459 
4.0223359813 2.3050826304 
4.4054155986 2.0292083794 
4.7884952159 1.9383483027 
5.1715748331 1.9104978344 
5.5546544504 1.7429967379 
5.9377340677 1.646445079 
6.3208136849 1.5473645292 
6.7038933022 1.5875961097 
7.0869729195 1.3811262485 
7.4700525368 1.4494345567 
7.853132154 1.443457507 
8.2362117713 1.429370286 
8.6192913886 1.4427551348 
9.0023710058 1.4891474891 
9.3854506231 1.4850064653 
9.7685302404 1.5185260041 
10.1516098576 1.5563363745 
10.5346894749 1.594569652 
10.9177690922 1.4513377945 
11.3008487095 1.5209348137 
11.6839283267 1.518816304 
12.067007944 1.4552770877 
12.4500875613 1.4151311198 
12.8331671785 1.4361756959 
13.2162467958 1.3512902622 
13.5993264131 1.3545945384 
13.9824060303 1.3072833568 
14.3654856476 1.2375333397 
14.7485652649 1.2078512661 
15.1316448822 1.2107624447 
15.5147244994 1.1847014172 
15.8978041167 1.1605014053 
16.280883734 1.1773078326 
16.6639633512 1.1927899176 
17.0470429685 1.1787238036 
17.4301225858 1.1624413804 
17.813202203 1.1286239915 
18.1962818203 1.1280707832 
18.5793614376 1.160821061 
18.9624410548 1.1276447055 
19.3455206721 1.1298428567 
19.7286002894 1.1157203293 
20.1116799067 1.0549724057 
20.4947595239 1.0608031228 
20.8778391412 1.0727865195 
21.2609187585 1.0083459451 
21.6439983757 0.9992426352 
22.027077993 0.9676535573 
22.4101576103 0.9834752991 
22.7932372275 0.947830032 
