# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1105293669 0.0 
0.3315881007 0.5363012825 
0.5526468344 1.2843004396 
0.7737055682 1.2682800599 
0.994764302 1.4462550978 
1.2158230357 1.6295308198 
1.4368817695 1.7292549226 
1.6579405033 2.076977452 
1.8789992371 1.8424544059 
2.1000579708 1.6277040769 
2.3211167046 1.8543710507 
2.5421754384 1.6832025138 
2.7632341722 1.444811664 
2.9842929059 1.609394068 
3.2053516397 1.6093288088 
3.4264103735 1.4787336332 
3.6474691072 1.6197349015 
3.868527841 1.4399601899 
4.0895865748 1.5462396275 
4.3106453086 1.5677764485 
4.5317040423 1.5897654194 
4.7527627761 1.5820307839 
4.9738215099 1.5681251785 
5.1948802436 1.5564712537 
5.4159389774 1.5487523432 
5.6369977112 1.5739934103 
5.858056445 1.5180355238 
6.0791151787 1.566004472 
6.3001739125 1.4880875142 
6.5212326463 1.4945983462 
6.74229138 1.4008973486 
6.9633501138 1.3474186907 
7.1844088476 1.3771384305 
7.4054675814 1.3268160627 
7.6265263151 1.3335444519 
7.8475850489 1.2699035657 
8.0686437827 1.3290128103 
8.2897025165 1.2866654613 
8.5107612502 1.2688162341 
8.731819984 1.182532298 
8.9528787178 1.2270847978 
9.1739374515 1.1966358594 
9.3949961853 1.1548440054 
9.6160549191 1.1443518734 
9.8371136529 1.1781747497 
10.0581723866 1.1441842367 
10.2792311204 1.1279109599 
10.5002898542 1.090349867 
10.7213485879 1.0825579947 
10.9424073217 1.05739119 
11.1634660555 1.0394824034 
11.3845247893 0.9933739414 
11.605583523 0.9888075163 
11.8266422568 0.9521892806 
12.0477009906 0.9809721416 
12.2687597243 0.9595504171 
12.4898184581 0.9413691875 
12.7108771919 0.9047482115 
12.9319359257 0.8835886183 
13.1529946594 0.8917820309 
