# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1340957479 0.0 
0.4022872436 0.0 
0.6704787393 0.5798901618 
0.938670235 1.4889071723 
1.2068617308 1.986836784 
1.4750532265 2.542595325 
1.7432447222 2.3134725617 
2.0114362179 2.9554954205 
2.2796277137 3.2495227503 
2.5478192094 3.1441031161 
2.8160107051 2.9181381055 
3.0842022008 2.8122968722 
3.3523936965 2.7094512608 
3.6205851923 2.4640914677 
3.888776688 2.3572397229 
4.1569681837 2.2616520598 
4.4251596794 2.3959802811 
4.6933511752 2.4337718762 
4.9615426709 2.4961062403 
5.2297341666 2.359371979 
5.4979256623 2.5105580414 
5.7661171581 2.5552237725 
6.0343086538 2.4008750677 
6.3025001495 2.4137009332 
6.5706916452 2.3185947004 
6.838883141 2.4471701687 
7.1070746367 2.2816719214 
7.3752661324 2.3340429931 
7.6434576281 2.1023100451 
7.9116491239 2.1281887505 
8.1798406196 2.0106737345 
8.4480321153 2.0034812265 
8.716223611 2.0107372657 
8.9844151067 2.0877423647 
9.2526066025 1.9437931216 
9.5207980982 1.8970276149 
9.7889895939 1.9847128882 
10.0571810896 1.9490485403 
10.3253725854 1.9672190199 
10.5935640811 1.8892782657 
10.8617555768 1.9702831754 
11.1299470725 1.9454246879 
11.3981385683 1.9593274713 
11.666330064 1.9828491325 
11.9345215597 1.8718644892 
12.2027130554 1.9560594887 
12.4709045512 1.9051064949 
12.7390960469 1.8534097141 
13.0072875426 1.7762097834 
13.2754790383 1.7766153764 
13.5436705341 1.7919169394 
13.8118620298 1.7230057186 
14.0800535255 1.6930819786 
14.3482450212 1.6842724153 
14.6164365169 1.7421433647 
14.8846280127 1.5809709704 
15.1528195084 1.5772745981 
15.4210110041 1.5613986436 
15.6892024998 1.5732210547 
15.9573939956 1.5176731785 
