# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1689500554 8.798997448 
0.5068501663 3.1424990886 
0.8447502772 3.1259596197 
1.182650388 3.0320869584 
1.5205504989 3.4979621002 
1.8584506098 3.7951719762 
2.1963507206 3.3256053347 
2.5342508315 3.3191484456 
2.8721509424 3.2235958392 
3.2100510532 2.8247703984 
3.5479511641 2.7978685239 
3.8858512749 2.60423728 
4.2237513858 2.678159671 
4.5616514967 2.4531025792 
4.8995516075 2.4263479492 
5.2374517184 2.3583998014 
5.5753518293 2.0705107214 
5.9132519401 2.1231530839 
6.251152051 2.0433893781 
6.5890521619 1.9587601681 
6.9269522727 1.8526041415 
7.2648523836 1.8666943036 
7.6027524945 1.8232287339 
7.9406526053 1.6249204702 
8.2785527162 1.683095292 
8.6164528271 1.554820282 
8.9543529379 1.5514131713 
9.2922530488 1.5152967179 
9.6301531597 1.4036152064 
9.9680532705 1.3867435656 
10.3059533814 1.363513578 
10.6438534923 1.2753669462 
10.9817536031 1.2786173319 
11.319653714 1.2890126199 
11.6575538248 1.2701997156 
11.9954539357 1.2054696319 
12.3333540466 1.2481940338 
12.6712541574 1.2482104699 
13.0091542683 1.2232921458 
13.3470543792 1.2213519743 
13.68495449 1.1895007219 
14.0228546009 1.2043915125 
14.3607547118 1.1918184401 
14.6986548226 1.1709780821 
15.0365549335 1.1826290965 
15.3744550444 1.1719482594 
15.7123551552 1.1081826599 
16.0502552661 1.1536578867 
16.388155377 1.1106287341 
16.7260554878 1.1299487948 
17.0639555987 1.133657265 
17.4018557096 1.1359520081 
17.7397558204 1.1165011576 
18.0776559313 1.0976972186 
18.4155560422 1.1227090224 
18.753456153 1.0928524317 
19.0913562639 1.0611717712 
19.4292563747 1.0820220927 
19.7671564856 1.0612017717 
20.1050565965 1.0366015965 
