Step,Total,Kinetic,Bonded,Non-Bonded,Pressure
0,56886.38607856688,63464.65174745784,31952.829879766217,-38531.09554865718,4.327349241665493
2,55999.16675229865,62843.37341707065,32154.842862215148,-38999.04952698715,4.271345348509591
4,55657.98413669488,63314.71372902474,32043.158553778445,-39699.88814610831,4.258055669500739
6,55152.114480112905,63580.73612290957,32275.4264383386,-40704.04808113527,4.162576242505239
8,53750.69962763858,63086.6473510418,31625.81786064302,-40961.76558404623,4.202051100082068
10,53816.30428094107,63262.79320096567,31982.989306292184,-41429.47822631678,4.168435464553936
12,53181.4527809711,63297.25573173112,31834.004365444078,-41949.8073162041,4.146991697934618
14,52420.93886968675,63128.854127781306,31996.754351955322,-42704.66961004988,4.095716663307087
16,52210.06614690833,62934.491738276396,31829.68968260746,-42554.11527397553,4.137590790832494
18,51633.399784387744,62999.372084894225,31854.236899453903,-43220.20919996039,4.109917793035026
20,51246.73816014752,63101.578543130905,31885.9089268177,-43740.7493098011,4.087812308209304
22,50401.197027783375,62972.0257713586,31861.850823405442,-44432.67956698068,4.041137764672694
24,50115.895182728476,62848.3174207239,31780.5733497309,-44512.99558772633,4.044974020000026
26,50571.179059489456,63457.242042824146,31933.780071247704,-44819.843054582394,4.03385486515028
28,49830.21137672802,62732.59775851865,31860.094724371724,-44762.48110616235,4.026124055122209
30,49406.289297652635,62656.68883090679,31712.877281707417,-44963.27681496156,4.033151293624039
32,49428.279028376244,63328.752252647166,31991.6724617652,-45892.14568603612,3.968252394049025
34,49033.73619929576,62898.85110336231,31882.89107591301,-45748.005979979556,3.989637153049143
36,48977.41039956808,63150.0870555304,31892.817047884862,-46065.49370384719,3.977628027724666
38,48592.51752333631,63036.67394940994,32014.822432039593,-46458.978858113216,3.9613484542955115
40,48795.26843117557,63141.663476813366,31961.3117209725,-46307.70676661031,3.9541966538387445
42,48895.27974426716,63763.91257530977,31713.655571510375,-46582.28840255299,3.9806129768466656
44,47890.24781273036,63191.590176369325,31805.359500384508,-47106.70186402349,3.949436925334404
46,47289.142544863316,63063.928998478776,31975.329322313584,-47750.11577592905,3.878710868864703
48,47346.76198250124,63052.58291830669,31761.769932934876,-47467.59086874033,3.925346233767343
50,47127.70334958831,62932.28742314916,32104.704058267187,-47909.28813182804,3.896363281905259
52,47195.91610190434,63323.64809443807,31758.276959398037,-47886.00895193177,3.9210126788715707
54,46204.20173678141,62892.22357152661,31904.326553441984,-48592.34838818718,3.880808889045782
56,46253.34305092592,63044.91765741418,32062.380439565724,-48853.955046054005,3.8716877222779256
58,46613.8760060323,62992.34727370076,32040.91810541374,-48419.3893730822,3.8983523132128646
60,45909.15656767598,62792.16469052626,31812.985943808635,-48695.994066658925,3.8911651198417787
62,46179.795862295556,63055.37010944731,31861.361911826738,-48736.9361589785,3.8908055589159063
