# Cluster list (116 data points):
# "Cluster Identifier" "Cluster Size" "Center of Mass.X" "Center of Mass.Y" "Center of Mass.Z"
1 17030 42.179801057 39.5427478567 43.7049839695 
2 806 27.661219603 8.6198920596 11.2875942928 
3 494 60.4812044534 52.4133016194 8.1568380567 
4 468 7.2851367521 4.7618696581 9.160017094 
5 364 77.1771071429 6.327521978 19.6865412088 
6 338 11.5688816568 16.520647929 61.5578106509 
7 260 18.7043423077 36.0544307692 80.4976423077 
8 234 63.2846367521 78.0215854701 15.3505769231 
9 234 49.4921965812 82.2679316239 61.0188205128 
10 208 -3.8029038462 67.0313076923 63.3720336538 
11 208 15.4228798077 76.9467355769 60.4993846154 
12 208 4.4303653846 28.5435576923 9.4237403846 
13 208 54.0518846154 2.1767211538 9.3435625 
14 182 2.0522472527 49.9309340659 70.1236098901 
15 182 26.1515659341 63.0893681319 33.6384395604 
16 130 32.3296846154 44.3716307692 46.3611076923 
17 130 1.9404615385 64.8014461538 79.6746692308 
18 130 2.2951692308 3.1128538462 69.0936538462 
19 130 83.7456923077 39.6987846154 73.7311538462 
20 130 69.0640692308 -1.1685 60.5505846154 
21 130 32.4328615385 83.4788846154 71.5112 
22 130 48.6646 81.9092230769 46.7716076923 
23 104 9.3157019231 36.340625 53.3102115385 
24 104 75.4434615385 67.9559038462 68.5522692308 
25 78 82.0620512821 2.4688974359 48.6650512821 
26 78 13.1124102564 6.1621410256 39.6029358974 
27 78 42.8551282051 70.5348846154 -3.3001666667 
28 78 65.8463205128 40.6424102564 -1.7634615385 
29 78 0.8702435897 63.3537051282 -1.9128974359 
30 78 5.3467564103 27.9851025641 28.7133846154 
31 78 32.5516282051 55.9196410256 -2.1447692308 
32 78 58.6459615385 67.4936923077 8.5931666667 
33 78 82.8248076923 78.6996538462 19.5022564103 
34 78 81.8969102564 2.4147948718 70.7472692308 
35 78 46.4397179487 81.6106666667 29.2425512821 
36 52 82.1799807692 64.6641538462 83.4342884615 
37 52 34.9459615385 42.9579230769 -6.7498461538 
38 52 83.4489038462 82.2717692308 49.4769230769 
39 52 49.3047307692 83.2011538462 12.0954615385 
40 52 53.1838846154 50.7175192308 43.812 
41 52 80.5444615385 77.2635576923 0.7410192308 
42 52 -2.5650769231 82.7682115385 50.8191346154 
43 52 23.3485961538 1.3701923077 57.7370384615 
44 52 9.3696730769 76.8831346154 76.9952884615 
45 52 -7.1248461538 0.2048846154 26.0656538462 
46 52 62.0074615385 82.0036730769 1.6091153846 
47 52 -0.0389615385 49.2227884615 29.6405384615 
48 52 5.371 76.3730576923 -0.3024423077 
49 52 85.4681923077 65.5015384615 52.9290769231 
50 52 27.6196538462 75.4087692308 39.0132115385 
51 52 35.9216153846 74.0251730769 12.7398461538 
52 52 45.8985 52.143 -1.7079038462 
53 52 -0.9960192308 44.0023461538 -4.9876153846 
54 52 6.3570576923 33.6795576923 1.07875 
55 26 11.8665 -4.912 -1.3429230769 
56 26 62.1225384615 10.3522307692 -15.0109615385 
57 26 58.8648461538 -14.3331153846 44.3628076923 
58 26 13.8234230769 -13.2868461538 72.4509615385 
59 26 37.9664615385 81.5146153846 61.9875 
60 26 63.0818076923 -0.6474615385 31.2611153846 
61 26 26.2817307692 35.6459615385 22.0307692308 
62 26 -8.2052307692 23.6242307692 54.3464615385 
63 26 38.6834230769 78.6939230769 83.3697307692 
64 26 74.39 -5.8053461538 39.3576538462 
65 26 35.0195 24.0366153846 8.9946153846 
66 26 31.9046923077 55.6840384615 47.5200384615 
67 26 68.9659230769 10.5251538462 41.5128461538 
68 26 -4.3696923077 24.1187692308 79.4039615385 
69 26 83.8962692308 50.3205 34.9523461538 
70 26 14.4551153846 83.0253076923 44.3781153846 
71 26 55.4709615385 31.0161538462 28.6760769231 
72 26 73.6698846154 0.7268846154 87.5433076923 
73 26 9.7084615385 -5.9340384615 83.8048461538 
74 26 26.9773846154 47.6924230769 -15.1410384615 
75 26 4.3913846154 87.9209230769 73.0721538462 
76 26 -7.4791153846 37.6765769231 27.1645384615 
77 26 3.9355384615 17.7205769231 -2.7750769231 
78 26 -6.6603846154 18.2833846154 21.6048846154 
79 26 77.3276153846 43.8121923077 82.3192307692 
80 26 20.3226923077 -8.6323076923 -11.193 
81 26 9.6047307692 10.4837692308 59.7016923077 
82 26 25.0059615385 82.3809230769 83.4613846154 
83 26 2.6836538462 60.5053846154 29.4594615385 
84 26 -1.875 44.3025384615 57.8714230769 
85 26 56.2163076923 54.3706923077 33.0029615385 
86 26 4.4890384615 39.2613461538 42.6687307692 
87 26 58.3423461538 64.5299230769 -6.4086538462 
