Step,Total,Kinetic,Bonded,Non-Bonded,Pressure
0,114262.99909783066,68830.29544284935,50600.61589055118,-5167.91223556986,1.5980405629530798
2,114086.81953536192,68980.18025881413,50814.12442681152,-5707.485150263721,1.576748085348871
4,113905.10380445527,69109.09018681271,50507.53311672306,-5711.519499080499,1.5888323364787322
6,113133.73291308343,68924.50252212134,50545.04743695559,-6335.817045993503,1.5790790668147159
8,113154.96046195152,69181.04607380091,50492.83141432942,-6518.9170261788095,1.580271218312706
10,112546.64207861762,69030.64913294333,50474.02610784666,-6958.033162172367,1.5631904838579216
12,112734.93474234974,69303.50118232587,50358.29321850001,-6926.859658476133,1.5869417167677824
14,112768.06371716538,69124.37634168353,50595.03233866091,-6951.344963179061,1.5730528527184364
16,112252.96677435389,68767.77908882963,50654.38517715634,-7169.1974916320905,1.5762106906248465
18,111859.54640722298,68801.96719569952,50498.62298585532,-7441.043774331876,1.5727975625731863
20,112022.22359487909,68997.51290676006,50728.81499977566,-7704.10431165664,1.5802297676273138
22,111648.59897302605,69337.20295541057,50543.29070742335,-8231.894689807872,1.55881567134305
24,111041.73329669712,69281.6894301654,50528.39515806543,-8768.35129153372,1.5337452345005023
26,110905.51571906781,69046.54281666187,50829.165870239274,-8970.192967833307,1.517020841954463
28,111003.0784885097,69409.8936179311,50588.413884921996,-8995.229014343422,1.5404260419150264
30,110692.12387316187,69409.58519674586,50362.34003132468,-9079.801354908679,1.5400081329308786
32,110724.23568074172,69417.75294569663,50677.96787447185,-9371.485139426735,1.526133034625801
34,110698.51136017713,69154.89538078736,50703.334269561914,-9159.71829017215,1.529807008085835
36,110032.47991094494,69001.64908224295,50407.00557000726,-9376.174741305265,1.553968226223505
38,110264.57331806535,69594.43019482656,50568.10852834136,-9897.96540510259,1.523151335962993
40,110554.35549361732,69903.24577585889,50388.22443906065,-9737.114721302223,1.5572031172596001
42,110445.42877770892,69865.75296400188,50368.17437923763,-9788.498565530583,1.5523844826558442
44,109558.47090448046,68862.71333343638,50545.70966722308,-9849.952096178979,1.5432088405777011
46,109955.98297342774,69120.91018865713,51121.095727449196,-10286.022942678574,1.5067213456729287
