Step,Total,Kinetic,Bonded,Non-Bonded,Pressure
0,-4713.707248589315,27199.613869310015,12128.71735332646,-44042.03847122578,-0.0031392266253741224
1,-4959.583953597237,27042.8626071502,12082.885131823743,-44085.33169257118,0.0028607041296755675
2,-4887.896941452967,27102.008219849748,12086.702733411148,-44076.60789471386,0.005950271965773579
3,-5040.072795606753,27064.96281214484,12098.638715551293,-44203.67432330288,0.003991781884899348
4,-5124.026556541794,27168.04912587154,12118.86272109307,-44410.93840350641,0.0052718555282936785
5,-6005.84030402307,27062.026978724753,12013.246072089602,-45081.11335483743,-0.0047822084189751285
6,-5836.748255480863,27181.346483062985,11975.576763738052,-44993.6715022819,-0.011506406489708437
7,-5771.354396029747,27323.267144412916,11829.874043805707,-44924.49558424837,0.0010946283070001617
8,-5980.252929432845,26909.367895475236,12129.359828937542,-45018.980653845625,-0.005271749170521728
9,-6386.79348456009,26872.18748540515,11922.467978272987,-45181.44894823823,-0.0038296074200512564
10,-6528.356750895804,26917.234333017546,11954.144024833184,-45399.73510874653,0.005710696593928241
11,-6782.736674832486,26893.60014746777,12076.090730589598,-45752.42755288985,-0.01393713326901544
12,-6746.4976267590355,27118.87199854192,11749.787325497857,-45615.15695079882,0.007168614768729389
13,-6935.435025757222,26866.22774330186,11907.697804845007,-45709.360573904094,-9.471729954524388e-07
14,-7183.252189774994,26893.338022097672,11901.197606538366,-45977.78781841103,-0.011527030618297435
15,-6816.492729301364,27139.522689597576,12038.549010111607,-45994.56442901054,0.0033692592040002467
16,-6761.297900990256,27377.687180385445,11881.029151585053,-46020.014232960755,0.01740040784255313
17,-7113.831404673878,27171.044843604377,11922.712803502745,-46207.589051781004,0.005769258892316553
18,-7650.863479582898,26755.98551487046,12048.04481482002,-46454.89380927337,-0.012712443266385917
19,-7891.100682693919,26745.498223850867,11770.084624335674,-46406.68353088045,-0.00485898973639555
20,-7825.270775507266,26846.97282192492,11764.206965161024,-46436.450562593214,-0.004925050452084703
21,-7637.204032500398,26956.027069858348,11732.727930049447,-46325.959032408195,0.020756694967546285
