Step,Total,Kinetic,Bonded,Non-Bonded,Pressure
0,-6437.948888282175,63553.17156095148,25639.081776111965,-95630.20222534562,0.21132611605845375
2,-6568.9358721182,63119.09459568372,26043.064908357013,-95731.09537615893,0.17639778719488372
4,-7793.2016325986115,62853.311706936795,25749.796808175768,-96396.31014771116,0.16862035249498442
6,-7684.30924708533,62982.78139457374,25719.033265322178,-96386.12390698126,0.17128899592334673
8,-8479.09931535866,63097.793291191105,25469.568688312807,-97046.46129486257,0.16723236555324605
10,-9019.609021465461,62961.87997054688,25637.167530556973,-97618.6565225693,0.16158360918729345
12,-8972.746647307496,62884.553399998935,25595.808287570348,-97453.10833487677,0.16082441226373917
14,-9151.263744049276,62779.4771403049,25715.98080977123,-97646.7216941254,0.1520468347712448
16,-9192.14300708544,63132.72107565917,25663.804680419817,-97988.66876316442,0.15454752502803304
18,-9563.543502804525,63352.13143487201,25524.96744533251,-98440.64238300905,0.1435972155380707
20,-9579.55736534096,62981.09557904221,25557.128235341504,-98117.78117972467,0.14622764302302738
22,-10686.975600824619,62874.54522347794,25586.38039800975,-99147.90122231231,0.12820639739891976
24,-10943.862702301325,63022.740580715676,25508.974871548944,-99475.57815456593,0.14460075363247088
26,-9894.323569974746,63625.954113948785,25859.973248855804,-99380.25093277934,0.13655019990351125
28,-11138.744995162284,62888.88075082301,25683.56831923945,-99711.19406522474,0.12676562080114417
30,-11018.3014960601,62749.25136928201,25679.064545261786,-99446.6174106039,0.1325710549057028
32,-11229.426560615284,62992.02814338754,25639.835466231667,-99861.2901702345,0.13072235494461315
34,-12025.994457098284,63063.819349995836,25525.07098426845,-100614.88479136257,0.12555514318127542
36,-12081.385300494294,62972.007941317046,25647.478625894735,-100700.87186770608,0.12277254488925055
38,-13230.62237396685,62638.0850901556,25535.945772901898,-101404.65323702435,0.11656854535711997
40,-12881.862289575001,62687.087505163945,25841.02359458818,-101409.97338932712,0.12033301826343756
42,-13193.112912019431,62849.05097243464,25352.482736266284,-101394.64662072035,0.14229686971677086
