Step,Total,Kinetic,Bonded,Non-Bonded,Pressure
0,15819.614172837306,20960.96409818803,12871.312893770204,-18012.66281912093,0.32233001051749816
1,15608.10164391499,20826.70747965534,12758.195888186321,-17976.80172392667,0.3207588710493001
2,15952.396088899633,21175.02007667393,12723.642536592319,-17946.266524366616,0.3349968327253697
3,15938.272495081586,20976.55115072859,12929.565647752359,-17967.844303399357,0.3124677765332511
4,15874.894934294953,21066.223319275683,13041.50856539424,-18232.83695037497,0.2986018013839753
5,15864.952254397109,21098.466395930987,12983.189361753668,-18216.703503287546,0.2968817664223111
6,16028.467445124475,21322.88988421954,12873.299291029396,-18167.721730124464,0.31372466062137316
7,15747.85171754757,21341.065830612828,12984.092615262294,-18577.306728327552,0.3015824156197351
8,15719.851242421784,21213.661384210038,12906.952816080246,-18400.7629578685,0.306629554755792
9,15232.473665124779,20963.3961727569,12766.638610169564,-18497.561117801684,0.32257977141363703
10,15160.00107930831,20955.946287289255,12883.621983824483,-18679.567191805425,0.28847851925544593
11,15092.905901707996,20996.67226151484,12721.091101018925,-18624.857460825766,0.31251732875877347
12,15247.911626122019,21099.31250596955,12838.576829379777,-18689.977709227307,0.3136744452925653
13,15075.251831225276,21208.268625322697,12680.826815955777,-18813.8436100532,0.31056627355961064
14,15080.837186906483,21059.70351497748,12708.89651638731,-18687.762844458306,0.3126137892004231
15,14721.007399109638,21007.557803470812,12759.657100546652,-19046.207504907827,0.31204043028857226
16,14766.69922812657,20888.894033557794,12886.725222836702,-19008.920028267923,0.2881884554417709
17,14732.221485172355,21080.333703164655,12732.796027434133,-19080.908245426435,0.3204015370950809
18,14727.559991263068,20965.5280244647,12831.02126673731,-19068.98929993895,0.28576033586692856
19,14565.530878394278,21081.230991771048,12844.165612042407,-19359.86572541918,0.2648673408366118
20,14463.524599705434,20941.005138288856,12784.210138359653,-19261.690676943075,0.2951192548046312
21,14465.151829969253,21059.89493313056,12841.74195037603,-19436.485053537333,0.27871541590102894
22,14411.697071711264,20895.98492009547,12756.035609897266,-19240.32345828147,0.2904855122673836
23,14353.824036675078,20965.157747054167,12928.623003792323,-19539.956714171414,0.2559959537017165
24,14253.510570510014,20758.620675627524,12719.101163510186,-19224.211268627696,0.3006778705745078
25,14501.86758353828,21009.352989257193,12918.471131940178,-19425.95653765909,0.3103181159672852
26,14456.857728481556,21204.636725863755,12880.451163065505,-19628.230160447703,0.27596521258558027
27,14610.152888460783,21300.439433419688,12743.926360521973,-19434.212905480876,0.30532396102191184
28,14278.826718059925,21017.325536217635,12672.564528841809,-19411.06334699952,0.31210605363779936
29,14328.26510895449,20978.928615419776,12960.447882587147,-19611.111389052432,0.28059546808430313
30,14124.309340987094,21091.298374142505,12869.233530486486,-19836.2225636419,0.23780761276137752
31,14249.773446948142,21082.317218965047,12874.199172272636,-19706.742944289537,0.31622908971083497
32,14571.710303121477,21228.717888323597,12889.61268685913,-19546.62027206125,0.2886930214063751
33,14134.966242194467,21038.22422563873,12934.952130251299,-19838.21011369556,0.2876555326135237
34,14026.613410149876,21065.043169472032,12927.88992259202,-19966.319681914174,0.27061002549081536
35,13906.635050873527,21017.68572537596,13034.747358378941,-20145.798032881372,0.2683080998620817
36,13661.084693886807,20975.621073916056,12742.266325441524,-20056.802705470778,0.30060071048798537
37,13597.249884600193,21237.98405077214,12700.446932373401,-20341.181098545345,0.2852645479745046
38,13740.171584326137,20973.145437705192,12705.190730152632,-19938.164583531685,0.28971171601585366
39,13793.747769063033,20991.325032488992,12922.742470796642,-20120.31973422261,0.2636181454506925
40,13810.570761707198,21044.473160277168,12812.973181893602,-20046.875580463573,0.2755376322062163
41,13719.555370349488,20913.46483985603,12831.49373946522,-20025.403208971762,0.30554666143054354
