Step,Total,Kinetic,Bonded,Non-Bonded,Pressure
0,40957.33929928162,50851.44770284577,28120.620433514297,-38014.72883707844,1.8701347858362598
2,40486.39955951019,50974.461608569916,27989.950174722395,-38478.01222378212,1.8956745130208361
4,40478.97000622183,51409.1959976435,28033.82867397791,-38964.054665399584,1.8518548945383413
6,40235.54274247965,51540.71411136406,27864.89738626322,-39170.06875514763,1.8926665930086661
8,39428.63412929828,51372.32058970787,27922.094922546774,-39865.78138295637,1.8486035217122125
10,39290.80768925144,51243.35452067659,27852.635800951306,-39805.18263237647,1.8541211754104012
12,39060.03416344024,51152.00069092807,28083.583355141862,-40175.5498826297,1.830139298767846
14,38976.44280786614,51397.75270379084,28125.2365853932,-40546.546481317906,1.8183111554113833
16,38647.632525595356,51141.42217634691,28134.04825129719,-40627.83790204875,1.8297866713961835
18,38111.47654146759,50928.53731276249,28035.946628961698,-40853.007400256596,1.8149491039822636
20,37920.22557724976,51024.92550301134,28109.599927639076,-41214.29985340066,1.811841371296993
22,38073.641631567094,51407.60852740555,28019.0112247949,-41352.97812063336,1.7971213912681123
24,37420.51203671997,50751.23769187073,28136.90964342604,-41467.6352985768,1.7732352265374443
26,36852.29518006608,50978.1988484463,27931.6084855554,-42057.51215393562,1.7932778391529665
28,36491.213936678185,51096.89597163184,27803.382067886043,-42409.06410283971,1.7644190079768716
30,36400.053465276666,51216.3026873311,28061.869491234214,-42878.118713288655,1.7447734709562708
32,35763.71153368465,50801.12375818408,28109.835468805246,-43147.247693304686,1.719828232918707
34,36367.98944248994,51091.93923687953,28108.203225510744,-42832.15301990033,1.7884856502554416
36,35901.65739420519,50821.497501855265,28026.65385656545,-42946.49396421552,1.7388699757155375
38,36522.48999347944,51204.053779459886,28219.493132111616,-42901.05691809206,1.7729390338789646
40,35513.882089240105,51122.89271887937,28103.84328672095,-43712.8539163602,1.7141992499186847
42,35795.28409666919,51329.65117632202,28024.210832636327,-43558.577912289154,1.7529750884519186
44,35541.41221569941,51428.57819868408,28046.895577102725,-43934.0615600874,1.7259849747457636
46,34920.15841931568,50835.06916606369,28019.86522125329,-43934.775968001304,1.7158142092275435
48,34537.043715698295,50800.46984907485,27985.314894255913,-44248.741027632466,1.7156777472168834
50,34908.510862233656,51088.09931381279,28084.575255295604,-44264.16370687474,1.7274595094864948
52,34250.200275996096,50839.425892707935,27996.060222725606,-44585.28583943744,1.7214813033742626
