# Cluster list (156 data points):
# "Cluster Identifier" "Cluster Size" "Center of Mass.X" "Center of Mass.Y" "Center of Mass.Z"
43 26 67.6097307692 40.6754230769 -8.7161923077 
44 26 69.0204230769 89.0857692308 17.8772692308 
45 26 50.5005384615 56.6235384615 -0.6736923077 
46 26 86.1112692308 74.1640384615 66.6776538462 
47 26 59.4502307692 66.8617307692 83.4714230769 
48 26 14.3553461538 18.6819230769 -5.9763076923 
49 26 57.0799615385 -4.9514230769 22.0805384615 
50 26 44.2318076923 89.7781153846 63.3659230769 
51 26 51.8282307692 -5.1353846154 30.7087692308 
52 26 15.0094230769 73.4279230769 0.9977307692 
53 26 70.3683076923 56.0253461538 65.6204230769 
54 26 24.7306923077 -13.0491538462 5.4218461538 
55 26 13.5692307692 32.2766538462 -9.1273846154 
56 26 58.4331153846 25.5262692308 -1.8350384615 
57 26 68.5785384615 57.3184615385 5.5198461538 
58 26 -12.2529615385 22.846 34.2629230769 
59 26 9.5409615385 43.5429230769 73.3775384615 
60 26 64.1836538462 -3.3822692308 70.6486153846 
61 26 5.1566923077 43.1086923077 -6.7509615385 
62 26 -4.1041923077 51.2441538462 -11.0008076923 
63 26 2.1208461538 86.3021923077 16.0035769231 
64 26 -7.7218461538 35.1708846154 22.4123076923 
65 26 49.5374230769 -2.9939230769 7.5636153846 
66 26 46.4343461538 69.0381153846 34.3878076923 
67 26 81.2311153846 80.1541153846 69.5617307692 
68 26 0.4923461538 2.1227307692 76.5463076923 
69 26 78.0997307692 86.2483076923 7.1356538462 
70 26 54.0760769231 78.3976153846 6.1219615385 
71 26 66.1952692308 37.7703076923 5.8558461538 
72 26 56.7769615385 -12.6043076923 16.5530384615 
73 26 53.0880384615 78.008 24.2851153846 
74 26 6.3514615385 41.7650769231 85.1502307692 
75 26 81.2596923077 82.1664615385 2.5626923077 
76 26 20.8366538462 82.1300384615 -10.8635384615 
77 26 54.9715769231 44.7624230769 81.4565769231 
78 26 31.7161153846 50.7271923077 -18.6389230769 
79 26 52.6631538462 69.8373846154 -6.5460769231 
80 26 44.7629230769 -4.1121153846 46.4773076923 
81 26 30.3223461538 65.0371923077 94.0637307692 
82 26 61.4644615385 26.9295 -9.1216538462 
83 26 37.6205 9.1915 7.6896923077 
84 26 67.159 77.5064615385 71.2978461538 
85 26 1.7228076923 9.8259230769 22.3755384615 
86 26 68.6096538462 69.2120769231 89.6842692308 
87 26 0.6612692308 65.4004230769 2.7718846154 
88 26 28.4471923077 75.0895769231 -3.9875 
89 26 60.2270769231 66.1131923077 13.3650769231 
90 26 52.8714230769 27.3541923077 71.7991923077 
91 26 84.1639230769 17.8305384615 87.1742692308 
92 26 16.0420384615 -2.9864615385 93.5221153846 
93 26 8.9487307692 86.0152307692 60.2676153846 
94 26 -12.9019230769 60.5616538462 55.8340384615 
95 26 63.3498461538 9.8216538462 -11.571 
96 26 88.5053076923 39.4942307692 16.2821153846 
97 26 63.2266153846 89.8847692308 11.083 
98 26 72.1096538462 68.5187307692 55.2119230769 
99 26 87.0075769231 100.8069615385 28.8036923077 
100 26 6.3713076923 80.9510384615 70.1529230769 
101 26 80.4347692308 4.6066923077 61.4887307692 
102 26 6.8979230769 22.1013461538 -5.584 
103 26 -10.6286538462 6.9458076923 -7.6883846154 
104 26 51.233 29.9853076923 -5.0604230769 
105 26 0.2226923077 75.594 7.7020769231 
106 26 45.9578846154 37.3500384615 43.7907692308 
107 26 13.2273461538 5.6730384615 -13.1316923077 
108 26 -3.8481153846 41.2053076923 29.6259615385 
109 26 14.0030769231 -8.3633461538 32.7281538462 
110 26 33.5934615385 -5.8311923077 54.7529230769 
111 26 28.0652307692 85.3863461538 67.4530769231 
112 26 33.4229230769 11.5997307692 21.8357692308 
113 26 1.0182307692 2.3040384615 58.7346923077 
114 26 47.4913076923 37.7736923077 34.4373461538 
115 26 43.8536923077 50.7558461538 88.9405 
116 26 82.6323846154 -5.5560384615 78.7518461538 
117 26 40.8566923077 26.9637307692 -3.4633076923 
118 26 11.5835769231 -9.8498076923 76.2611153846 
119 26 66.459 11.7567692308 78.6992692308 
120 26 56.0798076923 24.8264615385 83.7512692308 
121 26 -16.2279615385 51.2811153846 62.1969230769 
122 26 41.6323846154 -7.9389230769 2.8143461538 
123 26 65.7199230769 40.5908846154 -1.0824615385 
124 26 1.183 54.3063461538 1.0502307692 
125 26 43.1936538462 96.464 48.1134230769 
126 26 15.9994230769 80.3436923077 75.7213846154 
127 26 69.0891923077 25.6828846154 12.8689615385 
128 26 -5.4801153846 74.6056153846 69.2394615385 
129 26 -6.7379615385 -14.2186538462 73.9275769231 
130 26 23.6290769231 2.5655384615 63.1941923077 
131 26 19.6146153846 85.9482692308 23.4896538462 
132 26 43.3153846154 -5.3241538462 14.3281538462 
133 26 -7.2806538462 41.5657307692 5.1208076923 
134 26 69.8606538462 88.5611538462 -0.4275384615 
135 26 88.4825769231 71.1891923077 49.1221538462 
136 26 35.8172692308 84.2224230769 38.3112307692 
137 26 79.8325384615 65.0003076923 67.5105 
138 26 33.6613846154 86.5794230769 54.6178846154 
139 26 8.1777307692 66.7457307692 -5.3353076923 
140 26 15.6526153846 -10.3209615385 42.8947307692 
141 26 38.3652692308 17.7223846154 4.4658461538 
142 26 25.9795 4.4428846154 5.9734230769 
143 26 12.1063846154 -0.5936538462 7.5776923077 
144 26 56.1926923077 -8.5530384615 61.3601153846 
145 26 -2.4624230769 65.3076923077 9.8499230769 
146 26 81.9544615385 73.5302692308 71.4255 
147 26 37.6925 -10.2446923077 18.9848846154 
148 26 13.1686153846 76.6078076923 85.5051538462 
149 26 86.6826153846 63.2372692308 88.5452307692 
150 26 14.2161153846 -7.082 17.9471923077 
151 26 57.5187307692 92.5646538462 39.0284615385 
152 26 28.3300384615 5.7991923077 63.7668846154 
153 26 79.955 1.6258846154 30.7389615385 
154 26 34.698 -8.8664230769 75.8268461538 
155 26 74.9596538462 81.8221923077 60.8947692308 
156 26 70.0756923077 0.1895 25.2094615385 
