# Cluster list (49 data points):
# "Cluster Identifier" "Cluster Size" "Center of Mass.X" "Center of Mass.Y" "Center of Mass.Z"
1 24674 31.6941215044 31.5636183837 32.2792638 
2 52 12.6128461538 -2.1906153846 63.0673653846 
3 52 47.2801923077 51.65125 -8.7142692308 
4 52 35.4548653846 72.6739807692 33.1 
5 26 -3.5303461538 5.9165769231 -8.6755384615 
6 26 55.516 25.0246153846 72.3354615385 
7 26 58.9077692308 -9.1083076923 57.9248076923 
8 26 13.6593461538 36.0091153846 -5.9984230769 
9 26 42.2826538462 5.3563846154 67.8495384615 
10 26 -6.3512307692 19.1611153846 25.7209615385 
11 26 17.7790769231 73.0545384615 32.5018461538 
12 26 -5.7548846154 0.8046153846 7.5548076923 
13 26 27.9429615385 37.6018846154 -12.7505384615 
14 26 17.2400384615 64.7773461538 64.8758846154 
15 26 62.1472307692 9.9788076923 52.367 
16 26 55.0512692308 52.5166923077 78.3037692308 
17 26 25.4007692308 43.6148076923 -12.4483461538 
18 26 57.9655384615 -3.7756538462 22.1783076923 
19 26 13.3394615385 -15.4395384615 65.5178076923 
20 26 -7.2129615385 1.3456538462 15.2378076923 
21 26 70.7507307692 37.9941153846 24.319 
22 26 52.9384615385 82.7300384615 19.4989615385 
23 26 37.2864230769 20.7818846154 -6.0434615385 
24 26 3.6638461538 63.5862307692 1.2115384615 
25 26 -11.5184230769 12.0617692308 29.0453076923 
26 26 46.2593846154 1.1969615385 -10.3616923077 
27 26 72.2130769231 35.6556923077 8.1037307692 
28 26 58.2326153846 48.5358846154 -3.011 
29 26 35.5828076923 61.1571538462 37.2530384615 
30 26 45.7973461538 73.5408846154 42.347 
31 26 72.1263076923 25.9076923077 44.5073461538 
32 26 -6.7558076923 49.7928076923 39.5218461538 
33 26 -4.0159615385 42.7377692308 29.4435 
34 26 -5.3727692308 -6.3453846154 54.4715769231 
35 26 40.8011923077 -6.6271538462 9.3119615385 
36 26 -7.5256923077 -6.3902307692 7.8859230769 
37 26 55.2271923077 74.4019615385 -7.5338846154 
38 26 21.6056153846 -5.6937307692 16.0418461538 
39 26 29.4313846154 -9.6896923077 37.2331153846 
40 26 8.2016538462 19.8891538462 70.8551153846 
41 26 58.9224615385 50.9111923077 68.3271538462 
42 26 64.1910384615 21.6378846154 69.6374615385 
43 26 52.0863846154 -1.8268461538 -1.9990769231 
44 26 50.0223461538 -9.7238846154 49.3912307692 
45 26 -6.5027692308 6.8920384615 -2.4043461538 
46 26 67.6887692308 49.8953076923 67.7593076923 
47 26 10.9347692308 -8.1996538462 9.8587692308 
48 26 50.4794615385 70.8832692308 27.6914615385 
49 26 27.2270769231 -4.8633846154 67.5898846154 
