Step,Total,Kinetic,Bonded,Non-Bonded,Pressure
0,-11878.14384128674,26939.25875762112,11412.624612059333,-50230.02721096719,0.20489042682215278
1,-11595.422276651978,27090.631897586867,11493.564687166932,-50179.618861405776,0.19074171004262572
2,-11454.534565543036,27027.190594872,11664.590465995238,-50146.315626410265,0.19110537108264158
3,-11487.807189624327,27148.252747370105,11530.24386385943,-50166.303800853864,0.23592084577158168
4,-11498.587681117951,27358.096590282283,11650.620295709963,-50507.3045671102,0.20638346386550857
5,-12136.41704264568,27072.88168038121,11533.60902416733,-50742.90774719423,0.20347766919558907
6,-12243.709738070382,27030.034674618004,11640.73856676467,-50914.48297945305,0.1591681834315321
7,-12593.69378605,26962.08059691662,11522.311473839896,-51078.085856806516,0.19116036011671922
8,-12780.07777683471,26962.66944074536,11335.692306768162,-51078.439524348236,0.18009753183893787
9,-12278.955888919729,27317.425174348908,11516.28583221847,-51112.666895487106,0.15575715024388148
10,-12511.302816992466,27158.535910355655,11555.905001414743,-51225.74372876287,0.15492388988305278
11,-12778.578592730617,26948.017599164403,11529.312961797157,-51255.909153692184,0.19149653779872788
12,-12957.607095605694,26931.189025507396,11518.392492429864,-51407.18861354295,0.14304566791478174
13,-12995.730204461506,27175.47506091425,11592.092981845615,-51763.29824722137,0.15119782747982666
14,-13059.281844081976,27211.45618497535,11422.876654044945,-51693.61468310227,0.17276754690346918
15,-13207.224130108792,27281.381752789515,11551.58785389351,-52040.193736791814,0.15278765274207645
16,-13170.186299181889,27153.75868277405,11497.879124876916,-51821.82410683286,0.158911560698264
17,-13732.525134232717,26863.08061231795,11433.241462176165,-52028.84720872684,0.18467661382961298
18,-13874.340014621612,26922.376178872462,11251.32979450235,-52048.045987996426,0.1774285767804131
19,-13753.616852509924,27010.293990919174,11438.628129783885,-52202.53897321298,0.1361332751789882
20,-13823.32950979589,26981.17490639202,11559.66042260821,-52364.164838796125,0.127300626172446
21,-13792.155239825006,27292.913030488897,11450.883833442167,-52535.95210375607,0.18367122402932248
22,-13990.656326714081,27082.97842741556,11417.26320642554,-52490.89796055518,0.18890075450407925
23,-13731.840072857016,27164.741473724276,11534.120547925177,-52430.70209450647,0.151742807141532
24,-13886.911421689812,26985.281926904518,11500.506112763715,-52372.69946135804,0.15940942453023216
25,-14116.66237527761,27053.101597999,11543.665428769134,-52713.42940204575,0.13149131322401422
26,-14492.015908471461,26927.504772041975,11517.031772369714,-52936.552452883145,0.15889526065258086
27,-14232.329959209106,27046.973287871442,11455.081946459297,-52734.38519353985,0.17871290238582035
28,-14399.084936547777,27028.23106712941,11370.743174904708,-52798.0591785819,0.1765147077307039
29,-14429.533725556856,27062.8488448256,11335.9624514597,-52828.34502184215,0.15054720032840568
30,-14367.791467841169,27222.575687770186,11463.14195386181,-53053.50910947317,0.14774672096557231
31,-14279.95797210162,27302.27216345328,11340.334904148955,-52922.565039703855,0.14274455170466743
32,-13897.182142196347,27477.759159697824,11520.596503917714,-52895.537805811895,0.17174049941723762
33,-14434.814322442107,27225.660768311507,11365.371177776406,-53025.84626853002,0.1682661524881992
34,-15012.246177292738,26684.24247142342,11377.134760350209,-53073.62340906637,0.1761528692506748
35,-15046.14791742482,27015.941137187012,11334.101369102658,-53396.190423714484,0.16158629209826497
36,-14698.181879433618,27298.244964082613,11320.221915157796,-53316.64875867403,0.14613101178542592
