# Cluster list (194 data points):
# "Cluster Identifier" "Cluster Size" "Center of Mass.X" "Center of Mass.Y" "Center of Mass.Z"
88 14 36.2315714286 15.1756428571 -3.1172857143 
89 14 74.1382857143 23.5296428571 -1.1606428571 
90 14 -10.0361428571 58.2674285714 32.8795 
91 14 6.3871428571 54.3118571429 71.7960714286 
92 14 77.8288571429 -1.6310714286 22.6220714286 
93 14 60.9609285714 52.4993571429 29.2481428571 
94 14 36.9437142857 23.8713571429 -9.7802142857 
95 14 61.1706428571 -2.2042142857 34.124 
96 14 -2.0172857143 61.4762142857 56.3367142857 
97 14 14.9144285714 78.6987142857 63.2645 
98 14 28.4088571429 35.0191428571 32.3037857143 
99 14 36.727 12.3832142857 14.5605714286 
100 14 60.3704285714 5.4239285714 -3.7295 
101 14 -2.4592857143 46.0897142857 31.9495 
102 14 53.6031428571 68.2527857143 44.8567142857 
103 14 55.3418571429 -0.3005 35.3582142857 
104 14 62.6517142857 67.3373571429 42.1276428571 
105 14 2.5121428571 2.0747142857 11.1079285714 
106 14 76.4817857143 40.0687857143 28.8157142857 
107 14 4.1338571429 59.192 43.4672142857 
108 14 46.7200714286 47.6856428571 -17.4045714286 
109 14 -12.8937857143 34.8760714286 26.8051428571 
110 14 69.8580714286 60.3732142857 11.5426428571 
111 14 41.3397857143 39.3251428571 -13.1376428571 
112 14 -0.0441428571 72.1205 -1.4827142857 
113 14 46.3306428571 40.9130714286 29.5182142857 
114 14 20.6523571429 54.5777857143 9.884 
115 14 0.3099285714 11.9092142857 -8.2686428571 
116 14 33.1795714286 17.5861428571 -14.009 
117 14 24.5267142857 60.0529285714 79.7989285714 
118 14 77.1463571429 -5.7197142857 40.2193571429 
119 14 37.6021428571 65.3017857143 36.6122142857 
120 14 44.1517857143 37.2951428571 70.9356428571 
121 14 35.5925 -5.3662857143 56.3496428571 
122 14 53.3031428571 43.3763571429 58.5221428571 
123 14 51.7394285714 34.9132857143 81.9549285714 
124 14 47.6214285714 16.3347857143 -2.0439285714 
125 14 47.7787142857 73.3293571429 14.1942857143 
126 14 -7.2153571429 45.4015714286 66.0785 
127 14 57.4649285714 3.5233571429 26.3525714286 
128 14 65.0315 44.0656428571 3.9710714286 
129 14 70.0627142857 34.2783571429 4.1196428571 
130 14 18.2288571429 -8.6692142857 56.7060714286 
131 14 5.8172142857 15.8343571429 21.1112857143 
132 14 75.8471428571 27.1250714286 10.6936428571 
133 14 -3.5861428571 30.7317142857 64.6827857143 
134 14 81.4405714286 51.3110714286 51.3977142857 
135 14 29.876 -9.9669285714 -2.9202142857 
136 14 -2.5897142857 31.1275714286 29.1766428571 
137 14 6.5092857143 59.089 16.7712857143 
138 14 44.2472142857 65.1115714286 60.8462142857 
139 14 -12.7639285714 10.5387142857 52.3115 
140 14 36.2734285714 22.1173571429 59.7274285714 
141 14 20.1687857143 67.6141428571 45.0488571429 
142 14 48.8315 55.0098571429 -14.1066428571 
143 14 77.125 82.5855714286 17.9315 
144 14 70.0927857143 12.9650714286 49.0384285714 
145 14 32.0702142857 52.0278571429 -9.1615 
146 14 -6.0570714286 21.7266428571 6.8977857143 
147 14 24.4771428571 36.0837142857 16.309 
148 14 47.379 72.8658571429 61.9318571429 
149 14 13.2572857143 1.9492857143 67.8395 
150 14 61.1713571429 19.3725 81.4176428571 
151 14 -12.7047857143 16.7185714286 63.8397142857 
152 14 9.3905 38.3240714286 72.6782142857 
153 14 -9.1579285714 47.9037142857 -3.6126428571 
154 14 12.7652142857 55.1532142857 -8.5224285714 
155 14 21.3405 28.5145 1.0336428571 
156 14 32.9232857143 25.7098571429 14.4864285714 
157 14 21.1711428571 50.9246428571 28.9445714286 
158 14 11.1715714286 12.8754285714 18.5714285714 
159 14 36.9165714286 2.9000714286 10.188 
160 14 89.1405 68.7276428571 47.1340714286 
161 14 19.9933571429 38.1096428571 55.5976428571 
162 14 66.8782142857 15.8085714286 45.4582142857 
163 14 26.7639285714 1.174 56.0247142857 
164 14 41.1432142857 71.7087142857 47.2 
165 14 65.9606428571 39.9359285714 54.2536428571 
166 14 36.2394285714 32.428 33.4426428571 
167 14 63.3395714286 33.8040714286 23.5172857143 
168 14 32.255 -18.4728571429 16.3306428571 
169 14 60.6931428571 0.6487142857 69.0138571429 
170 14 55.9740714286 39.1431428571 30.3804285714 
171 14 78.8127857143 5.4147857143 30.8705714286 
172 14 31.9137142857 23.9917142857 22.3854285714 
173 14 27.2632142857 44.7551428571 30.8916428571 
174 14 24.3662142857 -8.0801428571 15.4734285714 
175 14 30.4825 20.9210714286 -4.6784285714 
176 14 51.5375714286 52.4796428571 -0.6442142857 
177 14 23.1312857143 27.6022142857 62.5197857143 
178 14 25.6570714286 36.6515714286 43.141 
179 14 48.6276428571 6.2889285714 2.7271428571 
180 14 66.4157857143 40.5333571429 36.4185 
181 14 23.4314285714 60.5535714286 9.9318571429 
182 14 -4.5965714286 5.6614285714 15.2876428571 
183 14 57.6947857143 50.6299285714 3.3199285714 
184 14 70.2162857143 22.8752142857 28.0792857143 
185 14 30.7552142857 54.5660714286 -0.439 
186 14 41.9718571429 -10.9725714286 14.4068571429 
187 14 73.7067857143 59.8502857143 22.705 
188 14 52.3132857143 65.0287142857 65.5052857143 
189 14 16.6818571429 -10.2925 -5.5285714286 
190 14 34.2264285714 11.6358571429 59.0431428571 
191 14 73.8795714286 10.3057142857 28.1240714286 
192 14 70.9319285714 8.4413571429 21.9937142857 
193 14 36.1995714286 -28.2678571429 54.0170714286 
194 14 9.4856428571 65.9011428571 14.8472857143 
