# Cluster list (141 data points):
# "Cluster Identifier" "Cluster Size" "Center of Mass.X" "Center of Mass.Y" "Center of Mass.Z"
60 136 -2.5372426471 22.9680661765 22.0070294118 
61 136 64.0825367647 60.9637573529 33.0738161765 
62 136 42.5804264706 75.544625 89.6276544118 
63 136 63.2794117647 89.5141764706 59.7438676471 
64 102 -1.4263529412 0.6645196078 22.2705098039 
65 102 72.3804509804 59.6868823529 10.8274607843 
66 102 46.8074705882 27.907872549 86.3670686275 
67 102 47.7272352941 -4.2999607843 68.6963529412 
68 102 81.8242156863 -0.5283235294 62.7295980392 
69 102 34.0028137255 37.2162647059 0.8540294118 
70 102 73.6150294118 1.6468921569 10.8141862745 
71 102 89.0875098039 33.223245098 63.058372549 
72 102 60.5799117647 42.3425588235 71.0875 
73 102 84.4679019608 89.2879313725 24.3295196078 
74 102 77.2603529412 38.8108921569 33.5240294118 
75 102 30.9016666667 28.332745098 -6.1755882353 
76 102 73.3930196078 68.1404313725 83.9072843137 
77 102 57.9186862745 69.628745098 85.1537352941 
78 102 8.2097156863 37.5267156863 30.1968333333 
79 102 30.489127451 1.0968921569 81.3058137255 
80 68 -0.6094558824 67.8101470588 -3.9852647059 
81 68 2.8425147059 61.9471470588 5.1093235294 
82 68 28.9081176471 1.1439264706 -7.3164558824 
83 68 21.6512205882 88.0410588235 16.7357941176 
84 68 50.1505 59.8598970588 91.8364705882 
85 68 43.8909411765 47.0663382353 4.9996617647 
86 68 8.9651323529 4.2689558824 29.8520735294 
87 68 32.9173088235 77.1796323529 15.9338235294 
88 68 9.4210147059 -2.8296470588 -7.3578970588 
89 68 25.7321764706 88.8001176471 29.0232647059 
90 68 23.4933088235 75.1397352941 88.7070441176 
91 68 93.9928529412 37.7914558824 30.3604411765 
92 68 50.9088823529 60.4584558824 5.0886323529 
93 68 97.6829852941 9.2046323529 42.5305147059 
94 68 46.2561764706 60.8100441176 76.5611764706 
95 68 -5.5066470588 25.8228088235 81.2840882353 
96 68 53.7404705882 54.6684117647 20.2230147059 
97 68 92.8358235294 64.4454852941 52.9679117647 
98 68 13.1797205882 58.5777205882 -10.2954264706 
99 68 48.9091911765 69.8960441176 21.2314264706 
100 68 44.5971176471 -11.3442941176 5.6774411765 
101 68 37.1907352941 -5.0887058824 34.5617647059 
102 68 78.6738676471 46.5514411765 -6.8441470588 
103 34 45.4342058824 49.2417941176 90.7109705882 
104 34 32.6411764706 37.1382352941 90.7313529412 
105 34 73.9128823529 97.6309705882 -4.6565882353 
106 34 73.3678235294 86.7785 81.2561470588 
107 34 95.3737941176 77.8084705882 13.1096176471 
108 34 22.2083823529 25.8752058824 96.168 
109 34 9.9039705882 -0.5737352941 82.8267058824 
110 34 92.0029705882 75.1664705882 77.0281176471 
111 34 88.7808529412 98.8615 0.9578823529 
112 34 11.4361470588 22.1048235294 57.1544705882 
113 34 87.5963235294 13.4061764706 50.8999411765 
114 34 29.0322647059 -12.3434411765 1.5585294118 
115 34 10.3638235294 90.5577647059 81.8352352941 
116 34 31.2318235294 91.3197941176 80.6317647059 
117 34 46.3446470588 93.2325588235 46.1748529412 
118 34 69.4667647059 89.3781764706 70.5509411765 
119 34 86.7262352941 44.2708235294 10.1666176471 
120 34 89.2197352941 63.4104705882 43.9733823529 
121 34 47.4664117647 23.3737647059 95.8009117647 
122 34 33.2268529412 57.4806470588 53.4056764706 
123 34 -8.6867647059 45.5266176471 65.3667647059 
124 34 26.0648529412 45.6716176471 59.9161470588 
125 34 55.5544411765 2.4117352941 26.0619705882 
126 34 94.1168529412 32.2235882353 12.4133235294 
127 34 88.9291764706 68.8886470588 -2.8697058824 
128 34 99.2773235294 -0.2985588235 79.4695294118 
129 34 56.9375882353 -8.0994411765 8.3814411765 
130 34 -0.5082352941 12.3699411765 51.4522647059 
131 34 19.3082647059 92.3622941176 69.3358529412 
132 34 22.6622647059 19.1042941176 49.0406470588 
133 34 95.2401470588 5.4175 30.0215882353 
134 34 -9.1406764706 86.0328823529 63.6204411765 
135 34 16.0882352941 15.4217941176 24.9522058824 
136 34 63.8661470588 50.2566764706 -2.0841764706 
137 34 17.4734117647 93.5325294118 7.3435588235 
138 34 67.1220882353 18.6889411765 90.0589411765 
139 34 66.7964705882 88.2162352941 8.8554705882 
140 34 87.727 71.9172352941 85.5319411765 
141 34 83.9677647059 0.0783823529 25.909 
