Step,Total,Kinetic,Bonded,Non-Bonded,Pressure
0,36760.77348415641,33363.63720425702,15788.09232740717,-12390.956047507783,6.675997333791277
2,36305.93208731655,32839.62514506676,16057.295189989869,-12590.98824774008,6.64464220088475
4,36381.56256122928,33474.64101674843,15790.981819164024,-12884.06027468317,6.6448346372296205
6,35547.45101848495,33207.02859163538,15887.4267636279,-13547.004336778333,6.533713099045762
8,34670.27231582122,32760.0723262765,15871.36252760123,-13961.162538056507,6.496219472540949
10,34149.51085186524,32872.775488003,15781.232748448816,-14504.497384586579,6.4317861068224
12,33973.34064169876,32922.71077844211,15730.844438187638,-14680.214574930991,6.415262466632467
14,33354.64346870609,32852.81279090026,15642.619108583545,-15140.788430777715,6.381782951552135
16,33460.29812251209,32972.72228384672,15855.459534449565,-15367.883695784196,6.3523969099448845
18,33362.38237207856,32863.43783856751,15718.517046368086,-15219.572512857032,6.375116566866322
20,33308.294856482535,33259.361542398874,15745.982234543793,-15697.048920460134,6.341343935035062
22,32501.87378722911,33063.00886093687,15601.370735150509,-16162.505808858268,6.290376207221643
24,32384.475213724745,32840.09708946201,15833.828213272323,-16289.450089009591,6.234964198665445
26,32280.321872748464,33430.206231259195,15556.666933720813,-16706.551292231547,6.227452271800927
28,31959.805171765467,32878.42900606619,15704.906685159787,-16623.53051946051,6.234488696856678
30,32057.64085475635,32934.66615135959,15744.040129559138,-16621.06542616238,6.244152372020817
32,31692.67754300878,33106.23712871804,15553.968674216425,-16967.52825992569,6.238971862220975
34,31341.442659312757,33110.74747264948,15562.274460208922,-17331.57927354564,6.171132721073222
36,31138.68098314669,32909.508367038274,15808.774549109208,-17579.601933000788,6.098071960028613
38,30938.39436379746,32747.625266997038,15714.063667570723,-17523.294570770307,6.145190136607504
40,30631.65125450535,33138.30574810438,15562.877349542947,-18069.53184314198,6.0865304019104745
42,30450.27542884912,33016.28039702237,15720.603242496774,-18286.608210670027,6.081360529407593
44,30181.462824872557,32962.465391534286,15639.489038264657,-18420.49160492638,6.076737358142484
46,30489.839265100127,33133.88539991688,15786.576105481668,-18430.62224029842,6.037958512769459
48,29830.077279186367,32899.861877325144,15737.02861037977,-18806.813208518546,5.988485141292616
50,29884.792904789378,33282.554562034566,15468.15351808231,-18865.915175327496,6.018893218206065
52,29582.091956292694,32807.160521934224,15600.968867648795,-18826.037433290323,6.03539373917828
54,29253.091628308757,32915.849976446996,15548.808089909922,-19211.56643804816,5.996144490442062
56,29221.534115408984,32784.75304256944,15805.045160236135,-19368.26408739659,5.960500017738333
58,29747.279030857324,33294.22273256408,15764.62979403372,-19311.57349574048,5.969901128678407
60,29341.959498424214,33260.836993189805,15683.741203722779,-19602.618698488368,5.948407339279836
62,29191.766331372994,33044.71321944815,15622.681061791334,-19475.6279498665,5.9934316639631255
64,29164.559615603397,33136.584316729524,15680.656447456124,-19652.681148582247,5.948029531280518
66,28681.349905091553,32888.9387426919,15796.708737036815,-20004.297574637167,5.865449812958465
68,28491.78384087416,33069.96203067426,15815.25282755569,-20393.43101735579,5.833595725927317
70,28057.807855103893,32870.4934401799,15749.199576084031,-20561.885161160033,5.8096085161997175
72,28292.991802217206,32886.1819039538,15591.534426130756,-20184.724527867354,5.923000905274084
74,28122.59430715607,33034.73347939969,15641.932575413713,-20554.07174765734,5.842533268170481
76,27770.075051957083,32891.02686886824,15633.934434740157,-20754.886251651318,5.812401332134836
78,27793.70370798568,32657.675472822215,15666.395983662695,-20530.36774849923,5.824754697996088
80,28010.95635444248,33096.64068197178,15756.609082532883,-20842.293410062186,5.825490650242474
82,28096.806757896396,33069.21419096287,15858.946815224208,-20831.354248290678,5.8260968074473505
84,27954.756990174417,33127.95158902573,15827.818568592433,-21001.01316744375,5.811245365293507
86,27051.759280721304,32742.582073829755,15677.113822778512,-21367.936615886963,5.743275591899105
88,27813.458021745297,33243.93125380402,15875.263448128682,-21305.7366801874,5.74932208059486
90,27120.97756085167,32752.92966561896,15890.866340124903,-21522.818444892193,5.713975850570331
92,27045.123639124722,32854.419610721714,15713.872737500109,-21523.1687090971,5.725791144389202
94,27175.69996721166,33247.13626995439,15654.968183146311,-21726.40448588904,5.734288075490923
96,27428.74817601004,33266.82881729691,15761.395656727549,-21599.476298014422,5.741893212983367
98,26954.625711285382,32964.40797829366,15654.358316400992,-21664.140583409266,5.781450924628771
100,26916.575926345977,32921.954309797664,15884.06333346826,-21889.441716919944,5.696158809962522
102,26833.489639864903,32986.97442965573,15859.244036316082,-22012.728826106915,5.708400343034665
104,26919.265317054625,32880.9623422639,15932.724969630986,-21894.421994840268,5.711457799812333
106,27069.652602054808,33212.686881447,15888.318955446759,-22031.353234838956,5.702260529070511
108,26678.32526818756,33115.48006634482,15741.102612628421,-22178.257410785674,5.70433960649645
110,25998.949332527754,32734.497115528786,15692.464882501412,-22428.012665502436,5.656982627535393
112,26143.72043404155,32865.3959720531,15589.894288139152,-22311.569826150702,5.6825614931814545
114,26303.38821093153,33042.85834597219,15564.890805565186,-22304.36094060585,5.705494243809998
116,26476.047894578147,33223.19532999713,15803.750156779208,-22550.897592198187,5.658740991366755
118,25794.246803594477,32744.81324588601,15745.831040497444,-22696.397482788976,5.641767373018163
120,25239.285767115205,32930.49218319435,15642.23688249002,-23333.443298569164,5.539208371652556
122,25763.801376652562,32998.19919235117,15653.95949536493,-22888.35731106353,5.593828104022729
124,26143.599384127214,33146.269982344944,15783.064336679325,-22785.734934897053,5.6490861659750635
126,25899.223665208196,32946.351939824985,15659.203639686939,-22706.331914303722,5.677530657685644
128,25587.111653057305,32765.080463878134,15909.264421208138,-23087.233232028964,5.581729155105037
130,25868.630463556907,33350.659993125126,15708.627649766584,-23190.657179334805,5.602336986484381
132,25578.754983030733,33202.78475652734,15803.810639180927,-23427.840412677535,5.589416078565421
134,25355.328414543983,33227.83326177672,15650.739195600278,-23523.244042833016,5.582731905268251
136,25159.08720394884,33037.34332297864,15681.372197418379,-23559.628316448183,5.5326689782465
138,25124.79256024539,33215.97436646899,15735.656242315454,-23826.83804853905,5.548866740707243
140,25010.85537708248,33037.9969007031,15690.470685433316,-23717.612209053943,5.543263786888362
142,24902.305515645665,32866.550146810536,15612.24951377689,-23576.494144941753,5.609040740970402
144,24778.300487380737,32826.68573183825,15770.547643571314,-23818.932888028834,5.551263094921101
146,24865.119490061523,33090.77258651868,15826.85789257528,-24052.51098903244,5.480538296651674
148,25073.213706317394,33215.43780772673,15914.479177189827,-24056.70327859917,5.521575321533567
150,25299.0716503394,33453.71984477223,15788.929123295698,-23943.577317728526,5.5419504660661305
152,24791.41714960778,32902.962851337594,15744.308173118394,-23855.85387484821,5.541459426843157
154,24410.983666786968,32977.24645559748,15843.186981848152,-24409.449770658663,5.444263151927233
156,24731.337424420046,32917.610649202135,15795.092163963536,-23981.36538874562,5.518614533680751
158,24363.07171893192,33115.304939067646,15734.681271203084,-24486.914491338805,5.455408476445341
160,24357.831583619984,33001.37218629047,15903.821195609571,-24547.361798280053,5.4748319099776115
162,24229.627796849723,32887.471889635664,15781.994890629221,-24439.838983415168,5.463042918790734
164,24352.524419199275,33067.70871811289,15816.125540255965,-24531.30983916957,5.456878043739717
166,24510.577016562813,33214.65383212964,15791.659831584388,-24495.736647151207,5.47998089969083
168,23846.529840375224,32718.347879112396,15861.353011514897,-24733.171050252073,5.436316372445946
170,23665.02339656523,32657.746175623986,15730.317268803139,-24723.040047861898,5.426355569802938
172,24095.751750457108,33221.97968366198,15721.048157235226,-24847.276090440104,5.435902537697935
174,24282.18945023986,33211.11960640773,15861.555948341642,-24790.48610450951,5.428714572338595
176,23941.544491888144,33105.233640259976,15836.617521843153,-25000.306670214988,5.39216819089732
178,23910.23981448577,33116.21017501566,15809.782433175085,-25015.75279370498,5.386676512083708
180,23915.099141177758,33156.42633139453,15650.18458216616,-24891.51177238293,5.470784766305945
182,23859.218897470957,33002.12306113316,15830.242859968997,-24973.147023631205,5.418274058525755
184,23759.52874933841,33166.339286612696,15705.926114223754,-25112.736651498042,5.411773400726766
186,23626.806195068755,33121.9043085925,15654.598285843133,-25149.696399366876,5.417003135639627
188,23471.599536059344,33003.380143354465,15700.179942033112,-25231.960549328232,5.4145680288772935
190,23472.434335627964,32829.47689433215,15978.835512064705,-25335.87807076889,5.385318001885084
192,23627.3072519773,32971.98398262518,15932.744950084372,-25277.421680732245,5.388645582149036
194,23026.744436835645,32607.366247563372,15969.203015311326,-25549.824826039054,5.3402971732684605
196,23372.140289044793,33047.3709425141,15894.118658832174,-25569.349312301478,5.374787137945179
198,23090.193521879082,32942.58256265726,15849.80417092726,-25702.19321170544,5.368367554989344
200,23063.50626848294,32826.01035571324,15894.615824576205,-25657.119911806505,5.311333462633523
202,22915.249779986818,32876.65415957629,15733.484872397497,-25694.889251986962,5.344455067502983
204,23282.88020259608,32928.15173785349,15880.136359947974,-25525.407895205382,5.4097604994679305
206,23614.15939223748,33211.94815266635,15799.88780549319,-25397.676565922065,5.4091656406408255
208,22579.373780691705,33019.93440302161,15899.182807253239,-26339.74342958314,5.249529844799524
210,22749.26398793505,32887.74314969861,15877.903667714556,-26016.38282947812,5.348334034622959
212,22971.73013064452,33219.97520424283,15833.441292192358,-26081.686365790665,5.347498236320472
214,23050.574586133916,33301.68192741543,15849.09837495614,-26100.20571623766,5.31623398717062
216,23179.1679330637,33136.152476888295,15841.792208720537,-25798.77675254513,5.381640962487176
218,23193.763832657976,33354.44239249182,15789.982399473913,-25950.66095930776,5.369848287268371
220,22600.69024541127,32912.46222864305,15792.450872686903,-26104.222855918684,5.341329502842667
222,22633.12651172452,32905.256946174864,15858.555331708669,-26130.68576615901,5.309600168745487
224,22766.293647327515,33053.73462831495,15901.090200441768,-26188.531181429207,5.284106484396686
226,22564.277773987404,33047.21252273466,15770.556034342751,-26253.490783090005,5.304429572959062
228,22481.883039794364,33128.04895245038,15725.829949888974,-26371.995862544994,5.313243651804712
230,22357.93006829077,32906.34703660884,15911.874481794548,-26460.291450112614,5.243747709313032
232,22474.303555354218,33185.041639044575,15799.62839521055,-26510.366478900905,5.278179271054125
234,22274.414381106046,33090.40147891538,15846.387241809549,-26662.374339618887,5.222525582531663
236,22220.46256598062,33097.29688873949,15925.415700966889,-26802.250023725755,5.218372869018732
238,21997.067010249404,32708.485111307375,15707.497377263946,-26418.915478321913,5.320835981505242
240,21878.44898425015,33044.08150229772,15755.791292542617,-26921.42381059019,5.247121322046522
242,22094.29544637364,32911.268412926765,15853.790060614127,-26670.763027167253,5.293651385627076
244,22040.62488961554,33183.394622822576,15844.40640425587,-26987.176137462906,5.215881656791474
