# Cluster list (163 data points):
# "Cluster Identifier" "Cluster Size" "Center of Mass.X" "Center of Mass.Y" "Center of Mass.Z"
59 168 88.435 99.0464464286 32.9414166667 
60 168 73.8664285714 52.9300833333 7.374952381 
61 168 0.1971071429 58.3640654762 19.6657202381 
62 168 -0.447125 36.8111666667 63.2797321429 
63 168 23.0933928571 74.2225654762 58.4746130952 
64 168 34.0710595238 95.4738690476 68.3408690476 
65 168 14.5318928571 16.4945416667 69.6396666667 
66 168 18.8427321429 88.0318214286 52.142797619 
67 168 27.7035357143 20.0162678571 10.392047619 
68 168 92.3212678571 25.6215178571 94.6696309524 
69 168 5.7333035714 21.6800357143 53.6871845238 
70 126 94.3291746032 31.1088174603 23.958968254 
71 126 43.5299047619 49.3157777778 47.0288095238 
72 126 64.9764285714 -1.7666269841 60.5679126984 
73 126 47.5945952381 75.3645238095 92.2340873016 
74 126 5.2449603175 16.7382301587 34.577047619 
75 126 37.3851746032 21.5804444444 97.114547619 
76 126 -3.9640952381 74.0063492063 39.8077936508 
77 126 39.169 69.2277619048 40.8835396825 
78 126 64.6091984127 71.7534444444 93.225531746 
79 126 40.5408095238 58.4363571429 48.9953492063 
80 126 48.5548888889 60.9302142857 95.0334047619 
81 126 87.3746587302 2.1088095238 33.8936587302 
82 126 1.5079365079e-04 27.0573809524 93.5464126984 
83 126 35.9297936508 81.4699603175 68.8289047619 
84 126 91.7911904762 36.8073253968 64.9130396825 
85 126 96.018452381 18.4857619048 24.0522222222 
86 126 30.2440952381 6.6350873016 7.3431269841 
87 126 88.1679444444 30.8785 37.1961031746 
88 126 32.5881190476 82.4250396825 -5.0807142857 
89 126 5.0665952381 65.8548730159 29.72 
90 126 -3.6979920635 -3.154531746 22.0462857143 
91 126 85.5652539683 96.1883571429 0.8058730159 
92 126 100.2185793651 76.5716587302 10.2858730159 
93 84 92.4761785714 -3.7189285714 22.9656666667 
94 84 77.6807738095 85.5978928571 72.8796904762 
95 84 98.6678452381 17.3794880952 34.225297619 
96 84 84.1118571429 59.0772261905 23.0246190476 
97 84 18.9590238095 -4.1477619048 55.62825 
98 84 56.3039642857 -0.892202381 29.4456904762 
99 84 71.8606666667 96.5022261905 77.1575833333 
100 84 72.4246785714 51.4602142857 -3.4006071429 
101 84 87.4098928571 76.2717857143 65.6613690476 
102 84 30.7010952381 57.69475 76.8420595238 
103 84 45.7775119048 37.2997380952 96.5714047619 
104 84 75.5700952381 -5.329797619 39.3040595238 
105 84 30.6223928571 82.7010952381 10.2289761905 
106 84 35.5841904762 41.9788214286 2.9817738095 
107 84 7.1484761905 74.5225714286 10.1979166667 
108 84 29.7519404762 50.8489285714 96.8671428571 
109 84 26.6123571429 89.8173928571 3.2234761905 
110 84 49.5376190476 19.7884285714 -8.70675 
111 84 90.0464285714 89.2899761905 65.6350833333 
112 84 74.3686428571 81.4998809524 55.32025 
113 84 18.5549404762 81.1632142857 85.7794404762 
114 84 -0.6500119048 74.4781547619 97.2128809524 
115 84 98.3896666667 46.3797738095 31.3043095238 
116 84 4.7651785714 45.9326666667 100.2816428571 
117 84 -3.7949404762 62.4923452381 47.3056666667 
118 84 2.0245595238 74.3300119048 1.1310595238 
119 84 94.7251309524 72.9654404762 1.3828690476 
120 42 86.7833571429 102.2140952381 20.964047619 
121 42 62.0658571429 1.9850714286 40.2273809524 
122 42 62.6230714286 32.2033333333 -7.2768095238 
123 42 45.1372142857 96.1925952381 38.7067142857 
124 42 13.192452381 93.9725238095 11.5522857143 
125 42 32.3985714286 100.9705238095 61.1806428571 
126 42 21.2551904762 58.8892380952 7.6243333333 
127 42 45.385452381 34.4902857143 37.5045 
128 42 46.8723571429 76.985547619 -2.827547619 
129 42 11.3334047619 0.9826190476 55.3845 
130 42 94.8790238095 25.7418571429 -0.6610238095 
131 42 0.9157857143 18.2675 23.3842380952 
132 42 77.7693571429 77.8802619048 34.9777380952 
133 42 102.6938095238 -10.7207142857 70.1439047619 
134 42 13.3053809524 -1.0655238095 98.4958095238 
135 42 14.3793571429 2.0273571429 67.341452381 
136 42 1.3316190476 101.5231666667 78.2628095238 
137 42 0.4982857143 31.5333571429 25.7790952381 
138 42 15.6133809524 92.2947142857 103.0016904762 
139 42 27.326952381 74.9998095238 69.6475238095 
140 42 37.528452381 49.2201904762 71.6713333333 
141 42 58.0763571429 41.8195714286 100.1861428571 
142 42 52.3666904762 97.2885952381 48.6997857143 
143 42 -3.2702142857 3.5323571429 30.5228095238 
144 42 74.8768333333 2.1017380952 71.3859047619 
145 42 13.8028333333 18.9086904762 97.8723095238 
146 42 69.139 98.535047619 93.3940714286 
147 42 102.3182619048 48.101 9.6890952381 
148 42 79.5473809524 93.7874047619 59.6755952381 
149 42 16.1704761905 18.5429761905 6.1202857143 
150 42 91.7243095238 46.7427380952 -8.0599047619 
151 42 66.4799047619 -3.9276428571 9.8472857143 
152 42 35.792 77.2504285714 51.8447380952 
153 42 -4.1012619048 82.8158809524 49.3801190476 
154 42 27.8416904762 16.0366190476 41.2942142857 
155 42 85.2700714286 15.4162619048 32.8576904762 
156 42 -6.8158095238 -7.3225952381 50.3074761905 
157 42 -15.9898095238 71.5270952381 21.902952381 
158 42 70.5933095238 7.333952381 -6.3801190476 
159 42 64.4207619048 93.9003333333 62.5772380952 
160 42 42.3636666667 78.6439761905 40.8937380952 
161 42 -6.2803095238 88.5198571429 22.0595 
162 42 90.5488809524 72.7327380952 98.4656904762 
163 42 10.8865952381 51.063 90.1106904762 
