Step,Total,Kinetic,Bonded,Non-Bonded,Pressure
0,45891.39575584287,33230.54276148117,16055.901309032703,-3395.0483146710067,9.91329714734457
2,45351.03528409038,33238.61600632946,15957.27653365984,-3844.8572558989217,9.845069032150427
4,44608.99141031498,32972.43238626043,15923.295952885965,-4286.7369288314185,9.774296369420593
6,43711.14347611856,33093.83135785156,15759.915431533347,-5142.603313266351,9.673615155882054
8,43062.3303273679,32878.2364801017,15662.072097138147,-5477.9782498719505,9.637787579880808
10,42952.08730354738,33154.90720064999,15536.077509521381,-5738.897406623997,9.609271733511868
12,42590.286804434916,33162.91006822457,15492.93746812416,-6065.560731913814,9.582956674066118
14,41986.05940315078,33197.785868418054,15529.547267764106,-6741.273733031387,9.451167374637203
16,41519.1518439448,32758.003905118956,15483.258468165006,-6722.11052933917,9.472001941976139
18,41530.0492955385,33090.69017871261,15395.674258612073,-6956.315141786192,9.467415698367015
20,41486.59963319901,33295.492077566254,15335.293282352777,-7144.185726720018,9.466212080546697
22,41185.89169213117,33227.99315451952,15490.714826661962,-7532.816289050315,9.385016742323115
24,40842.05437780066,33036.70605814308,15158.039471046712,-7352.691151389132,9.425841155962656
26,39755.01120489875,32806.661088311834,15338.002083109119,-8389.651966522204,9.248723017934797
28,39815.93520655137,33150.847151128844,15016.14294056054,-8351.054885138012,9.289793494756983
30,39380.0338040689,32829.08618923382,15089.002783039283,-8538.055168204206,9.26091977796123
32,39298.928272183635,32809.79662119398,15321.865963966367,-8832.734312976714,9.212161589048021
34,39486.37312111758,33438.57328522795,14998.109915439136,-8950.310079549508,9.23758350466342
36,38528.69805360683,32996.473849316004,15030.089983419319,-9497.86577912849,9.10559641300978
38,38450.66748957014,32917.22975073495,15225.155528534164,-9691.71778969897,9.093954368438347
40,38374.194240237506,33006.49588408464,15104.63891595584,-9736.94055980297,9.140469594200994
42,38299.877611551055,33019.528580040445,14992.605651018708,-9712.256619508098,9.133737115688358
44,37662.369958161406,33161.94085342228,14902.051540852055,-10401.622436112928,9.0030059286996
46,37728.53707528881,32964.777757386655,15046.410843776599,-10282.651525874444,9.062984814696174
48,37692.21766824277,33163.19265041208,15121.11707826288,-10592.092060432184,9.012068757611646
50,37536.75113500585,32975.23555538376,15180.376052441285,-10618.860472819197,8.983185631856646
52,37021.04158212349,33044.528437270295,15159.084236216278,-11182.571091363083,8.911761543564172
54,37275.89455610724,33045.21692042555,15127.101120756664,-10896.42348507497,8.999537079023625
56,37049.92393954128,33284.59856551995,15089.609348068763,-11324.28397404743,8.905051443176951
58,36701.77971763791,33207.40486520997,15134.556782334957,-11640.181929907016,8.854415629314271
60,36936.9112163121,33220.365897676325,15253.689384239844,-11537.144065604065,8.85162837989932
62,36087.00580235734,33306.00262217561,15079.403341659758,-12298.400161478039,8.742208007446969
64,36168.73309107193,33208.87312485915,14984.587247724226,-12024.727281511437,8.821469578690435
66,35659.7344311608,33171.242508312804,14995.22304719515,-12506.731124347149,8.749304862409204
68,35869.21255410401,33240.664208851864,14886.882962274924,-12258.334617022781,8.80789172608222
70,35423.98149459106,32959.95851814931,15031.620188767143,-12567.597212325392,8.766140582633614
72,35631.715881423486,33216.66357428312,14882.252289268616,-12467.199982128255,8.80233349903714
74,34886.66485657901,32804.59962597577,14978.358620260004,-12896.29338965677,8.72452593978381
76,34856.64408997724,32972.31252299673,15026.636637113807,-13142.305070133298,8.654465965197687
78,35222.64458168457,33342.115263418214,15023.644456520666,-13143.115138254314,8.709231967975114
80,34823.10812500678,32932.8918639446,15081.537104257724,-13191.320843195546,8.655038780943597
82,34554.718896604834,33008.81925374089,15029.530305126198,-13483.630662262258,8.6574086055157
84,34545.461655452316,32962.07962864863,15094.332227215358,-13510.950200411673,8.640428023989731
86,34295.55055833922,33060.17317403499,15079.838449415363,-13844.461065111129,8.570684962069596
88,34480.11922007716,33143.94060102637,14981.161955145652,-13644.983336094865,8.634802587052537
90,33796.587410898515,32852.6885056289,14879.441209438713,-13935.542304169107,8.587260088709531
92,34202.22873279171,33211.184992005175,14968.354958375741,-13977.311217589206,8.590549097553605
94,34066.94147493742,33520.64494158861,15018.66246711002,-14472.365933761215,8.547911182106184
96,33507.59091804642,32999.05643090019,14942.406105554828,-14433.871618408604,8.520395882000221
98,33188.25807237326,32956.08185679853,14878.585456744424,-14646.409241169695,8.491501714736362
100,33344.614496751776,33316.518951775746,14848.111457403666,-14820.015912427643,8.48328668811644
102,32884.687622383106,32714.677953794333,14907.057280776911,-14737.047612188137,8.442770534021431
104,33150.993530860804,33020.14649908592,14675.465548885704,-14544.618517110815,8.54175116386106
