Step,Total,Kinetic,Bonded,Non-Bonded,Pressure
0,-10008.537989237993,51073.58446474297,20169.92987393179,-81252.05232791274,0.45363380700031974
2,-10202.539121337206,50934.09994173172,20097.544374053134,-81234.18343712206,0.4691222115349447
4,-10836.402642968387,51006.05744541802,20108.086763070336,-81950.54685145673,0.42353744116771597
6,-10506.342855552546,51335.663210599545,20346.313539104878,-82188.31960525698,0.4114697273450459
8,-11325.39840627701,51057.640626101,20073.03896451123,-82456.07799688923,0.4259663312788746
10,-11732.265792603495,51091.09376657974,19979.37239243017,-82802.7319516134,0.4386410149635447
12,-12050.45304738597,50935.2830146334,19744.03028192052,-82729.7663439399,0.432415282699825
14,-11898.4463183849,51090.146336709164,20179.71786691788,-83168.31052201195,0.39930475309282265
16,-12837.009206199764,51019.436149246154,19769.459767882392,-83625.90512332831,0.40641470034569027
18,-12702.55739444789,51353.00865262436,19934.561862743707,-83990.12790981597,0.408222390215466
20,-12932.020015429327,51054.53113096277,19949.74575424976,-83936.29690064186,0.3957912371951767
22,-13316.601077853375,50970.0093509291,20066.38928646939,-84352.99971525188,0.35790230221225905
24,-13802.819361158938,50959.20989447095,19898.36129343416,-84660.39054906405,0.4022255684131848
26,-13553.23545572978,51220.605363307106,19863.128363032174,-84636.96918206906,0.4129830436408767
28,-14558.982333851607,50705.26062212227,19758.729079198012,-85022.97203517187,0.416812411779913
30,-14576.062688648686,50634.418910075925,19792.00501254561,-85002.48661127021,0.3885138111363725
32,-14541.940926880707,50964.424317152574,20175.636579462443,-85682.00182349572,0.3751292420667486
34,-14279.091768801642,51366.925315408014,19959.297751023856,-85605.31483523351,0.3678629720254013
36,-14567.168763204725,51142.1344793358,19861.585146582394,-85570.88838912292,0.38591717886600574
38,-14379.592591434171,51325.71039061329,20090.718823570583,-85796.02180561805,0.3639958081537791
40,-14903.183743866393,51218.7884686866,19956.161783218195,-86078.13399577119,0.3818924074067329
42,-15147.659553355224,51288.546840191535,19989.853810722943,-86426.06020426971,0.38558119867785157
44,-15238.169737429213,51191.23470680957,19909.464311442633,-86338.86875568141,0.38504545202378615
46,-16403.042908084193,50759.986355276844,19808.950902898105,-86971.98016625913,0.3352938436144851
48,-15446.757057589377,51396.20685262696,19879.179379827005,-86722.14329004334,0.40263278076194653
50,-15768.074261638496,51010.31313853951,19853.80163789213,-86632.18903807014,0.37624790610574577
52,-16009.47712716792,51193.530085282124,20051.384245672307,-87254.39145812235,0.3702058641411259
54,-15960.291855893636,51153.43544572499,19851.408817608946,-86965.13611922757,0.38174039429307516
56,-16043.993023084964,51186.63326111265,20021.678615253128,-87252.30489945073,0.36426043000765096
58,-16043.38380472485,51163.21257561132,20175.908794931427,-87382.5051752676,0.3372608905423885
60,-16883.65026698426,50982.34497387058,19674.548792087502,-87540.54403294234,0.3692807230237154
62,-17379.058127010678,50874.0704639958,19703.620513852362,-87956.74910485886,0.3515593226184025
64,-17452.718877135594,50822.43511025352,19831.398870463385,-88106.55285785251,0.3307692159521997
66,-16703.781892586747,51209.381266116485,20023.20361392674,-87936.36677262998,0.3444965222973651
68,-17046.207618614288,51053.811768216554,20002.205975254572,-88102.2253620854,0.3310642959802758
70,-17411.29988462067,50896.68099464395,19712.88280692735,-88020.86368619198,0.3581293522427913
72,-17151.451447276617,51253.53263701621,20049.0804769757,-88454.06456126852,0.32222169081320984
74,-17478.52074235784,51310.62711246975,19940.849347946652,-88729.99720277425,0.3405984536289419
76,-17425.39957903826,51081.272028047286,19781.981824678944,-88288.65343176447,0.385565412696264
78,-17549.236278483993,51016.03150939899,19896.235521769137,-88461.50330965212,0.3590200878685992
80,-17306.801350597663,51382.18493655959,19916.827569096535,-88605.8138562538,0.33638151982400777
82,-17852.76873736739,50698.19951051029,19901.88762293916,-88452.85587081683,0.3766693655028315
84,-17839.55557478567,51065.782499804336,19636.966279669876,-88542.30435425986,0.35256186805986534
86,-17318.466049621158,51063.90542454987,20129.408849802887,-88511.78032397392,0.32935643723576496
88,-18069.938767548658,50938.86446107612,19886.564670830023,-88895.3678994548,0.36473705401796713
90,-18280.15431229549,51198.768279669544,19828.960538797473,-89307.88313076251,0.36133441710108144
92,-17975.914272942355,51153.28965552942,19951.26282466756,-89080.46675313934,0.37641940134136986
94,-18243.484168303716,51114.00230101357,19798.54443837109,-89156.03090768839,0.3276305594406291
