Step,Total,Kinetic,Bonded,Non-Bonded,Pressure
0,-14193.357710413897,45325.079955754074,16523.9070123485,-76042.34467851646,1.6664417685578785
2,-14827.461225037681,45053.97843239727,16481.040784021996,-76362.48044145695,1.6561556157668944
4,-15317.458281152103,44780.334933163846,16739.648535267937,-76837.44174958389,1.5995302013366657
6,-15656.483280041975,45191.979512850005,16250.386219321615,-77098.8490122136,1.6291329690705267
8,-16675.654619543842,44951.42309315556,16265.544813714761,-77892.62252641415,1.5680327600321513
10,-16732.274459537846,44633.74663644421,16444.787510865517,-77810.80860684758,1.62093541753179
12,-17366.59150760807,45052.90810613452,16261.86750134267,-78681.36711508528,1.5808432699155075
14,-17638.786695787843,44849.72391101868,16212.859168578485,-78701.369775385,1.5659944568196518
16,-17796.2533055686,44863.34120328144,16193.238047474993,-78852.83255632504,1.547709011143557
18,-18203.014966338545,44982.800238641525,16403.390910834227,-79589.20611581429,1.5147739369647375
20,-17927.721148164484,45232.73487351245,16271.1568939032,-79431.61291558013,1.5688708931108084
22,-18232.878213294323,45081.8918198805,16235.28318964749,-79550.0532228223,1.5521991714334278
24,-19284.533484303494,44685.26661061551,16219.585191951843,-80189.38528687085,1.4621450332631851
26,-18799.997890695464,45127.96397897505,16316.845227978272,-80244.80709764878,1.4860128977548195
28,-18840.284843822927,45170.825099657,16257.097536675183,-80268.2074801551,1.4915396359253674
30,-19762.69282047538,44664.117834344856,16172.288791018991,-80599.09944583922,1.4953020563628496
32,-19227.354081709884,45171.990831673604,16340.399193392886,-80739.74410677636,1.4548780448687082
34,-19329.47813921654,45260.95257264294,16465.054675580453,-81055.48538743993,1.4632032687545813
36,-19932.556591132976,45101.355864739766,16102.527286381464,-81136.43974225421,1.460065723645699
38,-20252.400386993766,44787.438158336074,16261.060867135251,-81300.89941246509,1.4350959786881163
40,-20400.25532527281,45207.87904158239,16092.478696619088,-81700.61306347429,1.4306453358838012
42,-19756.583969710744,45103.32966759099,16445.296837646154,-81305.21047494787,1.471345419925985
44,-20935.406062185968,44957.3113851278,16179.855064462254,-82072.57251177603,1.3994004230578598
46,-20614.11272851593,44620.79667753758,16236.276375515981,-81471.1857815695,1.453745819657052
48,-21087.36628663718,44752.71483886713,16433.17627377125,-82273.25739927554,1.3756955230143593
50,-20902.825126220247,45095.17685979706,16077.514513971577,-82075.51649998888,1.4256636563237508
52,-20529.508697930498,45187.67731736568,16260.727628582425,-81977.91364387861,1.453741865916035
54,-20873.782154326458,45026.21401435646,16338.987738461317,-82238.98390714424,1.3720407977771212
56,-21402.133810230087,44942.53972628568,16121.638566600417,-82466.31210311617,1.4244485105568232
58,-21446.73766018469,44977.64098838426,16136.592366920811,-82560.97101548976,1.4396995766877916
60,-21593.657827256066,45203.97762739685,16039.456455186215,-82837.09190983913,1.3937593833155213
62,-21375.640159197697,45105.377464406796,16322.78052300523,-82803.79814660971,1.4014610623510533
64,-21471.30011320414,45219.15574839496,16158.11218418427,-82848.56804578337,1.3936470196146238
66,-22295.491253077445,44761.40180996021,15984.031194050876,-83040.92425708853,1.4051738390103932
68,-21673.61301072163,45318.32453846824,16207.220314677395,-83199.15786386727,1.3661348702457716
70,-21548.043538512597,45132.1130279665,16287.113000412362,-82967.26956689147,1.3564086333728926
72,-21815.37342559154,45071.41703893594,16269.676383540975,-83156.46684806845,1.3800581983626476
74,-22277.623119504242,44993.42710310067,16324.40140356737,-83595.45162617229,1.3106258432503641
76,-22451.55994489818,45008.84132201612,16259.030138352242,-83719.43140526653,1.325773925009439
78,-22617.67305548059,44765.797008113084,16374.734422032026,-83758.20448562571,1.3116945846837722
80,-22402.07144079578,45221.99399188664,16368.693498344952,-83992.75893102736,1.3471558660484033
82,-22278.27327840079,45260.29273681981,16314.123298512905,-83852.68931373351,1.341548867480968
84,-22857.279325377465,45073.224584273405,16268.138663506465,-84198.64257315734,1.3163793860018553
86,-23159.47408132643,44750.388288166774,16319.640851992554,-84229.50322148576,1.307387764880627
88,-22621.345776823793,45143.43814512513,16222.955759241006,-83987.73968118992,1.3656548148315288
90,-22598.34594407733,44973.06132492941,16253.203026461413,-83824.61029546816,1.3562177079081672
92,-22630.196880979776,45201.87496542131,16251.384936736418,-84083.4567831375,1.3540169620933735
94,-23847.339883155095,44589.93446889727,16007.018719941618,-84444.29307199398,1.2927316468069774
96,-23308.846010462657,44982.28278226002,16184.269440704575,-84475.39823342727,1.298553131709062
98,-23225.94883932275,44854.528132737236,16398.92152347433,-84479.39849553432,1.3113911411849282
100,-23500.698083782503,44510.80760636122,16471.58783135752,-84483.09352150124,1.2662229548450918
102,-23649.367244685993,44595.80511483126,16319.175721098327,-84564.34808061559,1.2796121006349568
104,-22906.683096022207,45162.33768805533,16250.8420183943,-84319.86280247185,1.3234880653491343
106,-23648.977434043285,44945.97497193299,16143.254092763607,-84738.20649873988,1.3424522608795704
108,-23423.29412014719,44792.67856319737,16428.528790297514,-84644.50147364207,1.3363564381182136
110,-23756.691431383922,44850.666788719915,16201.888525260889,-84809.24674536474,1.3310168133923828
112,-23772.621225779767,44756.80534012443,16234.286384943896,-84763.71295084809,1.3561007480183531
114,-23861.06050267011,44745.05988166614,16165.926080896883,-84772.04646523313,1.299102386764641
116,-23803.232897506867,44861.68539766401,16164.526309595882,-84829.44460476676,1.3270192974585622
118,-23748.35268076574,44941.5262132227,16361.263379146669,-85051.14227313512,1.2457566078241225
120,-23896.267542382484,44759.66994515734,16221.838835318918,-84877.77632285874,1.2915210428430606
122,-23916.650736529155,44755.79229841325,16352.684277455528,-85025.12731239793,1.252783892067785
124,-23658.277119974548,45268.9070182986,16357.322984982502,-85284.50712325565,1.26642625643741
126,-23740.53840041827,45134.00376430609,16262.365078948535,-85136.9072436729,1.283528932404825
128,-23826.074976893688,45243.13505012109,16344.9836455538,-85414.1936725686,1.2620495958806226
130,-23568.916562994615,45199.26131657404,16137.721564992102,-84905.89944456075,1.3226817728593592
132,-23965.56122689567,45067.098831441785,16285.984264420478,-85318.64432275793,1.274837499078986
134,-24086.81690065442,45127.14206823609,16139.930149126913,-85353.88911801743,1.329710119135917
136,-23927.49668063903,45180.26244549286,16238.409149607916,-85346.16827573981,1.303618754161384
138,-24296.027868778176,44991.80346462312,16194.153920210008,-85481.98525361129,1.260664088968158
140,-24526.766452124997,44849.16233185568,16221.17664266263,-85597.1054266433,1.2552435265438966
142,-24761.263236186198,44754.33679060298,16531.545402466665,-86047.14542925583,1.2682157547793174
144,-24699.11404505439,44963.01126446889,16298.700257743034,-85960.82556726632,1.2306508570542225
146,-24599.015231671736,44935.01608085658,16216.806177792516,-85750.83749032083,1.288539722364042
148,-24901.846807562055,44703.42908173019,16271.289006968549,-85876.56489626078,1.2604693275769776
150,-24686.490963938115,44818.43960814042,16287.938311374388,-85792.86888345293,1.279997149703173
152,-24665.703545557422,44764.83327510426,16327.59672320881,-85758.1335438705,1.2970735345375874
154,-24665.214878970866,44883.12047951515,16245.392626500116,-85793.72798498614,1.260820880972972
156,-24394.217468586758,45291.92499371239,16239.256578174767,-85925.39904047392,1.2728383592561212
158,-24999.478986616865,44907.39378073649,16137.293611270767,-86044.16637862413,1.2820535491523255
160,-24701.960693946792,45077.21914729428,16353.841345798208,-86133.02118703928,1.2453053195220494
