Step,Total,Kinetic,Bonded,Non-Bonded,Pressure
0,42442.87108698182,33077.21812117498,21258.677900971663,-11893.024935164822,0.0031447834170440087
2,42492.238805499655,32910.10169783444,21389.009363767513,-11806.8722561023,0.002886796619028159
4,42838.60436341843,33260.515645414074,21489.413304791342,-11911.324586786981,0.0016354192384419597
6,42802.93181930584,33091.01865800964,21565.003486234258,-11853.090324938059,0.0012593182601633862
8,42530.749188872425,33210.86636308924,21238.748057076344,-11918.865231293155,0.005200022950432731
10,41803.75116274115,32858.95618260606,21182.5056585781,-12237.710678443003,0.005660468006800645
12,42078.63300760432,33133.40144242511,21273.0614715289,-12327.829906349682,0.004815157833788844
14,41715.44047432368,32725.16640739579,21342.399822340944,-12352.125755413068,0.00293645509586464
16,41977.055353575895,33248.95374652758,21244.001235489395,-12515.899628441079,0.003994900968614337
18,42106.25589873764,33168.86382862079,21483.464432671357,-12546.072362554505,0.0014552445166905736
20,41717.77777470073,33032.698405756586,21147.730735580262,-12462.651366636119,0.0059415964615390365
22,41309.48670633215,32952.485791831576,21124.081037722804,-12767.080123222233,0.0024278438851019074
24,41113.19873358774,32603.97744943646,21340.360199767703,-12831.138915616424,0.0024446264233840415
26,41657.75213605918,32855.00895485215,21504.772334675818,-12702.029153468788,0.0016803109452455667
28,41658.65677666605,32997.28245384532,21402.516250489574,-12741.141927668843,0.002674298193776764
30,41013.81965493122,32867.19323899407,21148.365836705656,-13001.739420768503,0.003026057006546984
32,41320.683356598885,32815.66621241535,21510.59733470056,-13005.580190517037,0.0018690612741273094
34,41016.285279173586,32788.431807559224,21179.75944856786,-12951.905976953496,0.0025869035530880907
36,41384.17758987025,33004.020576213894,21296.74169777322,-12916.584684116864,0.004462213497719053
38,41416.75274459196,33081.87617372822,21503.24833769089,-13168.371766827151,-0.0007020300019254105
40,41726.2083102654,33268.06067361781,21466.030561703607,-13007.882925056016,0.005445917356265498
42,41462.26698796057,33118.890298570754,21206.50302141139,-12863.126332021584,0.0033092804875205772
44,40747.29786256085,32808.74116513349,21018.771180898948,-13080.21448347159,0.004847608222684097
46,40983.725425124845,33020.756236527974,21343.35547208891,-13380.386283492038,0.0018912081506197304
48,41006.85578300527,32907.24334745159,21329.285573139583,-13229.673137585913,0.004020755509773863
50,41145.854550403936,33226.74476607293,21202.7943437731,-13283.684559442097,0.003810713802984478
52,41054.457499185,33197.77820412938,21249.154065136277,-13392.474770080658,0.0014328552760363017
54,40845.10070213636,32949.1255922136,21238.45250019276,-13342.477390270004,0.004113833732586225
56,40698.36963139408,32896.528997065696,21351.747437684593,-13549.906803356209,-0.0009447286124221882
58,40745.69334809562,33142.21817838174,21176.295791357083,-13572.8206216432,0.003230897865266938
60,40618.896456867,32976.36260397737,21455.580411917563,-13813.046559027942,0.0013371714260640988
62,40500.94626439773,32803.26953763941,21279.096132011004,-13581.419405252695,0.0038350610237776056
64,40465.4079484382,32986.11541190261,21195.91398510333,-13716.621448567741,0.0024001540755456685
66,40717.17380724785,32866.307240284295,21401.475217972114,-13550.608651008562,0.0005474951006296663
68,40613.49995647845,32900.04716656329,21317.580646510967,-13604.127856595802,0.00302876887846619
70,40726.22730949695,33087.72480374791,21374.030513853,-13735.528008103964,0.0026053240393323768
72,40839.42835508919,33205.702095104105,21313.221315299856,-13679.495055314768,0.0006884727887167125
74,40597.65987043346,32855.204457661275,21297.967680782684,-13555.512268010494,0.004237652716095122
76,40505.34840130084,32966.41283581593,21245.914017190586,-13706.978451705665,0.0032141603659907036
78,40661.86736221117,33035.858495211876,21383.23581520233,-13757.226948203033,0.0022723449446300226
80,40730.72523453151,33131.774007554144,21408.79568454302,-13809.844457565661,0.0026724042455256863
82,40891.717595645525,33325.48947474143,21360.966198230268,-13794.738077326172,0.0034256094263589026
84,40630.60965492745,33196.31700486005,21302.065589993337,-13867.772939925935,0.001598800118168403
86,40680.863289120774,33128.41129304995,21373.73581917603,-13821.283823105205,0.0006688711005771869
88,40200.22007644746,33118.44983806477,21223.727115940714,-14141.956877558023,0.0036086386224758737
90,40261.28867830435,32936.00370714527,21326.020241662925,-14000.735270503843,0.003539505585485825
92,40185.57371795083,32844.56721310658,21361.994704600653,-14020.9881997564,0.001656770506428401
94,40240.19075812568,33148.22818094953,21386.466089334062,-14294.503512157913,-0.00046771266074097095
96,39877.02114858859,32885.731162700926,21236.806127373908,-14245.516141486249,0.0029039993547040205
98,39688.630657879505,32688.36990634023,21467.922092142475,-14467.6613406032,-0.0010098523632273426
100,39718.12978260245,32580.440355690313,21232.32723643798,-14094.637809525844,0.0021557940994870878
102,39923.42180276102,32794.126171519194,21239.893076622426,-14110.597445380597,0.003386336498986245
104,40041.68719558424,32816.74011009327,21508.694003439174,-14283.746917948196,0.0025589825751084205
106,40356.236816871795,33118.3626383629,21554.72700896567,-14316.852830456772,0.0005903302301699526
108,39891.10297659774,32890.455664880144,21289.797757923392,-14289.150446205795,0.002310894247476422
