# Cluster list (127 data points):
# "Cluster Identifier" "Cluster Size" "Center of Mass.X" "Center of Mass.Y" "Center of Mass.Z"
111 10 36.1121 24.4647 40.6838 
112 10 13.4857 8.684 -6.0159 
113 10 31.4746 64.553 14.9053 
114 10 69.6868 33.2138 12.5846 
115 10 12.0348 61.4819 -4.1239 
116 10 -0.9904 -12.1756 29.9143 
117 10 32.8627 50.2228 13.534 
118 10 0.3281 29.1193 30.8856 
119 10 41.0439 35.1477 28.8552 
120 10 1.45 42.5188 53.492 
121 10 9.6979 60.0485 11.4536 
122 10 57.5363 78.7316 15.7233 
123 10 26.3224 41.8703 55.706 
124 10 64.7328 40.9771 62.1055 
125 10 62.1732 14.5336 30.5189 
126 10 44.8582 34.3464 58.3874 
127 10 35.5633 -21.5346 44.9159 
