# Cluster list (73 data points):
# "Cluster Identifier" "Cluster Size" "Center of Mass.X" "Center of Mass.Y" "Center of Mass.Z"
1 1920 21.5113578125 19.2566 35.19821875 
2 1050 37.9916104762 21.6063257143 12.3363495238 
3 1030 38.1252650485 9.2884708738 28.4449951456 
4 820 8.9821012195 24.3513073171 16.4109560976 
5 490 32.7717122449 43.2731571429 24.5991938776 
6 470 19.5099765957 32.2323893617 6.0890042553 
7 470 21.5931 1.1194382979 6.5224553191 
8 430 41.5742302326 39.8187069767 4.9925069767 
9 350 40.9121485714 42.0895942857 41.6148057143 
10 330 -0.9904969697 38.1400454545 32.4584 
11 210 15.3646190476 47.0913142857 39.3039809524 
12 200 5.16385 22.908875 37.097715 
13 190 -0.0059315789 37.2675210526 8.6998210526 
14 160 -4.38013125 20.22943125 10.59760625 
15 150 12.5994666667 -0.1079733333 40.8081733333 
16 140 26.0447285714 9.0799428571 -5.7910214286 
17 130 6.2955615385 30.7275692308 47.4951769231 
18 120 1.8055833333 9.1244916667 10.803925 
19 110 8.1571 1.7348090909 -2.0515545455 
20 90 18.9117777778 45.7233666667 7.9691444444 
21 90 4.9039333333 30.1733222222 0.3621666667 
22 70 27.5873714286 30.3145 53.3548857143 
23 60 2.7469833333 11.2882 47.0884 
24 60 41.14875 -5.8236333333 36.6368166667 
25 60 48.8422333333 11.4413333333 47.0215833333 
26 50 -2.12198 -2.85778 36.22316 
27 50 23.2249 22.22568 -5.45046 
28 50 51.45162 22.33032 36.7523 
29 50 10.69558 -0.3055 23.661 
30 40 16.4495 33.89555 51.905575 
31 40 9.097375 49.522225 -4.222825 
32 30 42.8642666667 -6.0074666667 2.8964 
33 30 1.0360333333 -9.716 11.0118333333 
34 20 17.8627 -0.48565 35.2526 
35 20 10.3895 47.0074 20.73855 
36 20 -1.2963 20.55815 27.4989 
37 20 28.11105 25.1478 -6.38195 
38 20 -11.35895 43.6762 1.6491 
39 20 62.8362 14.0137 23.0087 
40 10 2.9155 11.4098 -1.866 
41 10 42.5307 -13.0701 8.9744 
42 10 22.4989 56.7389 -5.3434 
43 10 -8.1579 20.1329 27.3654 
44 10 -11.6093 22.1567 53.8535 
45 10 6.1772 47.1126 0.2495 
46 10 -11.7612 15.2303 10.4712 
47 10 17.2596 44.3523 -8.0459 
48 10 -7.3839 38.2183 36.5166 
49 10 33.2316 -6.5303 2.2948 
50 10 51.0674 54.1697 8.9295 
51 10 23.2322 0.4142 46.3258 
52 10 37.7467 -2.8361 4.867 
53 10 -4.2752 18.1767 55.0746 
54 10 47.8969 32.6471 28.3481 
55 10 40.7538 39.047 -11.5935 
56 10 26.587 56.9023 34.3244 
57 10 -6.9477 43.0251 38.8052 
58 10 46.3655 5.8049 58.4735 
59 10 22.6324 26.8557 53.8676 
60 10 37.2602 -3.5849 -2.3521 
61 10 2.0647 22.7709 45.8578 
62 10 52.4877 49.4747 46.5053 
63 10 13.4807 -10.0346 3.6714 
64 10 7.3889 24.1147 -7.2542 
65 10 36.1548 12.1536 18.6627 
66 10 -5.2032 -11.6783 31.0916 
67 10 33.5963 -5.4741 52.5786 
68 10 49.5192 54.6151 15.5433 
69 10 45.6094 39.9984 53.9068 
70 10 56.8825 1.8834 21.539 
71 10 21.4445 -13.4722 37.6333 
72 10 52.1074 27.5948 2.7379 
73 10 19.7898 -0.4186 48.6908 
