Step,Total,Kinetic,Bonded,Non-Bonded,Pressure
0,48596.48423805962,27094.971878855875,22454.096089338826,-952.5837301350866,0.006567342572297255
1,48733.631477778115,27238.702228602902,22302.816475179305,-807.8872260040862,0.009238855805607987
2,48606.260866877274,27160.21924369004,22481.324014682534,-1035.282391495306,0.005376051944738058
3,48741.24416132718,27263.571860290987,22403.589728600593,-925.9174275644091,0.006229521017795198
4,48850.18207675,27252.237509753355,22586.538512079598,-988.5939450829437,0.005135674104460031
5,48500.64388118075,27056.56106620792,22479.283876367244,-1035.201061394403,0.005576160690548074
6,48677.61661726897,27241.670089735188,22556.94759438651,-1121.0010668527257,0.006171465604332321
7,48422.348176006235,26941.9340698811,22364.67281178266,-884.2587056575212,0.01068675211968681
8,48270.09178612128,26871.983453467794,22547.484984173137,-1149.376651519644,0.006283425234477474
9,48486.25923174934,27125.790901297245,22519.714014858917,-1159.2456844068156,0.005516618163439693
10,48608.54048685905,27120.58635672623,22626.1951206015,-1138.2409904686792,0.0038140346950575194
11,48263.806281266196,26795.401459422363,22479.934963365944,-1011.5301415221029,0.006240127709232782
12,48113.932841945985,26897.561125165492,22298.9711914586,-1082.599474678107,0.007371583057263903
13,48300.11128173156,26912.622975549777,22515.285954434334,-1127.7976482525537,0.005160919824405835
14,48200.47020958249,26969.569989105556,22376.129170890774,-1145.228950413839,0.005212072694449704
15,48229.976478323275,26942.23702031693,22372.756303713253,-1085.0168457069076,0.0052915413126380095
16,48552.923054910076,27219.705397366102,22314.960126762246,-981.7424692182676,0.008215168090635785
17,48386.21846446446,26898.291564347986,22512.96095262355,-1025.0340525070806,0.005732861398520625
18,48663.172793712394,27120.3904285705,22666.14416930237,-1123.3618041604823,0.004950704684450177
19,48428.711337865825,27054.303739987365,22420.823800686725,-1046.4162028082683,0.007452276635638577
20,48527.94599337489,27321.063350439,22292.409282120123,-1085.5266391842297,0.008015816552464333
21,48139.55826109207,26933.048091440083,22281.963278310817,-1075.4531086588304,0.007870918647792796
22,48327.76665820199,27040.141516970227,22355.537089897764,-1067.9119486660065,0.007921705614706787
23,48272.48984847673,26856.77739011776,22490.074978955516,-1074.3625205965363,0.005731775011888526
24,48006.18506610177,26608.05589449576,22631.80784483582,-1233.6786732298124,0.001869384609476346
25,48548.12754015405,27054.457186275675,22587.94896232617,-1094.2786084477993,0.005856238773056799
26,48339.645683634066,27010.832049283443,22455.36383985548,-1126.5502055048582,0.006172809079972724
