# Cluster list (103 data points):
# "Cluster Identifier" "Cluster Size" "Center of Mass.X" "Center of Mass.Y" "Center of Mass.Z"
1 25830 43.2952369725 40.5496175765 43.7346635695 
2 240 9.800225 83.38935 52.0825333333 
3 210 31.8047285714 65.4488952381 2.4171809524 
4 120 19.8405083333 30.9775 -1.0951083333 
5 90 2.6440444444 40.5915888889 84.3964666667 
6 90 63.1375666667 48.6059777778 -4.2402444444 
7 90 -3.7876888889 60.0525 91.2573444444 
8 60 -1.9617666667 -2.2625833333 15.9429666667 
9 60 15.84465 64.1797833333 88.5274166667 
10 60 80.2299 3.6172666667 63.9093333333 
11 60 7.1069166667 0.9383666667 10.0689166667 
12 60 71.1410833333 14.6301666667 -4.12925 
13 60 47.5882333333 86.3734833333 24.2223166667 
14 60 91.2583166667 38.5595 16.1335666667 
15 60 26.1751833333 5.2403 -2.7552833333 
16 60 29.6659833333 87.7881833333 20.6791833333 
17 60 51.52585 68.9698833333 -2.5621666667 
18 60 3.1286166667 14.52345 17.6595 
19 60 20.8782 46.5123 63.5125333333 
20 60 41.3585 49.5376166667 93.6717666667 
21 60 -0.2747166667 30.21325 77.8638166667 
22 60 37.9304333333 -3.5789333333 15.524 
23 30 41.361 -9.7742666667 38.0981333333 
24 30 28.3906 15.7450666667 46.3423 
25 30 7.4683666667 5.0087333333 46.4787 
26 30 44.7495333333 3.3566 25.4088 
27 30 46.3402333333 43.1982333333 -2.6989 
28 30 59.1657 63.1339333333 -9.0280666667 
29 30 4.8036333333 89.3861 12.5327333333 
30 30 86.4203333333 68.2913 16.9793333333 
31 30 24.9383666667 69.7846666667 87.9575 
32 30 91.3267333333 22.8924666667 4.6478 
33 30 22.9436 37.5695666667 -18.4479 
34 30 34.6895 42.7634333333 75.3933 
35 30 28.6203666667 85.7486333333 72.5362333333 
36 30 49.3169666667 19.8209666667 -4.9039666667 
37 30 9.4613 82.2814333333 33.9717666667 
38 30 91.4445666667 61.7796 31.9072333333 
39 30 60.1070333333 92.8545333333 70.2674333333 
40 30 -8.6419666667 76.6464333333 -4.4973333333 
41 30 8.6562333333 74.9627333333 9.6439666667 
42 30 86.3892666667 18.8618333333 74.2527333333 
43 30 82.5456333333 1.5260333333 76.1039 
44 30 89.7703666667 88.0013333333 67.5426333333 
45 30 56.0132 84.8915333333 11.1265666667 
46 30 39.479 -0.8975666667 50.9326666667 
47 30 28.4139666667 84.3280333333 0.1641333333 
48 30 62.0277333333 54.1471333333 56.4774333333 
49 30 -9.4392 73.2223666667 25.2752666667 
50 30 -3.9462 -1.737 -1.0748666667 
51 30 17.1723333333 85.2419 88.6717 
52 30 -3.2593 21.4683333333 39.2077333333 
53 30 14.7029666667 17.6320333333 0.4394666667 
54 30 14.4171666667 -3.5309333333 42.758 
55 30 10.2469666667 8.9002333333 0.4610333333 
56 30 46.5017666667 84.5712333333 62.1110333333 
57 30 57.2420666667 -2.3850333333 2.9100333333 
58 30 81.06 22.1074666667 0.1492333333 
59 30 83.7060666667 44.1092666667 21.2536333333 
60 30 1.2052 51.3184666667 76.2050666667 
61 30 77.02 12.7238666667 87.8611333333 
62 30 0.9304333333 -8.7329666667 96.5583333333 
63 30 -0.7206 9.5585 23.1450666667 
64 30 -5.6931 60.7414333333 61.4637 
65 30 92.6290666667 64.7517 76.0991666667 
66 30 86.5768333333 97.6339333333 36.7008333333 
67 30 72.7691 88.6431666667 -1.5721 
68 30 2.557 9.0685 8.6758 
69 30 94.6958 13.3389666667 54.3682333333 
70 30 -2.5750333333 57.1590333333 38.5961333333 
71 30 50.0818 73.7501666667 86.9379666667 
72 30 17.4149333333 12.5786333333 47.8754333333 
73 30 -7.4611666667 72.7023333333 64.6540666667 
74 30 -14.2444666667 74.4693 51.5902666667 
75 30 -12.1033 27.1059666667 -9.609 
76 30 43.7665 0.5418 16.4235333333 
77 30 51.7408 -7.6979 67.1793333333 
78 30 -9.7506333333 26.6224 46.9113333333 
79 30 17.9668333333 35.4595666667 75.9465 
80 30 85.6539 -1.5206666667 87.6377333333 
81 30 19.4241333333 -5.0644333333 81.5609666667 
82 30 51.8169 50.6095 77.6324666667 
83 30 59.4508 87.7208666667 51.6324333333 
84 30 94.5752666667 64.8510666667 1.2167666667 
85 30 52.4466666667 -3.5225333333 27.4207333333 
86 30 36.7106333333 72.5754666667 91.5685333333 
87 30 66.6363 -9.7862333333 56.2763333333 
88 30 83.7393 37.7579333333 28.2779666667 
89 30 53.3312 78.6036333333 1.7422 
90 30 91.1598333333 83.1278333333 48.6111 
91 30 24.3932 -6.6013666667 52.3936 
92 30 96.0271666667 77.2919 21.3426 
93 30 40.4387 45.6906 77.0682333333 
94 30 28.8925 76.9705 66.9687 
95 30 70.8735 33.8313666667 97.0579333333 
96 30 94.1911 16.9447333333 32.5630666667 
97 30 34.2197 65.6229 44.246 
98 30 62.7023333333 33.6085 -10.6752666667 
99 30 26.8182 11.5335333333 6.2927666667 
100 30 37.2802333333 87.1469 18.025 
101 30 87.0046666667 80.5609666667 70.4718666667 
102 30 -5.0271666667 54.5553333333 70.3564333333 
103 30 -2.8941 76.2534666667 14.9882333333 
