# Cluster list (199 data points):
# "Cluster Identifier" "Cluster Size" "Center of Mass.X" "Center of Mass.Y" "Center of Mass.Z"
63 10 35.1086 32.2077 -14.4958 
64 10 45.873 34.9348 -15.8233 
65 10 23.7221 21.933 75.9886 
66 10 36.6722 18.6561 -11.6838 
67 10 11.7789 26.7458 -12.1391 
68 10 -29.2787 20.7786 61.6766 
69 10 1.1841 32.5073 -2.8477 
70 10 44.643 21.6164 56.0741 
71 10 40.1517 8.4223 59.9624 
72 10 -4.1591 41.6405 10.6648 
73 10 37.5864 33.7659 37.0805 
74 10 26.8504 51.4838 7.7257 
75 10 24.1588 46.0323 33.4046 
76 10 42.7524 18.1935 -6.3696 
77 10 -4.0157 16.2227 9.8346 
78 10 -4.0524 7.0075 49.6715 
79 10 14.0015 56.523 -18.4695 
80 10 36.0607 9.0398 28.7781 
81 10 32.1848 50.4029 52.9077 
82 10 18.2365 51.9288 31.7466 
83 10 -2.2312 12.2953 3.8201 
84 10 2.7606 12.5208 35.0335 
85 10 6.4246 19.1249 -14.0765 
86 10 63.6779 55.3774 26.577 
87 10 0.9985 26.3927 53.5142 
88 10 7.0976 39.5295 39.9621 
89 10 48.1817 48.3944 26.5377 
90 10 50.0965 -0.6702 33.9353 
91 10 40.7912 11.4189 27.8073 
92 10 52.4142 22.5224 15.5324 
93 10 19.2226 -20.2148 24.4816 
94 10 -6.406 -2.1527 29.6054 
95 10 52.5838 43.1183 17.0652 
96 10 25.8485 56.3542 14.0838 
97 10 34.6419 -11.7861 10.2904 
98 10 48.6514 26.5452 -5.3259 
99 10 4.6768 64.313 32.5563 
100 10 27.4119 -20.497 5.0721 
101 10 2.5899 -8.1445 30.86 
102 10 4.4437 42.0311 48.0607 
103 10 52.5835 -7.1448 5.7243 
104 10 6.0229 52.9456 -6.5208 
105 10 -3.1734 27.4138 4.275 
106 10 -13.798 3.9509 -7.5976 
107 10 -8.6472 20.9423 3.1364 
108 10 -23.3533 22.5334 40.9693 
109 10 52.8511 34.3183 33.109 
110 10 32.2662 42.6604 65.939 
111 10 58.0963 52.1182 30.0642 
112 10 -17.9001 4.1763 8.9889 
113 10 7.3873 0.5275 49.9245 
114 10 37.9815 46.2698 10.5846 
115 10 43.6642 -7.9973 30.5908 
116 10 59.1952 54.9499 3.3427 
117 10 15.314 32.4468 -16.6387 
118 10 60.7473 -2.1395 32.0875 
119 10 46.7168 10.4243 5.6989 
120 10 46.2908 52.0605 -0.1783 
121 10 -2.588 11.2518 61.388 
122 10 46.7386 34.2742 -4.1655 
123 10 -23.8715 -9.5068 3.0034 
124 10 35.3906 40.0482 2.8762 
125 10 41.8872 12.6688 41.923 
126 10 12.4314 -11.876 43.2527 
127 10 42.9952 48.6445 -17.2061 
128 10 23.021 61.7058 42.0251 
129 10 28.6587 -7.7769 14.6829 
130 10 60.009 45.9304 22.0367 
131 10 67.1886 7.6676 11.374 
132 10 31.5018 62.4251 24.898 
133 10 4.4857 48.9267 20.6625 
134 10 34.5944 38.9866 55.9336 
135 10 14.6528 60.3722 43.3798 
136 10 17.687 -7.2999 -5.7361 
137 10 30.7339 51.3618 28.2805 
138 10 21.316 -5.2356 23.3211 
139 10 54.3803 9.3314 1.8071 
140 10 -14.1775 11.1354 50.4379 
141 10 33.9976 20.5162 3.3586 
142 10 40.7516 27.9715 -0.0067 
143 10 13.6736 60.1739 11.4474 
144 10 10.1231 -15.0321 66.1049 
145 10 54.7218 23.5219 6.1247 
146 10 35.3042 33.6448 60.2712 
147 10 46.954 57.0399 6.5259 
148 10 26.7083 17.4534 -7.2357 
149 10 -5.7881 20.4513 41.2429 
150 10 2.387 2.8116 28.2973 
151 10 -0.3487 52.819 3.1425 
152 10 39.6636 -18.3523 -3.1118 
153 10 41.391 7.2174 21.2523 
154 10 -8.0886 16.9614 61.7525 
155 10 62.6815 5.1552 19.1071 
156 10 51.3313 8.74 45.8903 
157 10 10.9432 24.3097 56.6879 
158 10 43.4479 3.8382 -6.1759 
159 10 1.351 8.111 0.0742 
160 10 7.1748 33.8615 50.2496 
161 10 22.7419 -13.9138 11.8258 
162 10 -18.3687 -1.7219 2.9765 
163 10 52.2073 23.3806 24.638 
164 10 26.1606 47.9345 -13.4387 
165 10 14.091 23.1804 46.3951 
166 10 26.8349 -4.2004 22.9821 
167 10 50.6742 42.8036 41.7084 
168 10 23.5266 53.7286 27.6427 
169 10 38.2953 8.2712 52.2517 
170 10 36.4384 -7.1295 31.1741 
171 10 3.0718 7.3645 10.3001 
172 10 2.2024 10.355 19.1573 
173 10 -5.115 44.2929 27.1519 
174 10 20.6479 51.6195 54.4992 
175 10 49.6638 48.3959 31.1002 
176 10 -14.6597 42.8218 21.7864 
177 10 -2.2164 52.5521 -7.0263 
178 10 55.5238 28.5969 55.7099 
179 10 29.1302 21.3206 54.6087 
180 10 46.421 8.7261 0.6713 
181 10 -14.7473 13.1564 12.5959 
182 10 44.8835 10.1633 54.9707 
183 10 15.2693 51.9882 36.6792 
184 10 -8.3217 32.0714 9.5937 
185 10 -7.3559 36.3765 35.8566 
186 10 40.7479 6.0058 1.3138 
187 10 5.2295 38.0075 -7.492 
188 10 52.9204 5.2865 24.4589 
189 10 5.8356 43.6839 -7.1139 
190 10 43.2578 60.703 13.6725 
191 10 -19.873 37.0176 17.8209 
192 10 -6.5931 -6.6585 4.8907 
193 10 13.3318 58.3224 22.2298 
194 10 32.7117 9.8208 59.6585 
195 10 20.2634 5.9172 52.578 
196 10 33.9344 34.1673 -19.5497 
197 10 41.851 28.4794 -10.5397 
198 10 52.2627 -2.6795 -10.058 
199 10 6.7794 0.4228 8.5371 
